,Pred
0,14.513904
1,14.666672
2,16.879051
3,17.10336
4,16.039011
5,13.236174
6,12.846266
7,13.75001
8,13.726155
9,13.346697
10,14.932265
11,13.387044
12,15.340603
13,12.092648
14,17.304312
15,16.364437
16,15.741776
17,14.985235
18,16.028896
19,16.850842
20,17.808191
21,17.617582
22,11.314398
23,12.11335
24,12.770556
25,16.960552
26,10.946842
27,11.770519
28,12.087184
29,13.058924
30,16.00644
31,13.674504
32,16.681278
33,14.776086
34,17.74406
35,12.465624
36,15.423936
37,13.31193
38,15.566863
39,13.500548
40,15.28697
41,13.23038
42,14.821928
43,13.165234
44,12.290264
45,16.022379
46,16.479269
47,16.587564
48,13.434192
49,13.238268
50,14.861872
51,14.434172
52,14.271032
53,13.755453
54,17.171997
55,14.338332
56,12.531832
57,15.543237
58,16.124239
59,16.732286
60,16.652721
61,15.000185
62,14.546894
63,13.407732
