,Pred
0,14.712630352363067
1,14.666246389345746
2,18.574316602645105
3,18.807256633876833
4,17.36221764452947
5,12.122466600804032
6,11.650847255611259
7,13.641473634139201
8,12.504654094366442
9,12.876246548062378
10,15.270971653599384
11,12.660426684973427
12,15.491777027873058
13,11.701120933949298
14,19.080016626339123
15,18.082832964675845
16,16.83520319476502
17,15.281280514326305
18,16.028174285254778
19,17.361940312164364
20,20.150686332038212
21,19.754243596558926
22,8.949350240932755
23,9.77805717343579
24,11.054126063465981
25,18.830595882491277
26,8.625171444553612
27,10.708466362172297
28,10.246433421685005
29,12.224045148071308
30,17.39639703267368
31,13.284586671797918
32,18.49168433967342
33,15.312332705773887
34,20.035990464553656
35,11.152093319035432
36,15.424135320730215
37,12.780763560091529
38,16.66134813339738
39,13.416192618736444
40,16.040956037205184
41,11.911673593741835
42,14.971494136000002
43,12.986290689957473
44,10.06775569130805
45,17.381918337200133
46,18.051757603067028
47,17.09950677575938
48,13.234646398509566
49,12.496045354482389
50,15.378425156173254
51,14.703319762463611
52,13.44571589082316
53,13.179843255526634
54,18.905430099383814
55,14.47142584001236
56,11.935140622392854
57,16.044969006963843
58,16.32432374996786
59,18.26430758888363
60,17.889528875261394
61,15.571290579870496
62,13.649149889679398
63,13.090936511772085
