,Pred
0,439130.2
1,439130.2
2,388878.34
3,346497.97
4,277786.97
5,289029.7
6,285956.88
7,266696.2
8,194669.58
9,285956.88
10,285956.88
11,285956.88
12,245071.1
13,194669.58
14,194669.58
15,194669.58
16,194669.58
17,194669.58
18,194669.58
19,194669.58
20,194669.58
21,194669.58
22,194669.58
23,194669.58
24,194669.58
25,194669.58
26,194669.58
27,194669.58
28,194669.58
29,194669.58
30,194669.58
31,194669.58
32,194669.58
33,194669.58
34,194669.58
35,194669.58
36,194669.58
37,194669.58
38,264561.03
39,194669.58
40,194669.58
41,194669.58
42,194669.58
43,277786.97
44,224737.9
45,194669.58
46,194669.58
47,194669.58
48,194669.58
49,194669.58
50,194669.58
51,194669.58
52,194669.58
53,194669.58
54,194669.58
55,194669.58
56,194669.58
57,194669.58
58,194669.58
59,194669.58
60,264561.03
61,362339.44
62,194669.58
63,194669.58
64,194669.58
65,194669.58
66,194669.58
67,194669.58
68,194669.58
69,194669.58
70,194669.58
71,194669.58
72,194669.58
73,194669.58
74,194669.58
75,194669.58
76,194669.58
77,194669.58
78,194669.58
79,194669.58
80,194669.58
81,194669.58
82,194669.58
83,194669.58
84,194669.58
85,194669.58
86,194669.58
87,194669.58
88,194669.58
89,194669.58
90,194669.58
91,194669.58
92,194669.58
93,194669.58
94,194669.58
95,194669.58
96,203619.06
97,194669.58
98,194669.58
99,194669.58
100,194669.58
101,255695.05
102,218247.88
103,194669.58
104,203619.06
105,291827.9
106,285956.88
107,285956.88
108,285956.88
109,255695.05
110,310926.47
111,194669.58
112,203619.06
113,285956.88
114,251496.84
115,264561.03
116,194669.58
117,245071.1
118,362339.44
119,320685.16
120,362339.44
121,275413.9
122,362339.44
123,320685.16
124,388878.34
125,291926.38
126,394783.75
127,362339.44
128,394783.75
129,344962.72
130,388878.34
131,467380.34
132,394783.75
133,378506.34
134,439130.2
135,439130.2
136,378506.34
137,439130.2
138,388878.34
139,362339.44
140,344962.72
141,388878.34
142,375752.1
143,206059.8
144,214054.7
145,320685.16
146,372662.44
147,267278.78
148,206059.8
149,278521.47
150,270351.6
151,320685.16
152,267278.78
153,270351.6
154,439130.2
155,467380.34
156,378506.34
157,362339.44
158,394783.75
159,194669.58
160,194669.58
161,224737.9
162,285956.88
163,257258.95
164,203619.06
165,194669.58
166,194669.58
167,194669.58
168,194669.58
169,194669.58
170,194669.58
171,194669.58
172,194669.58
173,194669.58
174,194669.58
175,194669.58
176,194669.58
177,194669.58
178,194669.58
179,224737.9
180,194669.58
181,194669.58
182,194669.58
183,194669.58
184,194669.58
185,194669.58
186,206059.8
187,194669.58
188,194669.58
189,194669.58
190,264561.03
191,194669.58
192,194669.58
193,194669.58
194,264561.03
195,194669.58
196,194669.58
197,194669.58
198,194669.58
199,194669.58
200,206059.8
201,194669.58
202,194669.58
203,194669.58
204,194669.58
205,194669.58
206,194669.58
207,194669.58
208,194669.58
209,194669.58
210,235863.1
211,267278.78
212,204997.17
213,194669.58
214,194669.58
215,203619.06
216,203619.06
217,203619.06
218,203619.06
219,203619.06
220,203619.06
221,223952.28
222,292418.7
223,270351.6
224,267278.78
225,311826.4
226,270351.6
227,270351.6
228,260331.75
229,206059.8
230,260331.75
231,257258.95
232,270351.6
233,268501.66
234,203619.06
235,194669.58
236,194669.58
237,194669.58
238,194669.58
239,194669.58
240,194669.58
241,194669.58
242,194669.58
243,206059.8
244,194669.58
245,194669.58
246,194669.58
247,203619.06
248,194669.58
249,194669.58
250,194669.58
251,194669.58
252,270351.6
253,194669.58
254,194669.58
255,194669.58
256,194669.58
257,194669.58
258,194669.58
259,194669.58
260,267278.78
261,218247.88
262,194669.58
263,203619.06
264,194669.58
265,206059.8
266,267278.78
267,267278.78
268,278521.47
269,245882.95
270,251496.84
271,320685.16
272,245882.95
273,260331.75
274,320685.16
275,388878.34
276,249089.05
277,203619.06
278,194669.58
279,320685.16
280,344962.72
281,326589.34
282,360015.75
283,279533.97
284,235863.1
285,203619.06
286,257258.95
287,245882.95
288,259108.9
289,270351.6
290,260331.75
291,270351.6
292,235863.1
293,202556.44
294,235863.1
295,194669.58
296,194669.58
297,194669.58
298,194669.58
299,194669.58
300,194669.58
301,259108.9
302,194669.58
303,194669.58
304,203619.06
305,194669.58
306,194669.58
307,194669.58
308,267278.78
309,194669.58
310,194669.58
311,194669.58
312,194669.58
313,194669.58
314,194669.58
315,194669.58
316,194669.58
317,194669.58
318,194669.58
319,194669.58
320,194669.58
321,194669.58
322,194669.58
323,194669.58
324,194669.58
325,194669.58
326,194669.58
327,203619.06
328,194669.58
329,194669.58
330,194669.58
331,194669.58
332,194669.58
333,194669.58
334,194669.58
335,194669.58
336,203619.06
337,194669.58
338,194669.58
339,260331.75
340,194669.58
341,194669.58
342,194669.58
343,194669.58
344,194669.58
345,194669.58
346,194669.58
347,194669.58
348,194669.58
349,194669.58
350,194669.58
351,194669.58
352,194669.58
353,235863.1
354,194669.58
355,260331.75
356,194669.58
357,362339.44
358,243734.12
359,284590.25
360,261455.34
361,378506.34
362,394783.75
363,243734.12
364,378506.34
365,251657.38
366,284590.25
367,284655.97
368,203619.06
369,241326.34
370,228100.4
371,228100.4
372,194669.58
