,Prob_0,Prob_1,Prob_2
0,0.7700159,0.14093734,0.08904668
1,0.6686725,0.24779192,0.08353561
2,0.71865016,0.19328016,0.08806967
3,0.6631051,0.24409053,0.09280445
4,0.7812631,0.12690257,0.09183428
5,0.7902171,0.089218855,0.12056407
6,0.737494,0.15544821,0.10705776
7,0.73733234,0.17021258,0.092455074
8,0.62536776,0.28656065,0.088071644
9,0.6690196,0.2524278,0.07855255
10,0.79547095,0.115162864,0.089366116
11,0.7160298,0.18501523,0.098954916
12,0.6583789,0.2660614,0.075559705
13,0.6888344,0.23537394,0.07579159
14,0.86415726,0.061397403,0.07444537
15,0.85390913,0.03981578,0.10627507
16,0.8295999,0.06754467,0.10285541
17,0.7696869,0.1312,0.09911315
18,0.79286003,0.10500638,0.10213364
19,0.7958753,0.098225504,0.10589919
20,0.7233034,0.18481618,0.09188048
21,0.78085333,0.10271203,0.11643468
22,0.8135265,0.10138173,0.08509175
23,0.6961968,0.17226131,0.13154191
24,0.6703931,0.22135876,0.10824815
25,0.6389156,0.27452728,0.086557135
26,0.7240968,0.15732889,0.118574336
27,0.76066744,0.14876223,0.09057031
28,0.75756794,0.15624335,0.086188674
29,0.6725544,0.23114681,0.09629882
30,0.65439224,0.25342658,0.09218116
31,0.7517765,0.14148198,0.1067415
32,0.83583975,0.07813626,0.08602397
33,0.8562191,0.05729999,0.08648094
34,0.67470217,0.2370848,0.08821302
35,0.7433364,0.17586577,0.080797896
36,0.7944041,0.12594138,0.079654455
37,0.77813715,0.13783564,0.08402719
38,0.6658474,0.24568558,0.08846698
39,0.7408068,0.16838664,0.09080656
40,0.7784526,0.124188304,0.09735906
41,0.4947957,0.43038094,0.07482344
42,0.70775366,0.19940169,0.09284465
43,0.7318352,0.12051266,0.14765213
44,0.7453118,0.11879501,0.1358932
45,0.6698793,0.23479518,0.09532553
46,0.78760946,0.11326446,0.09912602
47,0.7000617,0.20750503,0.09243334
48,0.7924214,0.11651183,0.09106682
49,0.7335338,0.17857912,0.08788714
50,0.26090184,0.33687812,0.4022201
51,0.2568179,0.28778908,0.45539308
52,0.21709278,0.35730016,0.42560706
53,0.17372727,0.57728356,0.2489892
54,0.20298275,0.41686577,0.38015154
55,0.19270323,0.47593498,0.33136183
56,0.23163927,0.25263575,0.515725
57,0.24703042,0.5499051,0.20306441
58,0.22200428,0.45227945,0.3257163
59,0.23132549,0.40290365,0.36577085
60,0.15769002,0.6981142,0.14419572
61,0.25235128,0.31314838,0.43450034
62,0.15899098,0.69273096,0.1482781
63,0.19409537,0.4317965,0.37410814
64,0.31784472,0.33384708,0.3483082
65,0.27527106,0.33344293,0.391286
66,0.20770088,0.34502518,0.44727397
67,0.22320445,0.55455834,0.22223714
68,0.13457194,0.5993033,0.26612476
69,0.21215332,0.5631231,0.22472359
70,0.18335089,0.22915599,0.5874931
71,0.26636538,0.41091236,0.32272232
72,0.13529868,0.5489215,0.3157798
73,0.18182696,0.53372175,0.2844513
74,0.252626,0.4154168,0.33195722
75,0.25831428,0.36367568,0.37801006
76,0.19150202,0.47471625,0.3337817
77,0.18100145,0.33096626,0.48803225
78,0.20981914,0.3749161,0.41526473
79,0.2841539,0.502483,0.2133631
80,0.20499115,0.58276904,0.21223985
81,0.21295567,0.5990461,0.18799819
82,0.25362426,0.4641176,0.28225812
83,0.13147499,0.46791345,0.40061158
84,0.20133448,0.3449705,0.45369503
85,0.25109547,0.21287532,0.53602916
86,0.23304896,0.33596358,0.43098742
87,0.1528602,0.62229776,0.22484204
88,0.26368138,0.36418113,0.37213746
89,0.20192531,0.51233447,0.28574023
90,0.17078933,0.56381774,0.26539296
91,0.21693034,0.38860482,0.3944648
92,0.22460854,0.5104341,0.26495737
93,0.23163812,0.5810333,0.18732855
94,0.2100198,0.47177273,0.31820738
95,0.2570992,0.40739605,0.33550474
96,0.2408925,0.40682894,0.3522786
97,0.24563016,0.416619,0.33775085
98,0.32068762,0.44074923,0.23856321
99,0.23932816,0.42625022,0.3344216
100,0.07059586,0.1174254,0.81197876
101,0.11950877,0.3543672,0.52612406
102,0.10271096,0.27711612,0.6201729
103,0.112328164,0.38031822,0.5073536
104,0.09211768,0.23406588,0.67381644
105,0.0759008,0.33584714,0.58825207
106,0.13544601,0.42691454,0.43763945
107,0.08838066,0.4541902,0.45742923
108,0.08249719,0.5302806,0.38722226
109,0.08520016,0.08925897,0.82554084
110,0.15839307,0.19994378,0.6416632
111,0.118427984,0.3768323,0.5047397
112,0.12062098,0.24584249,0.6335365
113,0.10861275,0.36763343,0.5237538
114,0.09704808,0.17616844,0.72678345
115,0.11673188,0.14235106,0.740917
116,0.12961265,0.34259292,0.5277944
117,0.09139986,0.13679549,0.77180463
118,0.04868129,0.40320507,0.5481136
119,0.094388284,0.6524484,0.25316328
120,0.10484368,0.16408654,0.73106974
121,0.12972677,0.27419212,0.59608114
122,0.067083865,0.4460151,0.48690104
123,0.1496116,0.3743723,0.47601604
124,0.11801137,0.19192873,0.6900599
125,0.12238754,0.33351478,0.54409766
126,0.16348019,0.33454403,0.5019758
127,0.16698745,0.2875649,0.5454476
128,0.09787674,0.30162796,0.60049534
129,0.12873664,0.4498397,0.4214237
130,0.09353811,0.42837313,0.4780888
131,0.12691411,0.16615278,0.7069331
132,0.093442835,0.26818308,0.6383741
133,0.14863789,0.47380814,0.37755394
134,0.09016024,0.62731993,0.28251985
135,0.092944115,0.23339601,0.67365986
136,0.09554885,0.10753453,0.7969166
137,0.13360345,0.31339735,0.5529992
138,0.1728863,0.2786387,0.548475
139,0.13404982,0.21662007,0.6493301
140,0.09662694,0.15319896,0.75017416
141,0.13817134,0.1515466,0.7102821
142,0.11950877,0.3543672,0.52612406
143,0.092725426,0.1735598,0.73371476
144,0.089178585,0.10910633,0.8017151
145,0.12335312,0.17330281,0.70334405
146,0.12358939,0.40932485,0.46708575
147,0.14053863,0.2521288,0.6073325
148,0.11174201,0.11646018,0.7717978
149,0.14527687,0.30387408,0.550849
