,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.08592178,0.066241525,0.027569769,0.110601895,0.13400353,0.040382758,0.28034773,0.07928804,0.12483663,0.05080594
1,0.055617798,0.033223398,0.044391718,0.11930468,0.112085365,0.09870443,0.13912487,0.10400079,0.15141232,0.14213471
2,0.03866669,0.024026845,0.06326255,0.06922253,0.18126315,0.09710401,0.15192655,0.108873636,0.076154724,0.18949972
3,0.0062503763,0.0068989624,0.004477459,0.0052276137,0.0063357907,0.007727442,0.0076650716,0.005182589,0.0068829563,0.94335157
4,0.071211636,0.057266127,0.11288659,0.101619214,0.071437605,0.06834579,0.1021919,0.061904825,0.2807892,0.0723471
5,0.033117466,0.042595174,0.07002998,0.10288864,0.030432334,0.06291014,0.065748364,0.107025795,0.08913905,0.3961134
6,0.040920887,0.039803986,0.060974497,0.053279784,0.06137894,0.041843686,0.030527066,0.044631734,0.53373975,0.092899725
7,0.007683166,0.038311247,0.048318308,0.04184108,0.041017897,0.05123884,0.07854883,0.052336846,0.10559833,0.5351058
8,0.011322115,0.004827147,0.00915815,0.013104057,0.007217378,0.02030837,0.013841641,0.0056186197,0.028876584,0.88572574
9,0.06643009,0.06917883,0.099960685,0.07573254,0.060995564,0.04547178,0.050478335,0.11082171,0.22636461,0.19456594
10,0.041590177,0.030692648,0.08906386,0.06592879,0.045393262,0.09535535,0.08120634,0.2413217,0.09084273,0.2186052
11,0.04469234,0.054777823,0.03678296,0.034709737,0.08388193,0.056477163,0.12817226,0.12614222,0.21463442,0.21972904
12,0.0038354862,0.008674651,0.0040522497,0.0065053543,0.005054172,0.005256072,0.0074491054,0.003870418,0.008627631,0.946675
13,0.062172595,0.09509545,0.12385857,0.05455022,0.12156349,0.07158735,0.06401029,0.10780774,0.18557099,0.11378348
14,0.015227546,0.05868472,0.07207813,0.029749127,0.166055,0.256134,0.10467245,0.06208617,0.13841702,0.09689599
15,0.0070454446,0.043695044,0.099412926,0.02479061,0.08563162,0.20747274,0.15405942,0.023297178,0.031650476,0.3229445
16,0.078319505,0.06898536,0.05786332,0.05028102,0.07176358,0.079326026,0.08953971,0.16703658,0.24322477,0.09366022
17,0.0070050443,0.007166014,0.00512907,0.009031194,0.005624309,0.007443651,0.012346185,0.007769173,0.013682606,0.92480284
18,0.111334786,0.05001331,0.07202125,0.06600588,0.04985708,0.12035543,0.21150984,0.068234675,0.13032715,0.12034056
19,0.090872504,0.05276037,0.06872151,0.048153196,0.050502717,0.2141273,0.098505095,0.23659322,0.088886574,0.050877683
20,0.014288705,0.0015517245,0.00870881,0.034291957,0.024951749,0.009265637,0.019938987,0.016601767,0.03161257,0.8387879
21,0.045772746,0.093674645,0.07968798,0.08564849,0.13013709,0.06377887,0.056956843,0.11733071,0.24224104,0.0847716
22,0.03947243,0.038032312,0.056057055,0.020872092,0.036127787,0.1032208,0.0850301,0.043071326,0.5047499,0.07336601
23,0.093475044,0.04159584,0.06637581,0.06099172,0.072498545,0.061829574,0.09294825,0.10204363,0.14173162,0.26651013
24,0.008295547,0.010858731,0.0069321576,0.008438717,0.012345988,0.0059208293,0.010630416,0.007532186,0.01454173,0.9145036
25,0.0499895,0.038680322,0.032661688,0.060944263,0.0992128,0.11161575,0.105368994,0.22953677,0.1359417,0.13604796
26,0.007188616,0.024287065,0.06214376,0.037465204,0.065117635,0.0769396,0.06733052,0.10609073,0.1124188,0.4410183
27,0.06278457,0.069384396,0.051412605,0.056505244,0.09059856,0.07229992,0.09190941,0.13676926,0.093431585,0.2749044
28,0.083219945,0.064151496,0.08530743,0.07582614,0.07035744,0.17321658,0.09215464,0.11982108,0.11836157,0.11758385
29,0.04243096,0.046613134,0.019371103,0.054180685,0.059936244,0.020561205,0.06079927,0.03613767,0.5647902,0.09517959
30,0.036735464,0.048731875,0.047693722,0.024993377,0.08977474,0.053075124,0.119596384,0.06482752,0.14074744,0.37382427
31,0.04795517,0.106703,0.12732999,0.06624659,0.087377205,0.08331009,0.09931903,0.075979605,0.16011022,0.14566879
32,0.044276383,0.053238407,0.05206529,0.121091835,0.05972305,0.12415425,0.08483038,0.13623556,0.2392677,0.085117325
33,0.052059736,0.033702124,0.11343504,0.15328209,0.10126107,0.09037506,0.10278401,0.065745205,0.1477072,0.13964844
34,0.078160055,0.06332224,0.046321362,0.06962199,0.066761784,0.10919652,0.08088896,0.05360662,0.23089886,0.20122136
35,0.07954833,0.050549213,0.027686866,0.11728478,0.15372412,0.051207274,0.13935782,0.08672781,0.21891932,0.07499452
36,0.033145692,0.036426265,0.033030313,0.06289968,0.028525151,0.084882565,0.07108421,0.07411601,0.0860586,0.4898312
37,0.008267564,0.03728162,0.06755424,0.053388927,0.035453532,0.068171225,0.08356253,0.04001982,0.118572816,0.4877281
38,0.055878922,0.052635014,0.07126651,0.07695431,0.10281917,0.05566632,0.16103658,0.14659975,0.2196196,0.057523947
39,0.051899906,0.037888974,0.026563082,0.018909145,0.009876211,0.10547573,0.18021618,0.20461315,0.023737391,0.3408201
40,0.02678383,0.023572532,0.018415045,0.029503837,0.018185493,0.00939668,0.034613658,0.012277146,0.038879815,0.78837204
41,0.049029678,0.02842239,0.037849255,0.079821825,0.17671712,0.08615903,0.06309419,0.10540058,0.25308925,0.12041643
42,0.08291997,0.036404766,0.07780988,0.043013897,0.053591017,0.068975836,0.082036026,0.094248645,0.22812872,0.23287135
43,0.04561402,0.112801306,0.086477704,0.09954614,0.05799335,0.05583096,0.055821322,0.11919321,0.24582203,0.120900236
44,0.044746883,0.037059594,0.027143829,0.037747256,0.10711656,0.10030232,0.08349179,0.1262115,0.2232694,0.2129107
45,0.04332879,0.018890152,0.014194769,0.031652894,0.016749913,0.0043655983,0.08042296,0.009756256,0.09103851,0.68960035
46,0.03149773,0.023839196,0.031910688,0.04757054,0.013546567,0.010055149,0.01932419,0.04204368,0.72604233,0.0541699
47,0.08247406,0.027248511,0.07227932,0.04884805,0.03683562,0.18511157,0.07620975,0.112386264,0.19008254,0.16852434
48,0.1270683,0.057955712,0.061436523,0.055543203,0.06535046,0.07671723,0.15887217,0.14930862,0.10530866,0.14243916
49,0.06740073,0.10783015,0.08346577,0.044222727,0.054122232,0.031334177,0.3376035,0.113589,0.14077581,0.019655773
50,0.0514681,0.07477632,0.04960908,0.040324513,0.081328385,0.15720402,0.10150426,0.07378202,0.13746406,0.23253894
51,0.04077766,0.039473355,0.012262713,0.018619988,0.06430343,0.03348879,0.06119842,0.03460637,0.09625073,0.59901863
52,0.0076850336,0.005836555,0.002273454,0.0026061102,0.0049084676,0.004273103,0.004647571,0.005463049,0.008444615,0.95386213
53,0.008995426,0.047676444,0.04615446,0.06243674,0.04214106,0.07572893,0.12147021,0.04759304,0.11389427,0.43390942
