,Prob_0,Prob_1,Prob_2,Prob_3
0,0.49201864,0.20723371,0.15540865,0.14533892
1,0.23151325,0.12469109,0.13141954,0.5123762
2,0.15858054,0.18557867,0.5545003,0.10134047
3,0.21387003,0.37665516,0.27205065,0.13742407
4,0.3939902,0.27062386,0.112707846,0.22267804
5,0.1890024,0.34277645,0.107642956,0.36057806
6,0.4659573,0.13765655,0.1982812,0.19810498
7,0.049766727,0.3258686,0.51964736,0.10471732
8,0.3912828,0.21758142,0.22916326,0.16197255
9,0.24639449,0.24081293,0.37691936,0.1358733
10,0.21851446,0.19376798,0.1808063,0.40691134
11,0.16021019,0.56307673,0.22522753,0.051485527
12,0.21768858,0.34567612,0.1922601,0.24437521
13,0.060623486,0.47908258,0.17430702,0.28598687
14,0.36742502,0.19424383,0.1328465,0.30548462
15,0.4613658,0.20540713,0.19671853,0.13650854
16,0.105772674,0.22065595,0.4964352,0.17713615
17,0.24399094,0.30198184,0.308489,0.1455382
18,0.077642694,0.21961068,0.39256746,0.31017923
19,0.2828739,0.19057676,0.14735706,0.37919232
20,0.17439073,0.24511965,0.35012984,0.23035981
21,0.20516115,0.20458733,0.26228645,0.32796508
22,0.11541206,0.2287299,0.40077588,0.2550822
23,0.2200475,0.18527435,0.19369853,0.40097973
24,0.3436214,0.21812458,0.2579102,0.18034375
25,0.24904998,0.24136925,0.2005323,0.30904844
26,0.21646889,0.16060007,0.33145818,0.29147294
27,0.2010071,0.65177286,0.113288075,0.03393199
28,0.22454575,0.28492194,0.21694618,0.2735861
29,0.602035,0.13678603,0.10053414,0.16064484
30,0.37267703,0.3701564,0.15679054,0.10037607
31,0.5225171,0.2506254,0.09894698,0.12791054
32,0.11397694,0.1585587,0.10255511,0.6249093
33,0.36327085,0.2636144,0.119763225,0.25335154
34,0.19914098,0.1341856,0.11112989,0.55554354
35,0.44984227,0.26702836,0.17130594,0.11182345
36,0.116351746,0.07263546,0.4915993,0.3194135
37,0.6215991,0.12502837,0.1136041,0.1397684
38,0.16003211,0.21710096,0.41210818,0.21075875
39,0.53785855,0.15197693,0.15477884,0.15538575
40,0.2530254,0.25235927,0.09900602,0.39560923
41,0.08884454,0.34602648,0.3168201,0.24830887
42,0.39018998,0.17102489,0.26272622,0.17605896
43,0.22082426,0.09582629,0.27111644,0.412233
44,0.33543855,0.3833309,0.16472313,0.11650742
45,0.19626805,0.10657891,0.511766,0.18538702
46,0.086576626,0.15868078,0.4749991,0.27974346
47,0.12604098,0.23478164,0.1933365,0.44584087
48,0.591667,0.1193659,0.18797733,0.10098977
49,0.4786549,0.22082417,0.06954818,0.23097278
50,0.34514648,0.28866592,0.25118333,0.11500435
51,0.57966894,0.14206205,0.13969728,0.13857165
52,0.12494089,0.06171375,0.1825344,0.6308109
53,0.49285808,0.08857836,0.22059263,0.19797088
54,0.20672508,0.21467035,0.12671432,0.45189026
55,0.17852464,0.26347193,0.2834612,0.27454215
56,0.13193563,0.37930384,0.31080428,0.17795625
57,0.5567674,0.26380703,0.112990275,0.066435225
