,Prob_0,Prob_1,Prob_2
0,0.76815283,0.15003283,0.081814356
1,0.57121867,0.33770928,0.09107209
2,0.73426944,0.18858859,0.07714201
3,0.70322436,0.15507193,0.1417038
4,0.80157244,0.10925772,0.08916992
5,0.75157243,0.12525167,0.12317589
6,0.75655293,0.11570283,0.12774433
7,0.76168585,0.11556567,0.12274846
8,0.5625511,0.33495086,0.10249803
9,0.69984543,0.19849698,0.10165762
10,0.7855565,0.11750959,0.09693404
11,0.78480506,0.08309703,0.13209784
12,0.66857755,0.24759758,0.083824806
13,0.6349907,0.3048781,0.06013129
14,0.7004339,0.2523601,0.047205985
15,0.76400775,0.12642469,0.1095676
16,0.7280081,0.20392819,0.068063736
17,0.7358029,0.16010943,0.10408767
18,0.7164772,0.17109774,0.11242516
19,0.77671164,0.09033232,0.13295618
20,0.6852775,0.21349022,0.10123228
21,0.77671164,0.09033232,0.13295618
22,0.8257092,0.10182903,0.072461784
23,0.69101703,0.16737388,0.14160909
24,0.78480506,0.08309703,0.13209784
25,0.5998428,0.27353555,0.12662166
26,0.72302765,0.122215055,0.15475726
27,0.77419263,0.11663354,0.10917385
28,0.7151009,0.20156439,0.083334744
29,0.74796027,0.114290476,0.13774924
30,0.70322436,0.15507193,0.1417038
31,0.64796925,0.22489643,0.12713434
32,0.8398146,0.078692496,0.08149298
33,0.7769189,0.15067309,0.07240806
34,0.66272837,0.20941323,0.1278584
35,0.68091035,0.2505989,0.06849069
36,0.69450533,0.25200418,0.05349042
37,0.82911617,0.10143972,0.069444045
38,0.60216403,0.32209975,0.07573628
39,0.72902006,0.15849723,0.11248273
40,0.76425153,0.15046197,0.085286506
41,0.26149297,0.6759016,0.0626055
42,0.73426944,0.18858859,0.07714201
43,0.76175904,0.08922355,0.1490174
44,0.77671164,0.09033232,0.13295618
45,0.5949462,0.27346754,0.13158624
46,0.8108498,0.08464613,0.10450406
47,0.7478292,0.1481488,0.10402208
48,0.8108498,0.08464613,0.10450406
49,0.7584818,0.14919777,0.0923204
50,0.23186675,0.4920884,0.2760448
51,0.26345286,0.39330557,0.34324157
52,0.19274275,0.4589634,0.34829378
53,0.18247801,0.6096749,0.20784716
54,0.10703735,0.6930964,0.19986634
55,0.2513075,0.4455973,0.30309528
56,0.31215996,0.17382134,0.51401865
57,0.27776572,0.52596325,0.196271
58,0.14071755,0.7289447,0.13033767
59,0.23562068,0.42411226,0.3402671
60,0.27776572,0.52596325,0.196271
61,0.23539004,0.46210074,0.30250925
62,0.12588152,0.77516025,0.09895823
63,0.2288974,0.3462996,0.42480305
64,0.291931,0.46502236,0.24304664
65,0.20839109,0.57746625,0.21414265
66,0.26083165,0.27562293,0.46354547
67,0.21149683,0.6297907,0.15871242
68,0.07845595,0.73836416,0.18317984
69,0.21149683,0.6297907,0.15871242
70,0.24247552,0.1514918,0.60603267
