,Prob_0,Prob_1,Prob_2
0,0.76812375,0.149953,0.08192323
1,0.5714533,0.33735436,0.09119233
2,0.7345404,0.18823962,0.07721998
3,0.702634,0.15600136,0.14136465
4,0.8013814,0.10944772,0.0891709
5,0.75142854,0.12529205,0.12327938
6,0.7565214,0.11584357,0.12763509
7,0.7612224,0.116197884,0.122579664
8,0.5625257,0.33498552,0.102488786
9,0.6989397,0.19956763,0.10149268
10,0.7852069,0.117791675,0.09700145
11,0.7844417,0.083770424,0.13178788
12,0.66803044,0.24822184,0.08374773
13,0.6352612,0.30451694,0.060221914
14,0.7019594,0.25051275,0.047527935
15,0.7639473,0.12627614,0.10977661
16,0.729228,0.20236243,0.06840958
17,0.7360386,0.15970917,0.1042522
18,0.71654326,0.17077918,0.11267753
19,0.77651095,0.09057886,0.13291019
20,0.685011,0.21364723,0.101341784
21,0.77651095,0.09057886,0.13291019
22,0.8257328,0.101780765,0.07248644
23,0.69084686,0.16754453,0.14160854
24,0.7844417,0.083770424,0.13178788
25,0.59929097,0.27423826,0.12647071
26,0.72279507,0.12263293,0.15457198
27,0.773774,0.11709079,0.10913516
28,0.71520454,0.20132086,0.08347465
29,0.74747914,0.115096934,0.13742392
30,0.702634,0.15600136,0.14136465
31,0.6480324,0.22464758,0.12731993
32,0.839299,0.07924747,0.08145357
33,0.7770343,0.15037861,0.07258715
34,0.6621615,0.21014531,0.12769318
35,0.6816276,0.2496888,0.06868364
36,0.6957504,0.25046632,0.053783234
37,0.82873297,0.10183022,0.06943681
38,0.6028833,0.32121634,0.07590041
39,0.7285754,0.15897092,0.112453625
40,0.76477367,0.14976868,0.08545762
41,0.26318616,0.67370695,0.063106835
42,0.7345404,0.18823962,0.07721998
43,0.76156425,0.089611515,0.14882423
44,0.77651095,0.09057886,0.13291019
45,0.59518605,0.27321663,0.13159728
46,0.81048256,0.0850585,0.10445896
47,0.74756867,0.14850157,0.10392973
48,0.81048256,0.0850585,0.10445896
49,0.7583265,0.14933382,0.09233969
50,0.23212719,0.49063602,0.27723682
51,0.26393336,0.39150319,0.34456348
52,0.19302376,0.45743307,0.34954315
53,0.18270108,0.60921127,0.20808768
54,0.107711494,0.6906234,0.20166509
55,0.25109425,0.44620624,0.3026996
56,0.31213006,0.1741286,0.5137413
57,0.2777714,0.5261521,0.19607645
58,0.14134529,0.72723025,0.13142449
59,0.23583573,0.42408276,0.34008157
60,0.2777714,0.5261521,0.19607645
61,0.23618251,0.45989645,0.30392107
62,0.12630166,0.7741831,0.0995153
63,0.22871879,0.34714648,0.42413476
64,0.29214567,0.464493,0.2433613
65,0.2091302,0.5752327,0.21563709
66,0.2610053,0.27560663,0.4633881
67,0.21163166,0.6293962,0.15897208
68,0.078956805,0.7363449,0.18469833
69,0.21163166,0.6293962,0.15897208
70,0.24265477,0.15177725,0.605568
71,0.19414766,0.63621366,0.16963865
72,0.11311782,0.56711733,0.31976485
73,0.22236854,0.437838,0.3397935
74,0.17954925,0.64627546,0.17417526
75,0.1640835,0.65076804,0.18514845
76,0.108948015,0.69636095,0.19469105
77,0.13469169,0.39653546,0.46877286
78,0.19846758,0.43193772,0.36959466
79,0.18502302,0.70987964,0.10509729
80,0.2058619,0.61758614,0.17655198
81,0.2058619,0.61758614,0.17655198
82,0.1885664,0.62332296,0.18811059
83,0.13125235,0.35684285,0.5119048
84,0.27847448,0.20571654,0.515809
85,0.35688874,0.17969091,0.4634204
86,0.19302376,0.45743307,0.34954315
87,0.10126376,0.7644257,0.13431057
88,0.34917697,0.3850266,0.26579645
89,0.22970916,0.5312153,0.23907557
90,0.23986964,0.42998388,0.33014652
91,0.27477378,0.3731358,0.35209042
92,0.1885664,0.62332296,0.18811059
93,0.2777714,0.5261521,0.19607645
94,0.1885664,0.62332296,0.18811059
95,0.34917697,0.3850266,0.26579645
96,0.29214567,0.464493,0.2433613
97,0.22074096,0.5558536,0.22340545
98,0.28603634,0.5371146,0.17684905
99,0.237862,0.54530483,0.2168331
100,0.07554587,0.029958535,0.89449555
101,0.11740038,0.24819222,0.6344074
102,0.08651936,0.24315639,0.67032427
103,0.1235678,0.19899982,0.67743236
104,0.08740397,0.17238964,0.74020636
105,0.08651936,0.24315639,0.67032427
106,0.17502035,0.21084741,0.6141322
107,0.09066062,0.3305372,0.57880217
108,0.072083056,0.49313158,0.43478537
109,0.0882527,0.07088802,0.8408593
110,0.16319299,0.1796894,0.6571176
111,0.08278909,0.3962289,0.520982
112,0.10364001,0.26288065,0.63347936
113,0.09500125,0.22323042,0.6817683
114,0.08680327,0.15722832,0.7559684
115,0.11086012,0.10516864,0.7839712
116,0.13516612,0.21579292,0.649041
117,0.1241129,0.062204525,0.8136826
118,0.038327653,0.2782135,0.68345886
119,0.10883493,0.426651,0.4645141
120,0.10947792,0.1484547,0.7420674
121,0.12405041,0.26079726,0.6151523
122,0.06202943,0.3624427,0.5755279
123,0.09683744,0.5396231,0.36353952
124,0.15360692,0.12996857,0.7164245
125,0.14108914,0.17158985,0.687321
126,0.12055176,0.46589303,0.4135552
127,0.1890698,0.245872,0.56505823
128,0.08112884,0.29930857,0.61956257
129,0.13780487,0.40442836,0.4577667
130,0.07550884,0.3969484,0.52754277
131,0.15683085,0.10108523,0.7420839
132,0.06560606,0.26902518,0.6653687
133,0.14062187,0.37900493,0.4803731
134,0.14749765,0.27966258,0.5728398
135,0.06938214,0.21673317,0.71388465
136,0.1219184,0.056116305,0.8219653
137,0.15396188,0.17047003,0.67556804
138,0.1890698,0.245872,0.56505823
139,0.119838625,0.21081112,0.66935027
140,0.096405216,0.1884962,0.71509856
141,0.1095112,0.27623317,0.61425567
142,0.11740038,0.24819222,0.6344074
143,0.090786085,0.095427044,0.81378686
144,0.097360834,0.10177061,0.8008686
145,0.092805326,0.3375396,0.56965506
146,0.09723778,0.42001706,0.48274517
147,0.12328393,0.2822257,0.59449035
148,0.1219184,0.056116305,0.8219653
149,0.16777717,0.16912371,0.6630991
