,Prob_1
0,0.9948001
1,0.0014119769
2,0.0094631165
3,0.9999991
4,0.0006776084
5,0.010936752
6,0.99999994
7,0.1767708
8,7.674708e-05
9,0.999989
10,0.001245855
11,0.991772
12,0.8388404
13,0.0013085748
14,0.8959462
15,0.0005194098
16,0.0026324552
17,0.9999945
18,0.97924143
19,0.9999986
20,0.00076584425
21,0.0010601137
22,0.9999975
23,0.99999917
24,0.0018141967
25,0.99999976
26,0.00085369067
27,0.99999875
28,0.8416376
29,0.04995724
30,0.032195333
31,0.9999989
32,0.99999934
33,0.011703085
34,0.00033993644
35,0.9566469
36,0.026158672
37,0.004201925
38,0.0018460453
39,0.0006286652
40,0.99999404
41,0.0827837
42,0.00042520626
43,0.94187534
44,0.9999988
45,0.0003514756
46,0.009011569
47,0.983855
48,0.9967439
49,0.8568474
50,0.9999991
51,0.0006059647
52,0.0013664844
53,0.97843796
54,0.00062547013
55,0.0002704274
56,0.0005968705
57,0.99999845
58,0.9999996
59,6.976097e-05
60,0.096172154
61,0.001372306
62,0.00051576074
63,0.9999999
64,0.000923863
65,0.2105195
66,0.95366746
67,0.24050221
68,0.99999565
69,0.995684
70,8.053236e-05
71,0.95495677
72,0.99998987
73,0.99999917
74,0.0002208027
75,0.088901244
76,0.015021094
77,0.9999991
78,0.00045011553
79,0.5
80,0.99999166
81,7.830155e-05
82,0.0023346131
83,0.0034226608
84,0.0001498203
85,0.0011435307
86,0.9999998
87,0.00043546705
88,0.00014078674
89,0.0119359335
90,0.9999994
91,0.9999995
92,0.99999976
93,0.20005713
94,0.004702534
95,0.99999046
96,0.83615965
97,0.797631
98,0.9999996
99,0.99999964
100,0.9540788
101,0.99119264
102,0.9969385
103,0.99999845
104,0.999991
105,0.085802786
106,0.3288415
107,0.00023016128
108,0.9929552
109,0.6445964
110,0.6691584
111,0.9934415
112,0.0034721873
113,0.144362
114,0.0009854904
115,0.33044466
116,0.114708856
117,0.9070683
118,0.0010248242
119,0.7296046
120,0.9999996
121,0.26003125
122,0.27418157
123,0.11622734
124,0.023965826
125,0.6049265
126,0.35404196
127,0.9130279
128,0.47782442
129,0.27514672
130,0.6483472
131,0.09986272
132,0.99999934
133,0.96343225
134,0.9999986
135,0.124394365
136,0.031326473
137,0.08779766
138,0.9887263
139,0.75571185
140,0.36995873
141,0.6829867
142,0.2705915
143,0.69594216
144,0.28856263
145,0.0013235725
146,0.081095785
147,0.049359005
148,0.08729525
149,0.70276463
150,0.05420342
151,0.5390254
152,0.21757236
153,0.08123397
154,0.57520574
155,0.11262671
156,0.24858926
157,0.36224273
158,0.86028713
159,0.8095948
160,0.011755867
161,0.13361563
162,0.00037907079
163,0.007035084
164,0.5873804
165,0.20072538
166,0.76621646
167,0.9150388
168,0.37968203
169,0.6396985
170,0.0037218512
171,0.20628314
172,0.8391717
173,0.77800685
174,0.040936086
175,0.5368034
176,0.9169735
177,0.5078141
178,0.8923601
179,0.2503947
180,0.041433603
181,0.51395136
182,0.26901346
183,0.3647711
184,0.4426398
185,0.6581372
186,0.8092765
187,0.14916624
188,0.20970906
