,Prob_1
0,0.010727462
1,0.0033149233
2,0.00090553495
3,0.023070637
4,0.020541014
5,0.039374344
6,0.00092713494
7,0.001789011
8,0.0037255986
9,0.0047163074
10,0.018466063
11,0.0012798413
12,0.0033719733
13,0.023157256
14,0.0037255986
15,0.001906749
16,0.00078110036
17,0.001130962
18,0.0010654326
19,0.989164
20,0.99840313
21,0.99932146
22,0.011389659
23,0.0010267914
24,0.001130962
25,0.004299909
26,0.0024169497
27,0.0048918263
28,0.0011068038
29,0.039419286
30,0.0010552071
31,0.0027523637
32,0.0012551389
33,0.0007984837
34,0.0015435185
35,0.0008861877
36,0.014229855
37,0.9951083
38,0.12022663
39,0.015186089
40,0.2155898
41,0.14226004
42,0.001832826
43,0.0076346956
44,0.012581649
45,0.00361673
46,0.9993788
47,0.009149931
48,0.99686325
49,0.8861277
50,0.9942866
51,0.99912304
52,0.9986835
53,0.0067409403
54,0.004279958
55,0.99541557
56,0.0010855219
57,0.0026475138
58,0.9960963
59,0.9980597
60,0.9990252
61,0.9980731
62,0.0018458959
63,0.9993585
64,0.0017904318
65,0.0034941267
66,0.99736327
67,0.9975049
68,0.97350186
69,0.99705386
70,0.002276932
71,0.9992155
72,0.001130962
73,0.091335714
74,0.9989079
75,0.0017246922
76,0.9972796
77,0.0058276486
78,0.0012551389
79,0.99927574
80,0.99515224
81,0.90609497
82,0.0025602097
83,0.002505598
84,0.99802977
85,0.0009963618
86,0.013622617
87,0.0014668055
88,0.995874
89,0.9325075
90,0.9573418
91,0.08937921
92,0.9890309
93,0.9983088
94,0.0011532233
95,0.0015410162
96,0.9992981
97,0.99701154
98,0.99817264
99,0.0070026144
100,0.021343369
101,0.99910873
102,0.9943652
103,0.99830025
104,0.99925786
105,0.011354625
106,0.99480456
107,0.99539447
108,0.0014329343
109,0.9723265
110,0.9989598
111,0.99505603
112,0.96163505
113,0.99903166
114,0.9969003
115,0.996779
116,0.99922156
117,0.0016006443
118,0.0009498201
119,0.0041333614
120,0.9982957
121,0.0014058274
122,0.0010771387
123,0.99321085
124,0.9990132
125,0.99876535
126,0.011427423
127,0.016484719
128,0.985427
129,0.0015400699
130,0.9980178
131,0.0010428235
132,0.002266786
133,0.993905
134,0.00125917
135,0.22624217
136,0.9909457
137,0.9988865
138,0.00361673
139,0.9978688
140,0.99860686
141,0.008288627
