,Pred
0,170.62556
1,162.27692
2,168.83394
3,167.9616
4,163.82811
5,163.91245
6,160.90137
7,169.24931
8,168.9088
9,168.91736
10,164.46933
11,167.47304
12,161.72624
13,167.56796
14,163.86311
15,169.8132
16,169.00923
17,172.0149
18,163.82217
19,162.5794
20,162.06726
21,162.09323
22,163.45117
23,172.82501
24,165.35364
25,167.02893
26,163.93059
27,166.16228
28,164.13278
29,169.20811
30,165.10347
31,161.64998
32,172.63652
33,163.74579
34,161.69588
35,166.30942
36,168.34624
37,164.1141
38,172.86127
39,166.57745
40,171.56177
41,164.22731
42,165.61008
43,164.80544
44,172.59312
45,164.91064
46,163.57541
47,164.52881
48,163.44627
49,170.17662
50,163.96669
51,168.0904
52,165.90646
53,167.0955
54,164.95615
55,161.03581
56,168.2283
57,162.76529
58,166.4348
59,169.1277
60,162.39232
61,169.09303
62,161.188
63,165.04742
64,164.40282
65,170.88379
66,168.65503
67,165.65695
68,163.94957
69,162.22679
70,161.6606
71,171.92712
72,169.25777
73,167.6352
74,168.93782
75,165.2989
76,167.62138
77,162.79483
78,166.22752
79,164.31425
80,169.36311
81,166.56895
82,163.8769
83,163.26544
84,164.45946
85,166.59297
86,163.58191
87,167.29216
88,162.94193
89,161.85646
90,161.0233
91,170.58374
92,167.21362
93,163.1856
94,163.96683
95,164.87698
96,173.35678
97,171.87068
98,163.58806
99,166.66557
100,168.66997
101,165.0398
102,166.80542
103,170.17523
104,165.04955
105,164.0534
106,163.50668
107,168.60849
108,172.21753
109,170.71463
110,162.602
111,163.8479
112,166.36368
113,174.53177
114,173.52325
115,171.25026
116,174.49171
117,171.85292
118,170.46649
119,164.28145
120,164.16792
121,171.01979
122,174.33263
123,169.30554
124,163.91966
125,168.90193
126,162.48245
127,165.96132
128,162.37234
129,171.96678
130,172.51967
131,163.90942
132,166.65706
133,161.8643
134,165.46191
135,171.03572
136,162.66438
137,170.51874
138,174.48744
139,171.45564
140,168.5463
141,171.69191
142,170.86311
143,163.37729
144,171.74258
145,169.3216
146,171.57101
147,171.73543
148,166.26167
149,168.6983
150,169.39326
151,162.77061
152,172.5028
153,166.59328
154,169.07532
155,172.39975
156,162.01378
157,167.53134
158,163.33316
159,171.1509
160,161.774
161,170.70154
162,165.0602
163,172.5479
164,165.6625
165,160.242
166,164.16122
167,173.98041
168,173.10228
169,171.06445
170,161.38647
171,162.91568
172,174.91281
173,163.29716
174,166.42839
175,163.13
176,169.81505
177,172.22188
178,163.4056
179,168.23712
180,169.563
181,165.53212
182,171.19199
183,169.68916
184,169.04807
185,168.81705
186,170.23792
187,163.64485
188,168.29227
189,162.79477
190,168.89134
191,164.19904
192,164.46051
193,169.91481
194,164.24432
195,171.73747
196,163.94858
197,172.51593
198,164.69466
199,168.81354
200,165.87975
201,161.08911
202,169.8813
203,173.3846
204,171.58261
205,169.26253
206,169.89407
207,169.88844
208,172.60445
209,168.90779
210,166.02336
211,167.2341
212,167.55098
213,161.73848
214,162.86758
215,174.1927
216,172.72644
217,171.90948
218,165.93356
219,163.55836
220,162.1194
221,164.49754
222,165.3591
223,163.7653
224,162.79034
225,172.3903
226,162.94354
227,165.28748
228,163.8554
229,162.38242
230,169.63974
231,166.1033
232,171.05586
233,164.73056
234,172.15189
235,169.87735
236,170.64183
237,162.75386
238,170.23581
239,169.74309
240,174.9087
241,167.03079
242,164.36124
243,162.71516
244,164.64577
245,163.54459
246,167.46567
247,164.40164
248,170.61513
249,172.90756
250,173.09166
251,172.65382
252,169.52843
253,172.13434
254,174.45479
255,162.139
256,171.27223
257,162.88791
258,169.25734
259,165.26346
260,164.27892
261,167.38803
262,173.80573
263,161.73972
264,165.72266
265,165.3465
266,162.94382
267,168.91946
268,175.34009
269,165.23051
270,168.91197
271,168.18251
272,164.47726
273,172.09425
274,167.23247
275,168.32437
276,169.59839
277,161.96962
278,167.5653
279,163.17319
280,168.55301
281,164.98645
282,169.25706
283,159.92604
284,166.65656
285,170.19797
286,164.2044
287,169.30525
288,166.27417
289,170.23988
290,174.90182
291,169.93573
292,161.14543
293,168.98982
294,163.62294
295,166.25577
296,162.58493
297,161.71455
298,163.68497
299,164.32777
300,170.8625
301,167.02234
302,171.347
303,171.09737
304,169.40141
305,167.38516
306,163.45067
307,170.9101
308,161.99594
309,169.76857
310,170.38737
311,169.91682
312,162.32047
313,173.59012
314,166.25961
315,163.86047
316,172.30116
317,170.48601
318,167.89902
319,167.4484
320,170.82544
321,171.50217
322,171.70537
323,172.1399
324,171.56488
325,171.66498
326,169.30711
327,171.09547
328,167.76964
329,162.59113
330,171.67336
331,165.43117
332,174.30371
333,171.2814
334,162.06955
335,161.52548
336,171.4862
337,170.07153
338,164.79161
339,168.34856
340,166.67168
341,170.17094
342,170.31204
343,166.18677
344,168.19527
345,168.70439
346,170.67613
347,164.26912
348,162.93839
349,166.27747
350,172.87854
351,162.91504
352,164.19327
353,169.09142
354,171.78053
355,164.5115
356,163.57973
357,168.81635
358,160.64993
359,172.25876
360,169.02415
361,163.0532
362,173.62477
363,167.38904
364,170.28084
365,168.54977
366,172.82571
367,173.16357
368,172.60342
369,168.33546
370,162.37296
371,171.24036
372,163.74026
373,162.7359
374,164.92416
375,170.88696
376,170.56152
377,169.56068
378,168.5174
379,163.87006
380,165.40166
381,164.46725
382,171.10988
383,162.2952
384,168.15579
385,164.42339
386,161.33134
387,164.67513
388,168.19507
389,163.61731
390,175.18666
391,161.2867
392,165.6385
393,161.61914
394,171.64764
395,165.84848
396,162.2244
397,166.83441
398,167.98734
399,172.3143
400,166.59583
401,162.02388
402,169.94272
403,172.23018
404,167.30663
405,170.45967
406,164.8741
407,169.39194
408,170.73361
409,170.62653
410,169.11891
411,164.37079
412,172.47057
413,163.39084
414,170.31204
415,169.58705
416,171.09485
417,166.36215
418,167.46466
419,160.63385
420,167.7283
421,172.92781
422,170.42677
423,169.51776
424,169.64665
425,164.50189
426,171.96829
427,163.65129
428,174.87126
429,164.5627
430,166.06226
431,164.74156
432,172.40378
433,163.979
434,164.03157
435,162.96173
436,161.95496
437,171.60617
438,168.10019
439,165.06343
440,170.07893
441,167.1061
