,Prob_0,Prob_1,Prob_2,Prob_3
0,0.22909251,0.6334651,0.043177463,0.09426483
1,0.39201716,0.28784513,0.16338842,0.15674925
2,0.25902507,0.36904684,0.18546413,0.18646403
3,0.12892635,0.16420457,0.18265073,0.52421826
4,0.46153563,0.3361254,0.060882553,0.14145644
5,0.23865151,0.24325335,0.25058046,0.26751482
6,0.29760846,0.20295459,0.35608274,0.14335422
7,0.19429208,0.29839617,0.34924448,0.1580673
8,0.23870762,0.24340427,0.2495949,0.26829347
9,0.31844994,0.10698983,0.078007445,0.49655285
10,0.4087463,0.2832159,0.14893442,0.1591033
11,0.15439217,0.29516622,0.3949578,0.15548386
12,0.5557068,0.095531315,0.20040812,0.14835384
13,0.1746406,0.29827374,0.36967638,0.15740952
14,0.15360984,0.100353844,0.10124539,0.6447907
15,0.22892286,0.31869137,0.053329982,0.39905575
