,Prob_0,Prob_1,Prob_2,Prob_3
0,0.04900594,0.2162201,0.10082212,0.63395166
1,0.25579345,0.21369906,0.23565008,0.2948573
2,0.16074575,0.26016468,0.3039533,0.27513623
3,0.008257449,0.07605701,0.059829842,0.8558556
4,0.023516512,0.18669903,0.07332864,0.7164558
5,2.3863055e-05,2.678582e-06,0.46460378,0.53536975
6,0.0060800854,0.02746501,0.006801953,0.959653
7,0.09706638,0.29015547,0.31418738,0.29859066
8,0.008109504,0.2772241,0.077167146,0.6374992
9,6.041243e-05,0.034167036,0.34433514,0.62143743
10,0.16919501,0.16694868,0.33184212,0.3320141
11,0.027136609,0.1857288,0.14228612,0.6448486
12,2.5699903e-14,2.3744924e-14,3.581664e-14,1.0
13,2.0578889e-14,0.99999976,7.729836e-08,1.2549248e-07
14,0.058356043,0.012102215,0.27625656,0.6532851
15,0.08886937,0.8327418,0.030628981,0.04775981
16,2.1813445e-14,4.0825772e-14,2.1425038e-14,1.0
17,0.17634392,0.16780722,0.32783997,0.3280087
18,0.045449898,0.13472682,0.10680808,0.7130152
19,2.4782712e-14,2.402795e-14,3.503453e-14,1.0
20,0.0028732049,0.18765886,0.14127791,0.6681901
21,0.0035484557,0.2430775,0.12095855,0.63241553
22,0.14791231,0.30421937,0.27135563,0.27651274
23,0.008442543,0.013268327,0.0559372,0.9223521
24,0.14313069,0.1430034,0.39421773,0.31964797
25,0.015924908,0.04840095,0.07027778,0.8653964
26,0.18117107,0.25658295,0.29384616,0.2683998
27,0.019708578,0.053913523,0.035125278,0.89125246
28,0.24230038,0.049319137,0.10432989,0.6040506
29,0.016877405,0.14816543,0.047640145,0.78731686
30,0.16802965,0.17547558,0.41450775,0.2419871
31,0.010239764,0.10975342,0.026001904,0.854005
32,0.04356331,0.0032663892,0.9408482,0.012321985
33,2.561811e-14,2.4533833e-14,3.362494e-14,1.0
34,4.5992927e-14,3.368906e-14,3.9388672e-14,1.0
35,0.08048694,0.008504405,0.20192966,0.7090791
36,3.3998808e-14,2.9989327e-14,3.9505163e-14,1.0
37,4.166216e-14,2.1132288e-14,1.9814401e-14,1.0
38,0.11723167,0.37930426,0.27294502,0.23051922
39,2.4544857e-14,2.3814706e-14,3.5227148e-14,1.0
40,3.3361697e-14,2.7563079e-14,3.8043485e-14,1.0
41,0.06874542,0.09236785,0.04331109,0.7955756
42,0.019236697,0.17010713,0.052236743,0.7584194
43,0.17346857,0.1759397,0.331989,0.31860262
44,0.00044246126,0.019580884,0.0010777542,0.97889894
45,0.048524126,0.17536281,0.12087996,0.6552332
46,0.1797938,0.2541397,0.29652396,0.26954257
47,0.000104492006,0.000107574124,0.014832837,0.9849551
48,2.6187426e-14,3.3895314e-14,3.9685753e-14,1.0
49,0.11342172,0.18561374,0.60586566,0.09509883
50,0.004656154,0.08697704,0.016567253,0.89179957
51,3.0324976e-14,2.4542893e-14,3.6309358e-14,1.0
52,0.019149968,0.06896545,0.047710918,0.86417365
53,2.8188121e-14,2.3441462e-14,1.943657e-14,1.0
54,0.07302655,0.15216103,0.08928481,0.6855276
55,0.0015422488,0.1697246,0.09539118,0.73334193
56,0.0033188253,0.069357246,0.010757406,0.9165665
57,2.6154378e-14,2.3866639e-14,3.5888156e-14,1.0
58,0.050494075,0.008755752,0.20557128,0.735179
59,0.00015971069,0.35281205,0.013760709,0.6332674
60,0.012768071,0.08930863,0.016564017,0.8813593
61,0.00044659065,0.3012094,0.024659919,0.6736841
62,2.5825516e-14,2.396039e-14,3.570983e-14,1.0
63,0.17812982,0.16799074,0.3268556,0.32702366
64,0.0040572514,0.013707893,0.018773196,0.9634617
