,Pred
0,1.2092301
1,1.0620614
2,0.95566714
3,1.3962784
4,1.4502935
5,1.0684797
6,1.1659348
7,1.4217957
8,1.3058361
9,1.8118944
10,1.4420161
11,1.7165188
12,1.4097304
13,1.2966268
14,1.5855904
15,1.2744042
16,1.0619773
17,1.2832564
18,0.7778866
19,1.1386561
20,1.1309837
21,1.1891656
22,1.6645523
23,0.8136095
24,1.6860291
25,1.6124405
26,1.5452615
27,1.4897792
28,1.2115345
29,1.254487
30,1.3866102
31,1.2494661
32,1.23689
33,1.4216642
34,1.3692702
35,1.0146111
36,1.2480532
37,1.5852051
38,1.2055258
39,0.8535009
40,1.9769801
41,1.31766
42,1.1053756
43,1.5710814
44,1.4122363
45,1.1134369
46,1.6419362
47,1.1159726
48,1.2969023
49,1.2161832
50,1.4767559
51,1.4017885
52,1.4558719
53,1.2074499
54,1.269006
55,1.0681415
56,1.4521736
57,1.27608
58,0.8977113
59,1.2187064
60,1.4917248
61,1.40717
62,1.4579978
63,1.7207834
