,Pred
0,98.35618
1,159.72865
2,84.96571
3,188.24893
4,86.468704
5,176.92377
6,112.74567
7,79.400925
8,211.88164
9,114.336426
10,125.243614
11,98.98182
12,243.52309
13,116.8098
14,103.41664
15,151.2937
16,114.18051
17,102.44886
18,97.54626
19,188.24893
20,106.0496
21,98.87056
22,92.45063
23,77.272285
24,166.4213
25,169.92004
26,97.99648
27,114.18051
28,163.24239
29,114.18051
30,84.467224
31,257.2365
32,133.68884
33,82.54713
34,122.16201
35,211.88164
36,106.0496
37,95.84554
38,234.41176
39,245.20885
40,245.20885
41,147.9627
42,85.99287
43,129.63588
44,75.11304
45,234.41176
46,111.80305
47,159.72865
48,154.79507
49,174.60109
50,102.45817
51,203.75417
52,88.75511
53,138.02226
54,257.2365
55,106.0496
56,79.400925
57,212.19272
58,82.23701
59,248.54701
60,233.02061
61,215.4768
62,159.72865
63,100.29892
