,Prob_0,Prob_1,Prob_2,Prob_3
0,0.022395043,0.015272198,0.028776256,0.93355656
1,0.021932127,0.053449433,0.9003322,0.024286179
2,0.94346696,0.021020522,0.017071093,0.018441308
3,0.015105079,0.92952704,0.033406638,0.021961208
4,0.022457741,0.014658031,0.94292885,0.01995534
5,0.015297583,0.016960809,0.90715677,0.060584832
6,0.9228686,0.023228077,0.014572027,0.039331157
7,0.010356245,0.010683927,0.01774698,0.9612129
8,0.9728722,0.008546498,0.004556619,0.014024671
9,0.95408225,0.018067278,0.011450141,0.016400302
10,0.04423483,0.013461296,0.02667792,0.91562593
11,0.8586333,0.058597274,0.02514352,0.05762586
12,0.022443969,0.9262644,0.030339332,0.02095222
13,0.025479881,0.009907182,0.0074802204,0.9571327
14,0.030071774,0.9316921,0.026582606,0.011653403
15,0.019772055,0.03272929,0.9317943,0.015704326
16,0.01416422,0.013380649,0.043813698,0.9286415
17,0.89165795,0.05231681,0.030305607,0.025719661
18,0.048909325,0.9133579,0.020557713,0.017174974
19,0.9446419,0.01638867,0.019255294,0.019714193
20,0.024543265,0.038177073,0.021017525,0.91626203
21,0.057511363,0.8994009,0.020642567,0.022445166
22,0.015565835,0.920394,0.03741036,0.026629834
23,0.9673817,0.0066952454,0.011427303,0.014495773
24,0.023036668,0.009124087,0.011116606,0.95672274
25,0.06540019,0.06343712,0.8317125,0.039450288
26,0.010897428,0.008247573,0.009803739,0.9710513
27,0.007994081,0.009459614,0.01993583,0.9626105
28,0.93586713,0.0074267173,0.011871669,0.044834565
29,0.012183027,0.022188539,0.944518,0.021110509
30,0.016845703,0.022844167,0.90924394,0.05106633
31,0.042170927,0.033348553,0.023405548,0.901075
32,0.030849835,0.04420799,0.91132045,0.013621805
33,0.9750666,0.009600122,0.0063797557,0.00895345
34,0.049530268,0.042594254,0.87090683,0.036968645
35,0.021647817,0.020867057,0.93073547,0.026749725
36,0.048180073,0.031037934,0.044164628,0.8766175
37,0.98608047,0.0041694967,0.0039661983,0.005783685
38,0.01950027,0.028704027,0.9435169,0.0082787555
39,0.0054678256,0.010715703,0.9785222,0.0052942564
40,0.011102647,0.013481402,0.96697587,0.008440027
41,0.025895778,0.028494025,0.019193793,0.92641634
42,0.016510695,0.0103619,0.01896315,0.9541643
43,0.049212217,0.03087628,0.018974856,0.90093666
44,0.015553052,0.013383213,0.06330167,0.9077621
45,0.90336895,0.028583955,0.030398741,0.03764851
46,0.04828928,0.87454015,0.025741683,0.0514289
47,0.025484184,0.012366629,0.020916328,0.9412328
48,0.9456613,0.023181958,0.012719606,0.018437201
49,0.042187832,0.031032,0.8655395,0.06124063
50,0.03513066,0.9267497,0.024970476,0.013149265
51,0.015045387,0.010457486,0.029796232,0.9447009
52,0.950209,0.019413386,0.013522807,0.01685463
53,0.030472727,0.8710395,0.045279015,0.053208824
54,0.93466187,0.03698872,0.008695552,0.019653931
55,0.91828585,0.012658544,0.03647456,0.03258104
56,0.048096202,0.031860683,0.878467,0.041576225
57,0.018128376,0.02055262,0.93421364,0.02710546
58,0.013472245,0.009442827,0.9489143,0.028170817
59,0.88955945,0.026986819,0.02481767,0.058636095
60,0.038726434,0.89699304,0.042521384,0.021759124
61,0.009813598,0.011500048,0.96862197,0.01006424
62,0.043708716,0.8965391,0.029328143,0.03042406
63,0.033360776,0.017076408,0.013916526,0.93564624
64,0.010716602,0.011293411,0.018972095,0.9590179
65,0.04165693,0.013660742,0.022453817,0.9222286
66,0.019845631,0.94354886,0.010829017,0.025776703
67,0.045166,0.023964187,0.872947,0.05792278
68,0.89920276,0.017696675,0.01185054,0.07124996
69,0.015018314,0.026193142,0.018681817,0.94010675
70,0.8962683,0.027671143,0.022553857,0.053506542
71,0.011591355,0.02001615,0.9290797,0.03931294
72,0.93519616,0.026486706,0.0213564,0.016960656
73,0.94830227,0.017933039,0.015099016,0.018665785
74,0.041958764,0.8954898,0.024882568,0.03766889
75,0.013270633,0.0096764,0.9637286,0.013324428
76,0.006931056,0.008573531,0.9648586,0.019636901
77,0.97780484,0.005411643,0.008573036,0.008210523
78,0.010549923,0.014859215,0.02118553,0.95340526
79,0.9226854,0.021019174,0.03642134,0.01987412
80,0.014346116,0.016147526,0.9541609,0.015345466
81,0.92122585,0.02757672,0.03432812,0.016869472
82,0.9448775,0.026584629,0.015997397,0.012540399
83,0.9185532,0.01830346,0.047101937,0.01604135
84,0.035119273,0.02930739,0.021998068,0.9135753
85,0.94378555,0.018836068,0.013178057,0.024200398
86,0.028460206,0.030141639,0.91781676,0.023581404
87,0.95937943,0.019640032,0.0056533413,0.015327155
88,0.043681763,0.012479304,0.03456627,0.90927273
89,0.044976488,0.87287056,0.027083032,0.055069856
90,0.015541894,0.9086798,0.044508256,0.0312701
91,0.9669971,0.0118851615,0.010309565,0.0108081335
92,0.007888239,0.008539947,0.9696347,0.013937205
93,0.022555133,0.0128141055,0.018868133,0.9457626
94,0.021195149,0.014294084,0.9386223,0.02588829
95,0.029052936,0.023961166,0.042733323,0.90425265
96,0.054274186,0.020965077,0.011720818,0.91303986
97,0.020471333,0.90345705,0.040007398,0.036064308
98,0.013568077,0.019701865,0.9113013,0.055428702
99,0.02877426,0.03034292,0.062573746,0.87830913
100,0.04860293,0.017086346,0.014892526,0.9194182
101,0.011406485,0.019828513,0.9589591,0.00980574
102,0.009239205,0.015637238,0.008758221,0.96636534
103,0.9568692,0.0065978696,0.0068289153,0.029703965
104,0.029601397,0.008129643,0.009620171,0.9526489
105,0.92519814,0.025307383,0.026736991,0.022757407
106,0.9007417,0.039662004,0.027884316,0.031711858
107,0.015655128,0.95601016,0.0116647,0.016669996
108,0.03818554,0.85692644,0.028557554,0.07633038
109,0.9553337,0.020378258,0.010676823,0.013611313
110,0.012848632,0.013414725,0.01139163,0.96234494
111,0.03753712,0.9174241,0.030343724,0.014695095
112,0.04218738,0.89983416,0.042375475,0.015602925
113,0.016633788,0.03165922,0.022248732,0.92945814
114,0.92403597,0.038294517,0.018958421,0.018711174
115,0.94574565,0.018308068,0.00852928,0.027416833
116,0.007850669,0.011273923,0.011442614,0.9694329
