,Prob_0,Prob_1,Prob_2,Prob_3
0,0.23730119,0.2039595,0.35153717,0.2072021
1,0.3401422,0.12384942,0.18704668,0.34896174
2,0.31870437,0.22753808,0.10993811,0.34381947
3,0.30001473,0.17455341,0.20862019,0.31681162
4,0.22761336,0.20163946,0.32101196,0.24973522
5,0.25049812,0.40483594,0.1300905,0.21457541
6,0.3400058,0.17432459,0.15904321,0.32662648
7,0.3187951,0.2222649,0.12660462,0.33233538
8,0.2633619,0.2240747,0.29191518,0.22064826
9,0.3689713,0.04743455,0.2009282,0.382666
10,0.16866344,0.46739107,0.19655055,0.16739483
11,0.25842604,0.27285835,0.18891925,0.27979636
12,0.13174915,0.5158571,0.21578455,0.13660917
13,0.2764803,0.3039264,0.15300842,0.2665848
14,0.2472098,0.39329582,0.17485568,0.18463868
15,0.2780171,0.25323215,0.22115391,0.2475968
16,0.16658534,0.38358864,0.29914162,0.15068434
17,0.13715528,0.58375067,0.13060418,0.14848982
18,0.3364881,0.177216,0.19180365,0.29449224
19,0.085213356,0.62943316,0.19222929,0.0931242
20,0.3352163,0.21017312,0.16887616,0.2857344
21,0.31828976,0.25351626,0.17211565,0.2560783
22,0.20245773,0.17163631,0.42424545,0.20166045
23,0.31269103,0.10184045,0.27260563,0.31286287
24,0.30144283,0.23018856,0.1431523,0.32521632
25,0.3025489,0.19211559,0.21518156,0.29015404
26,0.21644968,0.2796634,0.22345498,0.28043193
27,0.29178464,0.20146388,0.25638604,0.2503654
28,0.2384914,0.27579254,0.17555517,0.3101609
29,0.22425167,0.17182867,0.3999718,0.20394789
30,0.27842256,0.2288187,0.22975843,0.2630003
31,0.21355551,0.09597232,0.5136517,0.17682043
32,0.20483972,0.47211546,0.113485254,0.20955966
33,0.18263654,0.3416158,0.31251815,0.16322953
34,0.23389816,0.23669451,0.30984536,0.219562
35,0.23940425,0.40731686,0.13045263,0.22282627
36,0.21237479,0.25117442,0.3320641,0.2043866
37,0.20881385,0.23288071,0.38985455,0.16845083
38,0.19553186,0.1868621,0.432998,0.18460798
39,0.09289852,0.6370095,0.19823197,0.071860015
40,0.19360389,0.30599552,0.32805648,0.17234404
41,0.2526389,0.3395794,0.13321236,0.27456933
42,0.25316086,0.22825325,0.26473075,0.25385517
43,0.1742231,0.30722892,0.36226988,0.1562782
44,0.29909468,0.059990384,0.3586799,0.28223506
45,0.24365187,0.31624582,0.13057812,0.30952415
46,0.15720417,0.3179326,0.31980878,0.20505448
47,0.3033537,0.29523724,0.092456795,0.30895227
48,0.16501553,0.3743342,0.32172918,0.13892111
49,0.2595755,0.29381904,0.19804958,0.24855588
50,0.27414292,0.14404933,0.33304968,0.24875799
51,0.20340508,0.4188843,0.22439504,0.15331566
52,0.27450994,0.17823789,0.2153962,0.33185595
53,0.16811942,0.40345857,0.27602106,0.15240093
54,0.2963312,0.22701281,0.17163344,0.30502254
55,0.28414062,0.27769837,0.190971,0.24719004
56,0.23210032,0.15611589,0.3461301,0.26565367
57,0.14567976,0.51032394,0.20269944,0.1412969
58,0.20981584,0.37941223,0.18687049,0.22390138
59,0.3131786,0.27059752,0.12567306,0.29055086
60,0.25371835,0.2827202,0.16346855,0.30009288
61,0.3021626,0.22547431,0.16377492,0.30858818
62,0.19349626,0.44249552,0.21938528,0.14462298
63,0.19599475,0.46311215,0.16112077,0.1797723
64,0.28376317,0.15605171,0.2674824,0.2927028
65,0.16951054,0.51244396,0.15203722,0.16600826
66,0.2503185,0.13369557,0.3787676,0.23721829
67,0.2221459,0.11786066,0.4403295,0.21966398
68,0.25361812,0.2925928,0.19749612,0.25629294
69,0.23083124,0.30976406,0.20086345,0.25854132
70,0.2936236,0.3166952,0.09384556,0.29583564
71,0.13721353,0.4808199,0.26307473,0.11889181
72,0.2797174,0.17028832,0.2516729,0.29832146
73,0.34228963,0.20508017,0.12545209,0.3271781
74,0.22316535,0.29498112,0.28713173,0.19472185
75,0.28668755,0.17808747,0.21584189,0.3193831
76,0.2529102,0.21375099,0.21419972,0.31913912
77,0.21498454,0.21152546,0.3735969,0.19989306
78,0.25709778,0.10016568,0.35875988,0.28397673
79,0.22518852,0.24833265,0.3111072,0.21537165
80,0.1931348,0.34800905,0.23779607,0.2210601
81,0.30533275,0.15186438,0.21191245,0.33089045
82,0.29600108,0.24135818,0.13505581,0.32758495
83,0.2214144,0.35604227,0.19867977,0.22386359
84,0.32249078,0.21715726,0.19533703,0.26501495
85,0.27381927,0.204855,0.25215095,0.26917475
86,0.30677363,0.19144513,0.095855296,0.40592596
87,0.20387115,0.38039094,0.1939296,0.22180831
88,0.27433202,0.13488978,0.34394372,0.24683443
89,0.27644408,0.13630848,0.34040734,0.24684012
90,0.23426254,0.3596579,0.20463072,0.20144875
91,0.17926471,0.23931052,0.4006509,0.18077384
92,0.3526623,0.11035021,0.2438488,0.29313874
93,0.16956198,0.32724625,0.35248932,0.15070243
94,0.29881078,0.2296651,0.1654953,0.30602875
95,0.374143,0.19600353,0.08185421,0.34799924
96,0.25727037,0.058732685,0.39778432,0.2862126
97,0.22455563,0.34140235,0.19160837,0.2424336
98,0.20025593,0.4444666,0.16285785,0.19241963
99,0.25180614,0.25633538,0.25447246,0.23738597
100,0.14791602,0.4151105,0.315782,0.121191494
101,0.22193567,0.20520897,0.34658983,0.22626548
102,0.26895955,0.27849868,0.16037026,0.29217148
103,0.32637426,0.087747976,0.26424477,0.32163298
104,0.3211108,0.25283927,0.13051412,0.2955358
105,0.29423016,0.23028329,0.10141739,0.37406915
106,0.34842622,0.17452687,0.12422737,0.35281953
107,0.26481435,0.2026431,0.20856383,0.32397872
108,0.17999303,0.41810814,0.26089603,0.14100276
109,0.21626967,0.1542854,0.3819791,0.24746582
110,0.28507614,0.08628486,0.39135653,0.23728251
111,0.275979,0.24599834,0.27798274,0.20003997
112,0.25817835,0.22596629,0.18592775,0.3299276
113,0.17432675,0.38030332,0.21367295,0.23169698
114,0.24886236,0.23745671,0.24197392,0.27170703
115,0.23533036,0.31268412,0.2703754,0.1816101
116,0.27427545,0.18028602,0.24274574,0.30269283
117,0.24591866,0.20245914,0.26036957,0.2912526
118,0.2438983,0.2525237,0.33241683,0.17116122
119,0.20957775,0.24899487,0.3055029,0.23592447
120,0.23365188,0.38777682,0.14565039,0.23292089
121,0.23173384,0.43930748,0.13423537,0.19472335
122,0.21769503,0.39937088,0.16293877,0.21999532
123,0.18235172,0.43233624,0.21331099,0.17200099
124,0.30009267,0.158946,0.2988333,0.24212806
125,0.37956515,0.21712866,0.09736271,0.3059435
126,0.31199422,0.07267861,0.2872217,0.32810545
127,0.22053821,0.33195418,0.23066178,0.21684586
128,0.15819353,0.51948625,0.19266468,0.12965553
129,0.23834087,0.2324108,0.27649015,0.25275815
130,0.2686178,0.16771911,0.25232732,0.3113357
131,0.22327097,0.14887542,0.35358807,0.27426553
132,0.27114338,0.18785511,0.25557736,0.28542414
133,0.12304313,0.59746903,0.14358236,0.13590547
134,0.12816456,0.4840227,0.2549185,0.13289428
135,0.32450002,0.13912617,0.13824295,0.39813086
136,0.20437674,0.43040234,0.18370385,0.18151712
137,0.2788917,0.08481333,0.2909025,0.3453925
138,0.19601563,0.34284815,0.31303644,0.14809985
139,0.14073792,0.6180284,0.119424045,0.121809624
140,0.22916186,0.2858723,0.29430583,0.19066003
141,0.10954432,0.5194057,0.2880878,0.08296211
142,0.24030045,0.29589263,0.26216355,0.20164335
143,0.3399458,0.20398068,0.06909942,0.38697416
144,0.3499566,0.20635359,0.12843437,0.3152554
145,0.11412807,0.41240022,0.3680617,0.10541008
146,0.15982461,0.27504787,0.4266678,0.1384597
147,0.32094517,0.17711473,0.269475,0.23246509
148,0.29545063,0.16919819,0.24233599,0.29301518
149,0.2808816,0.12780307,0.29900536,0.29230997
150,0.2635936,0.19733545,0.26195484,0.27711606
151,0.30611572,0.10269726,0.25145906,0.33972794
152,0.3779957,0.06755058,0.27186048,0.28259328
153,0.21780923,0.28368947,0.2525165,0.24598476
154,0.19748639,0.461275,0.16958071,0.17165785
155,0.27039832,0.2625718,0.21277983,0.25425002
156,0.2622638,0.32493293,0.12468045,0.28812283
157,0.2509107,0.31978506,0.17015876,0.25914547
158,0.18750927,0.33903134,0.2862171,0.18724236
159,0.31962597,0.19080767,0.14106518,0.34850115
160,0.23192485,0.17781511,0.37177038,0.21848965
161,0.3285632,0.07805509,0.31608486,0.27729678
162,0.215372,0.40345675,0.17286141,0.2083098
163,0.36322197,0.2311892,0.086929835,0.31865895
164,0.3298612,0.19134076,0.11313347,0.36566463
165,0.13232017,0.4228877,0.3249554,0.11983674
166,0.24848524,0.16682443,0.3011875,0.28350288
167,0.28214422,0.31191128,0.15596157,0.24998291
168,0.26303294,0.20437287,0.21594124,0.31665295
169,0.20221415,0.30668312,0.28983256,0.20127018
170,0.19805609,0.24885713,0.3504784,0.20260836
