,Prob_0,Prob_1,Prob_2,Prob_3
0,0.2373072,0.20399788,0.35146785,0.20722707
1,0.34007186,0.12391906,0.18704236,0.34896675
2,0.3186264,0.22764009,0.110074,0.34365946
3,0.29995918,0.17462939,0.20868935,0.3167221
4,0.22769319,0.20165578,0.3208417,0.24980935
5,0.25048077,0.40472504,0.13012691,0.2146673
6,0.33989465,0.17442144,0.15911765,0.3265662
7,0.31874207,0.22228435,0.12668273,0.3322909
8,0.26332134,0.22413439,0.2918738,0.22067048
9,0.36889043,0.04751206,0.20099844,0.38259906
10,0.16874412,0.46721208,0.19658153,0.16746229
11,0.25844067,0.27282906,0.18895473,0.2797755
12,0.13185513,0.51565397,0.21579278,0.13669811
13,0.2764516,0.30387872,0.15310453,0.2665652
14,0.24717282,0.3932045,0.17492186,0.18470082
15,0.27795914,0.25325322,0.22119752,0.24759014
16,0.16665033,0.38349178,0.29911917,0.15073878
17,0.13726257,0.5834824,0.13066784,0.14858726
18,0.33638215,0.17726907,0.19184367,0.2945051
19,0.085347205,0.62913686,0.19226526,0.09325061
20,0.3351265,0.21017513,0.1689187,0.28577968
21,0.31820312,0.25349268,0.17218271,0.25612143
22,0.20251603,0.1717135,0.4240841,0.2016864
23,0.3126526,0.10190854,0.27257526,0.31286365
24,0.30138862,0.23023735,0.143209,0.325165
25,0.30248725,0.19214284,0.21526235,0.29010755
26,0.21653707,0.27962485,0.22340748,0.2804306
27,0.2917209,0.20147344,0.25643823,0.2503674
28,0.23853275,0.27579573,0.17559908,0.31007242
29,0.22430559,0.17189199,0.39977026,0.20403218
30,0.27839276,0.22883315,0.22979392,0.2629802
31,0.21363795,0.09606009,0.51336384,0.17693818
32,0.20486774,0.47198147,0.11359747,0.20955335
33,0.1826964,0.34156752,0.3124524,0.16328366
34,0.23391877,0.23671582,0.30978987,0.21957552
35,0.23938091,0.40723976,0.13055424,0.22282508
36,0.21238804,0.25119206,0.3320506,0.20436928
37,0.20885709,0.2329262,0.38968584,0.16853091
38,0.19561034,0.18694715,0.43276015,0.18468231
39,0.0930284,0.63668734,0.19829378,0.07199047
40,0.19365588,0.30593994,0.3280062,0.17239793
41,0.25263104,0.33955163,0.13326952,0.2745478
42,0.25316408,0.22829095,0.26466927,0.25387567
43,0.17426905,0.30717316,0.36224562,0.1563122
