,Prob_1
0,0.41367143
1,0.99895763
2,0.68021685
3,0.45472
4,0.3976935
5,0.14157231
6,0.07308948
7,0.057537947
8,0.16692246
9,0.6873891
10,0.1536057
11,0.57516396
12,0.026719373
13,0.025296805
14,0.047585018
15,0.12996502
16,0.07448921
17,0.69025576
18,0.28742158
19,0.62133
20,0.40363845
21,0.85941684
22,0.6075813
23,0.40316477
24,0.45224676
25,0.1530026
26,0.40391213
27,0.017449742
28,0.07338802
29,0.15221134
30,0.39611197
31,0.24828064
32,0.076153405
33,0.20697106
34,0.110310815
35,0.18724295
36,0.40839657
37,0.103111885
38,0.2527131
39,0.6900837
40,0.18268113
41,0.25127503
42,0.41955596
43,0.016785929
44,0.9316206
45,0.1857192
46,0.05365729
47,0.8607751
48,0.06692706
49,0.92541605
50,0.05876516
51,0.041384716
52,0.1568637
53,0.20087223
54,0.21531144
55,0.55968773
56,0.1657455
57,0.1225749
58,0.10024514
59,0.008886714
60,0.016486822
61,0.45233464
62,0.7669011
63,0.027805934
