,Prob_1
0,0.7302598
1,0.64904004
2,0.43042055
3,0.9336848
4,0.82223535
5,0.4018027
6,0.5
7,0.6608029
8,0.46509728
9,0.8774929
10,0.52054524
11,0.802423
12,0.8800707
13,0.87594825
14,0.37370387
15,0.9272843
16,0.8794197
17,0.35602435
18,0.2999291
19,0.82334864
20,0.27473205
21,0.92941165
22,0.7784658
23,0.9178515
24,0.6621379
25,0.45688626
26,0.83730584
27,0.8465282
28,0.62381727
29,0.9387523
30,0.18549524
31,0.7002741
32,0.46676493
33,0.686752
34,0.35385478
35,0.5790608
36,0.9067056
37,0.9167253
38,0.48621964
39,0.84354985
40,0.7750159
41,0.40349326
42,0.53330517
43,0.9560571
44,0.78341544
45,0.8619362
46,0.8132039
47,0.5
48,0.7211146
49,0.34279463
50,0.8787376
51,0.34091243
52,0.73816484
53,0.8024939
54,0.4698354
55,0.9198903
56,0.48137957
57,0.9413561
58,0.25359178
59,0.34007114
60,0.85781276
61,0.96360004
62,0.9178129
63,0.76646984
64,0.39081943
65,0.5508182
66,0.396746
67,0.9366548
68,0.4291705
69,0.77090776
70,0.80648863
71,0.41242945
72,0.40366524
73,0.54158205
74,0.44209462
75,0.8370038
76,0.2685777
77,0.49137175
78,0.4874723
79,0.6513836
80,0.22204943
81,0.9126068
82,0.71765476
83,0.4269445
84,0.91867805
85,0.30772212
86,0.32040253
87,0.8740359
88,0.86269885
89,0.3314687
90,0.28015044
91,0.72831
92,0.85722035
93,0.26187736
94,0.31042227
95,0.32867754
96,0.82689863
97,0.45548686
98,0.3797377
99,0.92213196
100,0.834096
101,0.2870381
102,0.7089651
103,0.82723635
104,0.78698194
105,0.5721591
106,0.57315993
107,0.23658532
108,0.1867909
109,0.88297886
110,0.3613311
111,0.8278183
112,0.4172886
113,0.82057476
114,0.3440147
115,0.5
116,0.5631567
117,0.55633146
118,0.7960572
119,0.5446655
120,0.36281082
121,0.7100079
122,0.6028277
123,0.93794394
124,0.33358768
125,0.9303196
126,0.32069823
127,0.33795485
128,0.6472997
129,0.57799435
130,0.79865515
131,0.8907658
132,0.96250844
133,0.86421245
134,0.92903477
135,0.27450493
136,0.61186314
137,0.8416172
138,0.9293418
139,0.71543896
140,0.9308255
141,0.540187
142,0.7519234
143,0.75607663
144,0.6231129
145,0.67522526
146,0.43242317
147,0.7990413
148,0.6885738
149,0.873975
150,0.3751945
151,0.77747923
152,0.50819016
153,0.7606299
154,0.6897398
155,0.7405449
156,0.30114752
157,0.9122545
158,0.8049525
159,0.90482134
160,0.9476099
161,0.9376542
162,0.6207253
163,0.4339439
164,0.9236112
165,0.9156748
166,0.8496032
167,0.9299357
168,0.5355169
169,0.21018787
170,0.6649365
171,0.72884685
172,0.83666927
173,0.912894
174,0.9354519
175,0.8959729
176,0.3089403
177,0.3086706
178,0.80843645
179,0.8710926
180,0.4408829
181,0.84715724
182,0.3277013
183,0.255411
184,0.83080316
185,0.37265837
186,0.37546018
187,0.44422492
188,0.31828853
189,0.94867045
190,0.32769403
191,0.8467643
192,0.89285594
193,0.88925976
194,0.3500002
195,0.78336746
196,0.23143606
197,0.6556363
198,0.8567277
199,0.8392068
200,0.29050806
201,0.7553455
202,0.7276514
203,0.86275095
204,0.90889287
205,0.8219116
206,0.64261526
207,0.39462072
208,0.88179225
209,0.5510406
210,0.86766136
211,0.37031028
212,0.18880886
213,0.8567099
214,0.92024124
215,0.70712465
216,0.8490565
217,0.72770387
218,0.79516333
219,0.9642255
220,0.6134481
221,0.6030742
222,0.7876913
223,0.82031995
224,0.8492832
225,0.7129996
226,0.70825756
227,0.91565573
228,0.28342152
229,0.17562574
230,0.24566841
231,0.9469575
232,0.88962203
233,0.24640219
234,0.37157112
235,0.9344814
236,0.83919644
237,0.8467583
238,0.3181254
239,0.17710073
240,0.26727867
241,0.52672565
242,0.19254744
243,0.9361334
244,0.5327155
245,0.7783306
246,0.6065196
247,0.18198374
248,0.18494941
249,0.5660289
250,0.47356623
251,0.27376977
252,0.52439076
253,0.96052617
254,0.33658555
255,0.7162007
256,0.77396476
257,0.26526546
258,0.5
259,0.34683904
260,0.8095687
261,0.73390114
262,0.424618
263,0.2815001
264,0.69520825
265,0.21649303
266,0.38639635
267,0.6678313
268,0.6669641
269,0.22909367
270,0.5
271,0.38273364
272,0.3663684
273,0.57322556
274,0.8772025
275,0.797515
276,0.6190236
277,0.7212623
278,0.9629806
279,0.34000993
280,0.3494592
281,0.61933565
282,0.7782511
283,0.62920964
284,0.9351213
285,0.85615414
286,0.68105584
287,0.48108104
288,0.38008583
289,0.77568483
290,0.78458357
291,0.721579
292,0.44664982
293,0.7695142
294,0.81969666
295,0.4879721
296,0.30066198
297,0.59481317
298,0.5216589
299,0.8496572
300,0.32321712
301,0.42816687
302,0.23647743
303,0.54517883
304,0.74871266
305,0.30860102
306,0.7850264
307,0.5189237
308,0.6371169
309,0.8733864
310,0.4447555
311,0.38490996
312,0.29254973
313,0.8212004
314,0.51224375
315,0.8567056
316,0.9000351
317,0.7510218
318,0.20147175
319,0.30870828
320,0.8949641
321,0.88327885
322,0.3033435
323,0.7989183
324,0.4648748
325,0.542001
326,0.40974554
327,0.18540189
328,0.42190513
329,0.82941127
330,0.42496303
331,0.25871745
332,0.8908139
333,0.40041685
334,0.9821619
335,0.61914814
336,0.87491304
337,0.8124164
338,0.21883325
339,0.6332504
340,0.4291547
341,0.47497296
342,0.21974851
343,0.8146059
344,0.3400996
345,0.27141997
346,0.88138103
347,0.33446813
348,0.49315432
349,0.61874425
350,0.32346985
351,0.9057026
352,0.78253645
353,0.43195048
354,0.33222282
355,0.3752883
356,0.84373283
357,0.19084145
358,0.88368624
359,0.81144136
360,0.43227863
361,0.37119102
362,0.7937587
363,0.5464623
364,0.18385945
