,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9
0,0.0,0.014285714,0.7380952,0.114285715,0.0,0.0,0.028571429,0.0,0.104761906,0.0
1,0.0,0.48666668,0.06666667,0.06666667,0.0,0.08,0.0,0.0,0.1,0.2
2,0.0,0.6142857,0.04,0.0,0.087142855,0.22857143,0.01,0.0,0.02,0.0
3,0.0,0.0,0.0,0.17142858,0.0,0.0,0.0,0.0,0.0,0.82857144
4,0.0,0.2,0.033333335,0.0,0.0,0.033333335,0.016666668,0.025,0.6458333,0.045833334
5,0.0,0.055384614,0.06837607,0.055384614,0.025,0.0,0.3,0.046153847,0.36970085,0.08
6,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0
7,0.94285715,0.0,0.0,0.0,0.028571429,0.0,0.028571429,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.0,0.0,0.018181818,0.0,0.0,0.0,0.0,0.6340909,0.33522728,0.0125
10,0.30285713,0.0,0.0,0.0,0.5885714,0.0,0.028571429,0.0,0.0,0.08
11,0.0,0.06967033,0.19647852,0.1910989,0.04,0.075,0.0,0.13524476,0.2925075,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,0.2,0.0,0.018181818,0.0,0.28,0.0,0.04,0.2890909,0.17272727,0.0
14,0.40952381,0.033333335,0.0,0.0,0.2952381,0.06666667,0.1952381,0.0,0.0,0.0
15,0.94285715,0.0,0.0,0.0,0.028571429,0.0,0.028571429,0.0,0.0,0.0
16,0.0,0.0,0.17142858,0.0,0.0,0.08,0.72,0.0,0.028571429,0.0
17,0.0,0.022222223,0.033333335,0.022222223,0.0,0.2822222,0.022222223,0.047222223,0.2625,0.30805555
18,0.15555556,0.0,0.0,0.022222223,0.6336508,0.0,0.028571429,0.0,0.12,0.04
19,0.0,0.114285715,0.0,0.0,0.73964286,0.028571429,0.0,0.0,0.0,0.1175
20,0.04,0.36571428,0.0,0.04,0.2,0.0,0.0,0.0,0.04,0.31428573
21,0.0,0.0,0.0,0.0,0.08214286,0.0,0.1,0.74285716,0.075,0.0
22,0.0,0.033333335,0.114285715,0.5290909,0.0,0.09818182,0.028571429,0.018181818,0.13160174,0.046753246
23,0.0,0.0,0.0,0.0,0.08,0.075,0.645,0.2,0.0,0.0
24,0.0,0.08571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857
25,0.0,0.0,0.9047619,0.06666667,0.0,0.0,0.0,0.0,0.028571429,0.0
26,0.95555556,0.0,0.0,0.022222223,0.022222223,0.0,0.0,0.0,0.0,0.0
27,0.033333335,0.0,0.0,0.0,0.105,0.075,0.71166664,0.0,0.075,0.0
28,0.04,0.0,0.0,0.0,0.81333333,0.06666667,0.0,0.0,0.0,0.08
29,0.0,0.022222223,0.0,0.0,0.0,0.7688889,0.14222223,0.022222223,0.0,0.044444446
30,0.0,0.1,0.09151515,0.0,0.03,0.033333335,0.01,0.03409091,0.65522724,0.045833334
31,0.23333333,0.022222223,0.0,0.0,0.08,0.12222222,0.47555557,0.022222223,0.0,0.044444446
32,0.0,0.022222223,0.0,0.0,0.0,0.18666667,0.016666668,0.4311111,0.33,0.013333334
33,0.0,0.5696703,0.046153847,0.055384614,0.09714286,0.028571429,0.0,0.12615384,0.07692308,0.0
34,0.07333333,0.033333335,0.075,0.05,0.26666668,0.108333334,0.05,0.0,0.30333334,0.04
35,0.0,0.3,0.28484848,0.0,0.033333335,0.0,0.016666668,0.009090909,0.3560606,0.0
36,0.0,0.04,0.04040404,0.04,0.0,0.0,0.175,0.009090909,0.52979076,0.16571428
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.04,0.0,0.0,0.0,0.91809523,0.0,0.0,0.041904762,0.0
39,0.04,0.044444446,0.0,0.0,0.61138886,0.0,0.0,0.22666667,0.0,0.0775
40,0.0,0.12,0.0,0.12,0.0,0.52,0.0,0.0,0.0,0.24
41,0.0,0.58666664,0.3,0.0,0.0,0.08,0.0,0.0,0.033333335,0.0
42,0.0,0.0,0.2,0.0,0.17142858,0.0,0.6035714,0.0,0.025,0.0
43,0.0,0.0,0.033333335,0.10909091,0.0,0.018181818,0.0,0.77151513,0.036363635,0.03151515
44,0.0,0.35714287,0.057142857,0.08571429,0.0,0.0,0.016666668,0.0,0.48333332,0.0
45,0.0,0.0,0.0,0.028571429,0.015384615,0.84835166,0.0,0.0,0.0,0.10769231
46,0.0,0.04,0.033333335,0.2,0.0,0.5933333,0.0,0.0,0.1,0.033333335
47,0.16,0.0,0.0,0.0,0.64,0.0,0.12,0.0,0.0,0.08
48,0.033333335,0.14761905,0.0,0.0,0.123809524,0.34190476,0.15333334,0.16,0.0,0.04
49,0.0,0.0,0.075,0.05,0.08,0.55,0.165,0.08,0.0,0.0
50,0.0,0.0,0.2,0.52,0.0,0.25142857,0.0,0.0,0.0,0.028571429
51,0.0,0.02967033,0.32147852,0.12332112,0.0,0.0,0.0,0.055244755,0.2925075,0.17777778
52,0.0,0.0,0.0,0.0,0.015384615,0.07692308,0.0,0.0,0.0,0.9076923
53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.015384615,0.07948718,0.015384615,0.0,0.0,0.0,0.7994872,0.07692308,0.013333334
55,0.0,0.04,0.0,0.0,0.0,0.33142856,0.016666668,0.0,0.61190474,0.0
56,0.0,0.0,0.31428573,0.14857143,0.0,0.08,0.42857143,0.0,0.028571429,0.0
57,0.0,0.0,0.0,0.12,0.0,0.08,0.04,0.0,0.0,0.76
58,0.0,0.12,0.0,0.04,0.015384615,0.07692308,0.0,0.0,0.04,0.7076923
59,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
60,0.0,0.12,0.0,0.028571429,0.015384615,0.52835166,0.2,0.0,0.0,0.10769231
61,0.0,0.022222223,0.018181818,0.0,0.0,0.0,0.016666668,0.078535356,0.85189396,0.0125
62,0.0,0.08888889,0.06666667,0.16666667,0.0,0.033333335,0.0,0.23111111,0.36666667,0.046666667
63,0.0,0.0,0.0,0.0,0.0,0.8666667,0.04,0.0,0.013333334,0.08
64,0.0,0.25189257,0.16996337,0.23443224,0.0,0.0,0.0,0.09059829,0.25311357,0.0
65,0.0,0.054285713,0.1904762,0.5638095,0.0,0.0,0.0,0.0,0.08285714,0.108571425
66,0.0,0.34285715,0.0,0.0,0.0,0.0,0.016666668,0.025,0.6029762,0.0125
67,0.0,0.044444446,0.0,0.0,0.16927351,0.07692308,0.1,0.22666667,0.075,0.30769232
68,0.0,0.0,0.2,0.0,0.0,0.0,0.775,0.0,0.025,0.0
69,0.0,0.58666664,0.3,0.0,0.0,0.08,0.0,0.0,0.033333335,0.0
70,0.0,0.114285715,0.0,0.0,0.7910714,0.028571429,0.028571429,0.0,0.0,0.0375
71,0.0,0.0,0.7266667,0.04,0.2,0.0,0.0,0.0,0.033333335,0.0
72,0.0,0.0,0.018181818,0.0,0.04,0.0,0.016666668,0.009090909,0.8760606,0.04
73,0.028571429,0.0,0.22222222,0.028571429,0.0,0.0,0.045238096,0.0,0.6753968,0.0
74,0.30285713,0.14,0.06666667,0.0,0.27333334,0.16,0.057142857,0.0,0.0,0.0
75,0.0,0.014285714,0.7095238,0.114285715,0.0,0.0,0.028571429,0.0,0.13333334,0.0
76,0.0,0.74285716,0.0,0.0,0.0,0.0,0.016666668,0.0,0.24047619,0.0
77,0.0,0.0,0.0,0.0,0.9047619,0.06666667,0.028571429,0.0,0.0,0.0
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.1,0.7542857,0.028571429,0.03,0.0,0.03857143,0.0,0.04857143,0.0
80,0.0,0.015384615,0.06433567,0.015384615,0.0,0.0,0.0,0.28024477,0.5264361,0.09821428
81,0.0,0.8333333,0.07333333,0.0,0.03,0.0,0.01,0.0,0.053333335,0.0
82,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.028571429,0.015384615,0.80835164,0.0,0.0,0.0,0.14769231
84,0.0,0.04,0.0,0.04,0.6,0.0,0.0,0.08,0.12,0.12
85,0.2,0.0,0.0,0.0,0.08,0.0,0.72,0.0,0.0,0.0
86,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
87,0.0,0.74285716,0.0,0.0,0.0,0.0,0.016666668,0.0,0.24047619,0.0
88,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
89,0.0,0.05982906,0.046153847,0.015384615,0.18603174,0.0,0.0,0.61567765,0.07692308,0.0
90,0.6333333,0.0,0.0,0.0,0.015384615,0.11025641,0.13333334,0.0,0.0,0.10769231
91,0.0,0.022222223,0.0,0.0,0.04,0.0,0.0,0.7511111,0.13333334,0.053333335
92,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
93,0.0,0.77619046,0.13333334,0.0,0.033333335,0.0,0.0,0.0,0.057142857,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,0.033333335,0.0,0.0,0.0,0.0,0.033333335,0.90833336,0.0,0.025,0.0
96,0.0,0.0,0.93142855,0.04,0.0,0.0,0.0,0.0,0.028571429,0.0
97,0.0,0.0,0.0,0.0,0.0,0.68,0.04,0.0,0.0,0.28
98,0.17619048,0.04,0.0,0.0,0.05357143,0.075,0.5802381,0.0,0.075,0.0
99,0.0,0.022222223,0.0,0.022222223,0.04,0.08888889,0.022222223,0.22222222,0.12,0.46222222
100,0.0,0.0,0.0,0.13131313,0.015384615,0.095104896,0.0,0.018181818,0.036363635,0.7036519
101,0.033333335,0.04,0.0,0.0,0.0,0.08,0.8466667,0.0,0.0,0.0
102,0.04,0.24571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71428573
103,0.0,0.022222223,0.075,0.05,0.0,0.075,0.016666668,0.44444445,0.31666666,0.0
104,0.15555556,0.033333335,0.0,0.5336508,0.022222223,0.0,0.08,0.0,0.06666667,0.108571425
105,0.0,0.0,0.26666668,0.50476193,0.0,0.0,0.0,0.0,0.0,0.22857143
106,0.0,0.17333333,0.43333334,0.0,0.0,0.16,0.0,0.0,0.23333333,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,0.0,0.0,0.0,0.12,0.0,0.08,0.775,0.0,0.025,0.0
109,0.0,0.8428571,0.04,0.0,0.03,0.0,0.01,0.0,0.07714286,0.0
110,0.5555556,0.0,0.0,0.022222223,0.022222223,0.0,0.0,0.0,0.0,0.4
111,0.033333335,0.033333335,0.0,0.10909091,0.2,0.5181818,0.033333335,0.018181818,0.036363635,0.018181818
112,0.04,0.0,0.0,0.0,0.81333333,0.06666667,0.0,0.0,0.0,0.08
113,0.0,0.13333334,0.05151515,0.0,0.0,0.0,0.016666668,0.03409091,0.75189394,0.0125
114,0.0,0.14761905,0.52380955,0.08571429,0.0,0.0,0.0,0.16666667,0.07619048,0.0
115,0.0,0.022222223,0.018181818,0.0,0.04,0.0,0.0,0.61353534,0.3060606,0.0
116,0.8333333,0.0,0.0,0.0,0.0,0.033333335,0.13333334,0.0,0.0,0.0
117,0.0,0.0,0.8666667,0.13333334,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.022222223,0.0,0.0,0.0,0.0,0.0,0.84444445,0.13333334,0.0
119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.08,0.0,0.0,0.015384615,0.07692308,0.0,0.0,0.0,0.82769233
121,0.94285715,0.0,0.0,0.0,0.028571429,0.0,0.028571429,0.0,0.0,0.0
122,0.0,0.014285714,0.1904762,0.5460318,0.0,0.0,0.0,0.0,0.042857144,0.20634921
123,0.0,0.3,0.64,0.0,0.03,0.0,0.01,0.0,0.02,0.0
124,0.0,0.04,0.0,0.0,0.0,0.0,0.935,0.0,0.025,0.0
125,0.028571429,0.044444446,0.35436508,0.05,0.08888889,0.075,0.0,0.06666667,0.2920635,0.0
126,0.028571429,0.0,0.22222222,0.028571429,0.025,0.0,0.1452381,0.0,0.5503968,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,0.04,0.28,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.6
129,0.91555554,0.0,0.0,0.022222223,0.062222224,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.9047619,0.06666667,0.028571429,0.0,0.0,0.0
131,0.0,0.022222223,0.0,0.0,0.0,0.2,0.016666668,0.4311111,0.31666666,0.013333334
132,0.0,0.1,0.6292857,0.07857143,0.03,0.075,0.03857143,0.0,0.04857143,0.0
133,0.0,0.044444446,0.0,0.0,0.25103176,0.0,0.1,0.5295238,0.075,0.0
134,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.88
135,0.0,0.13333334,0.8333333,0.0,0.0,0.0,0.0,0.0,0.033333335,0.0
136,0.0,0.14761905,0.6838095,0.12571429,0.0,0.0,0.0,0.0,0.042857144,0.0
137,0.6219048,0.0,0.08571429,0.0,0.04,0.0,0.16666667,0.0,0.08571429,0.0
138,0.0,0.0,0.0,0.022222223,0.055384614,0.07692308,0.0,0.0,0.23428571,0.61118436
139,0.0,0.044444446,0.0,0.0,0.2642735,0.07692308,0.0,0.22666667,0.0,0.3876923
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141,0.0,0.033333335,0.033333335,0.06666667,0.0,0.75809526,0.0,0.0,0.108571425,0.0
142,0.0,0.15555556,0.05151515,0.0,0.04,0.0,0.016666668,0.053535353,0.64272726,0.04
143,0.0,0.0,0.0,0.022222223,0.2978846,0.07692308,0.0,0.0,0.0,0.60297006
144,0.07333333,0.033333335,0.0,0.0,0.56,0.1,0.033333335,0.16,0.0,0.04
145,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.74666667,0.0,0.053333335
146,0.0,0.2,0.0,0.0,0.0,0.6666667,0.04,0.0,0.013333334,0.08
147,0.0,0.022222223,0.0,0.0,0.0,0.7688889,0.14222223,0.022222223,0.0,0.044444446
148,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
149,0.07333333,0.13333334,0.04,0.0,0.44416666,0.033333335,0.14333333,0.0,0.095,0.0375
150,0.0,0.0,0.93333334,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.42285714,0.0,0.0,0.0,0.52,0.0,0.0,0.057142857,0.0
152,0.0,0.0,0.0,0.0,0.0,0.95809525,0.0,0.0,0.041904762,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866667,0.0,0.013333334
154,0.0,0.04,0.075,0.05,0.0,0.71,0.125,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0375
156,0.0,0.0,0.033333335,0.0,0.0,0.0,0.0,0.9533333,0.0,0.013333334
157,0.028571429,0.0,0.8857143,0.0,0.0,0.0,0.0,0.0,0.08571429,0.0
158,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.14761905,0.6838095,0.12571429,0.0,0.0,0.0,0.0,0.042857144,0.0
160,0.0,0.08571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857
161,0.0,0.13333334,0.4488889,0.04,0.0,0.0,0.2,0.0,0.17777778,0.0
162,0.0,0.0,0.05151515,0.0,0.0,0.033333335,0.016666668,0.19575758,0.6560606,0.046666667
163,0.0,0.5,0.0,0.1,0.08888889,0.08888889,0.022222223,0.08888889,0.06666667,0.044444446
164,0.0,0.0,0.0,0.0,0.015384615,0.6769231,0.0,0.0,0.0,0.30769232
165,0.0,0.015384615,0.06433567,0.03760684,0.0,0.0,0.0,0.08024476,0.5264361,0.27599207
166,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.025,0.0
167,0.0,0.0,0.0,0.0,0.0,0.8616667,0.125,0.0,0.013333334,0.0
168,0.0,0.08761905,0.22380953,0.25904763,0.0,0.0,0.0,0.0,0.14952381,0.28
169,0.0,0.0,0.0,0.0,0.0,0.8616667,0.125,0.0,0.013333334,0.0
170,0.0,0.0,0.0,0.028571429,0.015384615,0.80835164,0.0,0.0,0.0,0.14769231
