,Prob_1
0,0.0155463405
1,0.98997325
2,0.015550617
3,0.9899711
4,0.989972
5,0.9899652
6,0.9899604
7,0.9899702
8,0.015570631
9,0.9899569
10,0.015567658
11,0.98996335
12,0.015556286
13,0.98996896
14,0.015545278
15,0.015563688
16,0.015598493
17,0.9899718
18,0.9899641
19,0.98995817
20,0.015568483
21,0.015568598
22,0.015569643
23,0.015543375
24,0.015570745
25,0.015586659
26,0.015557063
27,0.015540189
28,0.0155708315
29,0.9899724
30,0.98996824
31,0.98995143
32,0.015565906
33,0.9899603
34,0.0155708995
35,0.015561543
36,0.9899645
37,0.015565216
38,0.015560022
39,0.98995376
40,0.98996353
41,0.015575363
42,0.9899772
43,0.015552222
44,0.9899526
45,0.9899714
46,0.015597028
47,0.015583741
48,0.015533932
49,0.989969
50,0.015569684
51,0.98996466
52,0.9899527
53,0.015541662
54,0.9899511
55,0.015546445
56,0.015582823
57,0.015583426
58,0.015544065
59,0.9899863
60,0.015536467
61,0.015547718
62,0.98997104
63,0.015570961
