,Prob_1
0,1.0
1,0.99449563
2,1.0
3,0.9944941
4,0.9944948
5,0.9944906
6,0.99448746
7,0.99449354
8,1.0
9,0.9944854
10,1.0
11,0.9944895
12,1.0
13,0.994493
14,1.0
15,1.0
16,1.0
17,0.99449474
18,0.99448985
19,0.9944862
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,0.99449503
30,0.99449253
31,0.994482
32,1.0
33,0.9944876
34,1.0
35,1.0
36,0.99449015
37,1.0
38,1.0
39,0.9944835
40,0.99448955
41,1.0
42,0.9944981
43,1.0
44,0.9944827
45,0.9944945
46,1.0
47,1.0
48,1.0
49,0.99449295
50,1.0
51,0.9944902
52,0.9944828
53,1.0
54,0.99448174
55,1.0
56,1.0
57,1.0
58,1.0
59,0.9945038
60,1.0
61,1.0
62,0.9944941
63,1.0
