,Pred
0,245.95667
1,73.82682
2,146.03047
3,155.58199
4,105.616776
5,88.94615
6,89.11554
7,104.91978
8,132.88396
9,186.4856
10,97.02463
11,116.6938
12,102.76483
13,187.19583
14,102.80406
15,215.02202
16,204.71477
17,180.62698
18,135.15549
19,121.395325
20,113.27049
21,95.850624
22,72.73812
23,258.3388
24,166.54799
25,146.75882
26,88.94615
27,172.04996
28,152.20074
29,195.595
30,158.45825
31,69.072296
32,289.73364
33,97.01215
34,78.41951
35,99.14152
36,245.43362
37,168.05959
38,237.44939
39,158.47859
40,153.976
41,84.21745
42,144.88951
43,85.72667
44,247.04622
45,96.67854
46,159.27142
47,105.843605
48,84.61125
49,159.52823
50,117.815
51,206.29
52,103.28786
53,126.83063
54,148.77547
55,81.545166
56,157.7298
57,67.51466
58,133.13095
59,152.87883
60,99.35161
61,126.28406
62,73.26781
63,124.6039
64,105.68583
65,167.87985
66,128.30066
67,96.50267
68,117.144714
69,109.9764
70,84.383224
71,239.77939
72,193.12
73,143.67201
74,158.9323
75,126.23163
76,168.8665
77,65.620384
78,206.91531
79,77.475624
80,147.30151
81,109.82314
82,84.65049
83,179.9298
84,69.072296
85,136.91704
86,107.31814
87,156.68167
88,70.04961
89,80.04476
90,93.04549
91,136.16501
92,133.18112
93,75.86628
94,87.898026
95,149.07736
96,189.03166
97,252.97652
98,136.22867
99,158.94402
100,158.84465
101,108.070946
102,197.7378
103,198.22012
104,127.18034
105,104.57123
106,97.02463
107,129.11595
108,245.0682
109,123.90916
110,91.424545
111,92.706505
112,186.7728
113,237.4981
114,270.2741
115,226.30832
116,243.52217
117,221.70105
118,141.83035
119,192.58626
120,135.12428
121,195.82233
122,203.45833
123,131.11635
124,173.69286
125,184.08028
126,86.11978
127,133.63715
128,75.86628
129,215.36035
130,280.27002
131,102.23444
132,111.86708
133,89.11554
134,148.70937
135,264.89166
136,65.66561
137,260.7184
138,295.49115
139,254.978
140,152.84436
141,209.52805
142,164.08554
143,83.18752
144,149.403
145,262.952
146,185.36801
147,234.22266
148,143.97406
149,126.28406
150,230.55876
151,141.6081
152,242.88559
153,101.84811
154,181.85223
155,205.49971
156,129.19255
157,152.15932
158,109.09859
159,238.17717
160,89.72415
161,226.87357
162,139.1926
163,206.0029
164,147.875
165,74.89998
166,89.11554
167,252.44547
168,248.71667
169,183.8121
170,73.26781
171,86.06652
172,252.45
173,113.27049
174,174.6056
175,101.43829
176,203.78635
177,199.111
178,80.3803
179,153.54353
180,133.57845
181,82.74245
182,177.16763
183,145.17303
184,192.36807
185,153.90147
186,157.7298
187,86.11978
188,144.94833
189,98.301926
190,212.19624
191,152.25612
192,95.03173
193,126.88212
194,154.37535
195,154.34468
196,82.74245
197,152.51984
198,127.18034
199,163.24832
200,101.40965
201,80.204735
202,195.575
203,213.0828
204,168.90005
205,219.03813
206,193.45377
207,213.87207
208,181.83469
209,121.25513
210,164.28659
211,173.69286
212,123.089676
213,71.96674
214,91.6918
215,285.26666
216,218.2244
217,256.43024
218,148.34274
219,154.37535
220,83.44377
221,148.34274
222,145.08206
223,154.20287
224,88.72611
225,229.18123
226,77.72636
227,93.13228
228,131.42104
229,80.548836
230,173.81837
231,150.03593
232,193.0805
233,149.97974
234,223.40605
235,144.65985
236,156.87195
237,70.32856
238,178.66687
239,239.76834
240,258.60794
241,122.943016
242,101.20115
243,84.46958
244,138.93144
245,85.046616
246,108.241516
247,86.89238
248,225.12357
249,230.3219
250,277.02023
251,239.79175
252,143.78833
253,167.98616
254,272.85297
255,136.90154
256,206.35501
257,130.2908
258,103.098434
259,83.75859
260,95.34874
261,113.715004
262,241.94182
263,89.11554
264,126.867065
265,126.55304
266,88.15111
267,151.18718
268,258.12567
269,93.58739
270,202.39111
271,146.95781
272,150.53918
273,177.6662
274,150.35735
275,126.55304
276,266.50946
277,96.50322
278,140.74808
279,153.83041
280,226.08652
281,126.00376
282,149.51761
283,95.95146
284,175.51474
285,210.86487
286,82.51146
287,186.30931
288,86.98625
289,145.53444
290,282.29272
291,266.50946
292,108.376015
293,188.92262
294,91.49973
295,178.88034
296,73.82682
297,90.022934
298,130.06516
299,117.815
300,241.10449
301,122.155624
302,217.80107
303,266.50946
304,147.76727
305,127.97925
306,120.51398
307,180.06627
308,85.046616
309,176.29343
310,182.52791
311,162.07668
312,108.52995
313,205.73209
314,183.40025
315,106.710205
316,224.09819
317,183.20421
318,138.01372
319,180.02864
320,139.25945
321,233.58719
322,258.80988
323,233.23332
324,203.80722
325,224.93777
326,147.82913
327,252.3682
328,156.01382
329,115.07985
330,192.48982
331,145.14026
332,277.63275
333,184.26929
334,89.11554
335,78.0053
336,261.63483
337,152.51984
338,139.2142
339,128.80527
340,97.807274
341,218.16788
342,178.26958
343,138.6927
344,140.37613
345,135.40302
346,160.32722
347,133.72269
348,118.954445
349,93.73935
350,242.09856
351,84.51694
352,84.4812
353,165.91528
354,243.64856
355,132.42531
356,96.79708
357,215.81314
358,73.82682
359,173.5187
360,212.88155
361,117.993225
362,289.73364
363,128.30066
364,169.17104
365,204.70386
366,246.04153
367,237.32272
368,193.38922
369,162.21957
370,69.072296
371,178.42166
372,103.33767
373,130.4948
374,155.10995
375,188.62532
376,168.89444
377,195.02083
378,189.70798
379,97.468704
380,155.20822
381,110.509056
382,224.92334
383,124.73319
384,135.52884
385,147.31802
386,71.96674
387,115.8855
388,172.55652
389,75.79158
