,Prob_0,Prob_1,Prob_2,Prob_3
0,0.3617979,0.28272057,0.12497917,0.23050235
1,0.2536866,0.18875904,0.16640562,0.39114875
2,0.07348319,0.31945062,0.48577484,0.121291354
3,0.28042433,0.4309542,0.044284567,0.24433689
4,0.3817878,0.29350308,0.13311176,0.19159736
5,0.354422,0.3188181,0.17805888,0.14870103
6,0.14317869,0.30251122,0.25630182,0.29800826
7,0.09551048,0.09916132,0.679997,0.1253312
8,0.40794313,0.17360161,0.2493944,0.16906086
9,0.05493221,0.30174148,0.4043859,0.23894043
10,0.24886997,0.3682306,0.04669099,0.3362084
11,0.21712235,0.40250626,0.2738494,0.10652199
12,0.10493673,0.3449646,0.07121667,0.478882
13,0.09730356,0.50234014,0.1355746,0.26478174
14,0.25784522,0.15114933,0.31989527,0.27111018
15,0.48490036,0.3178738,0.11982648,0.07739935
16,0.111428715,0.14162049,0.56476915,0.18218166
17,0.3787083,0.14604479,0.39422464,0.08102225
18,0.0769464,0.18730775,0.6107027,0.12504315
19,0.29524472,0.15640584,0.19137649,0.35697293
20,0.1006657,0.06743281,0.28335026,0.54855126
21,0.11854954,0.42255142,0.23543783,0.22346121
22,0.06517394,0.2472546,0.45432672,0.23324473
23,0.3283853,0.18129118,0.19275363,0.2975699
24,0.19154912,0.23771487,0.2809016,0.2898344
25,0.22098516,0.1542462,0.19363794,0.4311307
26,0.05773405,0.19750728,0.5467146,0.19804409
27,0.16845925,0.44643292,0.26508954,0.120018296
28,0.21619655,0.28958148,0.19201805,0.30220392
29,0.6737864,0.11606884,0.10602543,0.10411933
30,0.32493848,0.2644539,0.28990868,0.120698944
31,0.5188387,0.17898177,0.14952408,0.15265548
32,0.2498313,0.13389802,0.27888602,0.33738464
33,0.25132006,0.21827157,0.33828354,0.1921248
34,0.18604347,0.18920961,0.25271097,0.37203595
35,0.59121674,0.2236082,0.088670015,0.096505046
36,0.08732416,0.17391886,0.5099923,0.2287647
37,0.6826704,0.10586481,0.15409699,0.057367794
38,0.2371947,0.21876252,0.21323566,0.33080712
39,0.3409312,0.27771482,0.11361281,0.26774114
40,0.17023328,0.10825533,0.3393257,0.38218573
41,0.09532393,0.26888716,0.37839004,0.25739887
42,0.55198336,0.28472316,0.08002115,0.08327237
43,0.23668012,0.10773274,0.10329329,0.55229384
44,0.3039588,0.27411896,0.23212713,0.1897951
45,0.3186978,0.18536131,0.27508712,0.22085378
46,0.15758076,0.235075,0.52102596,0.08631829
47,0.12278817,0.18101442,0.4009938,0.29520363
48,0.32516325,0.24204297,0.32932207,0.103471726
49,0.4776132,0.0618601,0.2451337,0.215393
50,0.47921604,0.30956766,0.15329766,0.057918634
51,0.329599,0.39677104,0.21589415,0.057735816
52,0.11941385,0.14107227,0.22632939,0.5131845
53,0.46493745,0.14227526,0.3239297,0.06885761
54,0.40213972,0.12097508,0.12574965,0.35113555
55,0.06758147,0.61698693,0.16902998,0.14640164
56,0.1769072,0.2571727,0.3866362,0.1792839
57,0.61585265,0.17176749,0.13323046,0.0791494
58,0.33445555,0.38850737,0.17003064,0.107006446
59,0.3250835,0.14150791,0.30538452,0.22802407
60,0.4303258,0.13152725,0.18721937,0.25092757
61,0.26565546,0.4440686,0.14664447,0.14363146
62,0.052779894,0.08472386,0.4678813,0.39461496
63,0.46177015,0.20453425,0.24058236,0.09311323
64,0.20976587,0.46008965,0.22591667,0.10422783
65,0.3996118,0.20261668,0.19613238,0.20163915
66,0.44336522,0.38068247,0.08931041,0.086641915
67,0.10640867,0.2948813,0.39317337,0.20553663
68,0.08273285,0.46938276,0.14196756,0.30591685
69,0.2727378,0.47731635,0.10532861,0.14461723
70,0.33024198,0.39083645,0.20181675,0.07710485
71,0.37777472,0.13950774,0.40896446,0.07375309
72,0.068644255,0.4878358,0.3212637,0.122256234
73,0.0699362,0.6407939,0.19987153,0.08939837
74,0.2763176,0.42282045,0.12086911,0.17999285
75,0.06660647,0.09789739,0.2627463,0.57274985
76,0.4541096,0.30413303,0.14601386,0.09574351
77,0.3017058,0.36598524,0.1177059,0.21460304
78,0.105542265,0.3486765,0.46665767,0.07912358
79,0.43416822,0.2686918,0.13325927,0.16388072
80,0.44088027,0.28857002,0.19682138,0.073728345
81,0.56225926,0.16590753,0.21448514,0.05734807
