,Prob_0,Prob_1,Prob_2
0,0.9941793,0.003988635,0.0018319909
1,0.9877339,0.007989816,0.0042761615
2,0.9941793,0.003988635,0.0018319909
3,0.99273425,0.0048235357,0.0024421783
4,0.9941793,0.003988635,0.0018319909
5,0.9572359,0.037800252,0.0049639265
6,0.9941793,0.003988635,0.0018319909
7,0.9941793,0.003988635,0.0018319909
8,0.933734,0.052762724,0.013503321
9,0.99273425,0.0048235357,0.0024421783
10,0.9924616,0.005769315,0.0017691257
11,0.9941793,0.003988635,0.0018319909
12,0.9877339,0.007989816,0.0042761615
13,0.9877339,0.007989816,0.0042761615
14,0.9902,0.0076807095,0.0021194392
15,0.97885025,0.018028174,0.0031215595
16,0.98380774,0.013579314,0.0026128374
17,0.9941793,0.003988635,0.0018319909
18,0.9743067,0.021621319,0.0040719104
19,0.9941793,0.003988635,0.0018319909
20,0.9751666,0.020973621,0.0038598094
21,0.9878771,0.009410647,0.0027121822
22,0.9941793,0.003988635,0.0018319909
23,0.94623375,0.047070034,0.0066962
24,0.9814165,0.0145679,0.0040156343
25,0.9877339,0.007989816,0.0042761615
26,0.9878771,0.009410647,0.0027121822
27,0.9941793,0.003988635,0.0018319909
28,0.9941793,0.003988635,0.0018319909
29,0.9941793,0.003988635,0.0018319909
30,0.99273425,0.0048235357,0.0024421783
31,0.98380774,0.013579314,0.0026128374
32,0.9941793,0.003988635,0.0018319909
33,0.9924616,0.005769315,0.0017691257
34,0.99273425,0.0048235357,0.0024421783
35,0.9941793,0.003988635,0.0018319909
36,0.9924616,0.005769315,0.0017691257
37,0.9941793,0.003988635,0.0018319909
38,0.9877339,0.007989816,0.0042761615
39,0.9941793,0.003988635,0.0018319909
40,0.9941793,0.003988635,0.0018319909
41,0.8524273,0.12163109,0.025941618
42,0.9941793,0.003988635,0.0018319909
43,0.9878771,0.009410647,0.0027121822
44,0.9684158,0.026392868,0.005191371
45,0.9877339,0.007989816,0.0042761615
46,0.9941793,0.003988635,0.0018319909
47,0.9941793,0.003988635,0.0018319909
48,0.9924616,0.005769315,0.0017691257
49,0.9941793,0.003988635,0.0018319909
50,0.011946617,0.9783015,0.009752004
51,0.009192623,0.9800253,0.010782062
52,0.0035800377,0.98787165,0.008548482
53,0.0068875737,0.96859217,0.024520338
54,0.004659759,0.94373804,0.051602274
55,0.0024300625,0.9890285,0.008541413
56,0.009223393,0.97811234,0.0126642855
57,0.17670928,0.7799963,0.043294486
58,0.0027538394,0.985167,0.012079063
59,0.01155447,0.95413,0.03431547
60,0.05859804,0.9166204,0.024781436
61,0.0027800037,0.98960596,0.0076139965
62,0.0073808823,0.9827784,0.009840749
63,0.0027538394,0.985167,0.012079063
64,0.018795636,0.9707651,0.010439271
65,0.0046205604,0.9897763,0.005603086
66,0.00254437,0.98488265,0.012573115
67,0.0062225647,0.98830867,0.0054688584
68,0.005375124,0.9174884,0.07713636
69,0.006538725,0.9852831,0.008178217
70,0.034611896,0.47720218,0.48818597
71,0.0029956743,0.9907833,0.006221096
72,0.005330785,0.90511435,0.08955489
73,0.0031754363,0.98581177,0.011012874
74,0.0029956743,0.9907833,0.006221096
75,0.003010257,0.9893955,0.0075942604
76,0.0027538394,0.985167,0.012079063
77,0.012202981,0.63047266,0.35732433
78,0.004671492,0.9511376,0.04419096
