,Prob_0,Prob_1,Prob_2
0,0.83310705,0.08232348,0.08456935
1,0.7182304,0.171621,0.110148594
2,0.83310705,0.08232348,0.08456935
3,0.7915173,0.11381806,0.094664685
4,0.83310705,0.08232348,0.08456935
5,0.5824608,0.2855048,0.13203447
6,0.83310705,0.08232348,0.08456935
7,0.83310705,0.08232348,0.08456935
8,0.7182304,0.171621,0.110148594
9,0.7915173,0.11381806,0.094664685
10,0.83310705,0.08232348,0.08456935
11,0.83310705,0.08232348,0.08456935
12,0.7182304,0.171621,0.110148594
13,0.7182304,0.171621,0.110148594
14,0.83310705,0.08232348,0.08456935
15,0.78317785,0.11971061,0.09711163
16,0.78317785,0.11971061,0.09711163
17,0.83310705,0.08232348,0.08456935
18,0.665576,0.21090895,0.12351496
19,0.83310705,0.08232348,0.08456935
20,0.665576,0.21090895,0.12351496
21,0.78317785,0.11971061,0.09711163
22,0.83310705,0.08232348,0.08456935
23,0.5824608,0.2855048,0.13203447
24,0.665576,0.21090895,0.12351496
25,0.7182304,0.171621,0.110148594
26,0.78317785,0.11971061,0.09711163
27,0.83310705,0.08232348,0.08456935
28,0.83310705,0.08232348,0.08456935
29,0.83310705,0.08232348,0.08456935
30,0.7915173,0.11381806,0.094664685
31,0.78317785,0.11971061,0.09711163
32,0.83310705,0.08232348,0.08456935
33,0.83310705,0.08232348,0.08456935
34,0.7915173,0.11381806,0.094664685
35,0.83310705,0.08232348,0.08456935
36,0.83310705,0.08232348,0.08456935
37,0.83310705,0.08232348,0.08456935
38,0.7182304,0.171621,0.110148594
39,0.83310705,0.08232348,0.08456935
40,0.83310705,0.08232348,0.08456935
41,0.7182304,0.171621,0.110148594
42,0.83310705,0.08232348,0.08456935
43,0.78317785,0.11971061,0.09711163
44,0.5824608,0.2855048,0.13203447
45,0.7182304,0.171621,0.110148594
46,0.83310705,0.08232348,0.08456935
47,0.83310705,0.08232348,0.08456935
48,0.83310705,0.08232348,0.08456935
49,0.83310705,0.08232348,0.08456935
50,0.17066531,0.7113848,0.11794985
51,0.18900253,0.6157246,0.19527277
52,0.18900253,0.6157246,0.19527277
53,0.089217216,0.8093313,0.10145148
54,0.11489495,0.65626234,0.22884269
55,0.089217216,0.8093313,0.10145148
56,0.18900253,0.6157246,0.19527277
57,0.24136743,0.62262607,0.13600649
58,0.10372747,0.7580725,0.1382
59,0.089217216,0.8093313,0.10145148
60,0.24136743,0.62262607,0.13600649
61,0.122931235,0.7083123,0.16875644
62,0.089217216,0.8093313,0.10145148
63,0.10372747,0.7580725,0.1382
64,0.24136743,0.62262607,0.13600649
65,0.17066531,0.7113848,0.11794985
66,0.122931235,0.7083123,0.16875644
67,0.089217216,0.8093313,0.10145148
68,0.102147296,0.72420925,0.17364344
69,0.089217216,0.8093313,0.10145148
70,0.117446795,0.2295591,0.6529942
71,0.089217216,0.8093313,0.10145148
72,0.11489495,0.65626234,0.22884269
73,0.10372747,0.7580725,0.1382
74,0.089217216,0.8093313,0.10145148
75,0.1076359,0.79352397,0.09884015
76,0.10372747,0.7580725,0.1382
77,0.15996702,0.41252828,0.42750475
78,0.102147296,0.72420925,0.17364344
79,0.24136743,0.62262607,0.13600649
80,0.24136743,0.62262607,0.13600649
81,0.24136743,0.62262607,0.13600649
82,0.089217216,0.8093313,0.10145148
83,0.13364404,0.42407984,0.44227612
84,0.122931235,0.7083123,0.16875644
85,0.18900253,0.6157246,0.19527277
86,0.18900253,0.6157246,0.19527277
87,0.089217216,0.8093313,0.10145148
88,0.1076359,0.79352397,0.09884015
89,0.089217216,0.8093313,0.10145148
90,0.089217216,0.8093313,0.10145148
91,0.12476113,0.74100566,0.13423325
92,0.089217216,0.8093313,0.10145148
93,0.24136743,0.62262607,0.13600649
94,0.089217216,0.8093313,0.10145148
95,0.1076359,0.79352397,0.09884015
96,0.089217216,0.8093313,0.10145148
97,0.089217216,0.8093313,0.10145148
98,0.24136743,0.62262607,0.13600649
99,0.089217216,0.8093313,0.10145148
100,0.08830942,0.095891885,0.8157987
101,0.08830942,0.095891885,0.8157987
102,0.08830942,0.095891885,0.8157987
103,0.08830942,0.095891885,0.8157987
104,0.08830942,0.095891885,0.8157987
105,0.08830942,0.095891885,0.8157987
106,0.102147296,0.72420925,0.17364344
107,0.08830942,0.095891885,0.8157987
108,0.08830942,0.095891885,0.8157987
109,0.08830942,0.095891885,0.8157987
110,0.08830942,0.095891885,0.8157987
111,0.08830942,0.095891885,0.8157987
112,0.08830942,0.095891885,0.8157987
113,0.08830942,0.095891885,0.8157987
114,0.08830942,0.095891885,0.8157987
115,0.08830942,0.095891885,0.8157987
116,0.08830942,0.095891885,0.8157987
117,0.08830942,0.095891885,0.8157987
118,0.08830942,0.095891885,0.8157987
119,0.13364404,0.42407984,0.44227612
120,0.08830942,0.095891885,0.8157987
121,0.117446795,0.2295591,0.6529942
122,0.08830942,0.095891885,0.8157987
123,0.117446795,0.2295591,0.6529942
124,0.08830942,0.095891885,0.8157987
125,0.08830942,0.095891885,0.8157987
126,0.117446795,0.2295591,0.6529942
127,0.117446795,0.2295591,0.6529942
128,0.08830942,0.095891885,0.8157987
129,0.15996702,0.41252828,0.42750475
130,0.08830942,0.095891885,0.8157987
131,0.08830942,0.095891885,0.8157987
132,0.08830942,0.095891885,0.8157987
133,0.13364404,0.42407984,0.44227612
134,0.13507701,0.46932995,0.39559308
135,0.08830942,0.095891885,0.8157987
136,0.08830942,0.095891885,0.8157987
137,0.08830942,0.095891885,0.8157987
138,0.117446795,0.2295591,0.6529942
139,0.08830942,0.095891885,0.8157987
140,0.08830942,0.095891885,0.8157987
141,0.08830942,0.095891885,0.8157987
142,0.08830942,0.095891885,0.8157987
143,0.08830942,0.095891885,0.8157987
144,0.08830942,0.095891885,0.8157987
145,0.08830942,0.095891885,0.8157987
146,0.08830942,0.095891885,0.8157987
147,0.08830942,0.095891885,0.8157987
148,0.08830942,0.095891885,0.8157987
149,0.08830942,0.095891885,0.8157987
