,Prob_1
0,1.0
1,1.0
2,1.0
3,0.94864094
4,0.9607288
5,0.901861
6,0.7327975
7,0.900839
8,1.0
9,0.5382128
10,1.0
11,1.0
12,1.0
13,1.0
14,0.944148
15,0.87143105
16,0.71853596
17,1.0
18,0.91874284
19,0.90048784
20,0.86439514
21,1.192093e-07
22,1.192093e-07
23,0.64394516
24,0.5289759
25,0.7575935
26,0.8993374
27,1.0
28,1.0
29,0.8213166
30,0.8509369
31,1.0
32,0.81717616
33,1.0
34,0.9183002
35,0.5676699
36,0.93156266
37,1.192093e-07
38,1.0
39,0.96101665
40,1.192093e-07
41,1.192093e-07
42,1.0
43,1.192093e-07
44,0.53668773
45,0.94039196
46,1.0
47,0.9508181
48,0.9552241
49,1.0
50,0.9296266
51,1.192093e-07
52,1.0
53,0.8912615
54,0.9514088
55,1.0
56,1.0
57,0.9447658
58,0.53118676
59,1.0
60,0.94632864
61,1.0
62,1.192093e-07
63,0.90842235
