,Prob_1
0,0.050683577
1,0.08245588
2,0.07327723
3,0.92317075
4,0.93834364
5,0.86971974
6,0.7072568
7,0.8686194
8,0.10013224
9,0.5405977
10,0.05088784
11,0.058469627
12,0.2864856
13,0.06043322
14,0.91771305
15,0.837852
16,0.694631
17,0.22286658
18,0.8882575
19,0.86824185
20,0.83071864
21,0.3533369
22,0.4376239
23,0.6293402
24,0.53283614
25,0.72946733
26,0.8670071
27,0.06828326
28,0.06730345
29,0.78851855
30,0.81727946
31,0.04844706
32,0.7845771
33,0.087248884
34,0.8877624
35,0.5653593
36,0.9028527
37,0.4248936
38,0.10890041
39,0.9387154
40,0.39326867
41,0.42560768
42,0.14000988
43,0.3538455
44,0.5393157
45,0.91321546
46,0.057549633
47,0.92584825
48,0.9313374
49,0.2314003
50,0.900616
51,0.5062509
52,0.23418163
53,0.858416
54,0.9265787
55,0.052467205
56,0.13752559
57,0.9184582
58,0.5346932
59,0.054170772
60,0.9203508
61,0.13980249
62,0.49145162
63,0.87684226
