,Prob_0,Prob_1,Prob_2
0,0.013776934,0.014096048,0.972127
1,0.08698997,0.8053175,0.10769247
2,0.0036245447,0.008503794,0.98787165
3,0.008780053,0.07461513,0.9166049
4,0.013776934,0.014096048,0.972127
5,0.05191594,0.90374464,0.04433932
6,0.021096587,0.9523178,0.026585687
7,0.08698997,0.8053175,0.10769247
8,0.9862841,0.009366095,0.0043498436
9,0.9862841,0.009366095,0.0043498436
10,0.9832813,0.011877734,0.0048409533
11,0.013591953,0.94199634,0.044411723
12,0.10658498,0.8518006,0.041614387
13,0.02735712,0.94992226,0.022720726
14,0.013776934,0.014096048,0.972127
15,0.9862841,0.009366095,0.0043498436
16,0.009795888,0.9632007,0.02700354
17,0.98390186,0.0113921845,0.004706066
18,0.0036715146,0.009654411,0.986674
19,0.9862841,0.009366095,0.0043498436
20,0.0036245447,0.008503794,0.98787165
21,0.0036245447,0.008503794,0.98787165
22,0.020409796,0.9152156,0.064374514
23,0.013776934,0.014096048,0.972127
24,0.9862841,0.009366095,0.0043498436
25,0.0036715146,0.009654411,0.986674
26,0.6727758,0.27302465,0.054199535
27,0.008090446,0.012758434,0.9791511
28,0.9832813,0.011877734,0.0048409533
29,0.9569148,0.02540639,0.01767893
30,0.0036245447,0.008503794,0.98787165
31,0.013776934,0.014096048,0.972127
32,0.008780053,0.07461513,0.9166049
33,0.98390186,0.0113921845,0.004706066
34,0.013776934,0.014096048,0.972127
35,0.0155820465,0.9535658,0.030852241
36,0.0036245447,0.008503794,0.98787165
37,0.93305725,0.056946907,0.009995804
38,0.00555144,0.011228825,0.9832197
39,0.013776934,0.014096048,0.972127
40,0.020632343,0.25436142,0.7250063
41,0.9455574,0.04536809,0.00907436
42,0.9832813,0.011877734,0.0048409533
43,0.008736681,0.0662453,0.92501795
44,0.01274674,0.9640956,0.023157531
45,0.9862841,0.009366095,0.0043498436
46,0.008090446,0.012758434,0.9791511
47,0.00555144,0.011228825,0.9832197
48,0.98390186,0.0113921845,0.004706066
49,0.0155820465,0.9535658,0.030852241
50,0.10658498,0.8518006,0.041614387
51,0.97461176,0.017392704,0.007995476
52,0.9862841,0.009366095,0.0043498436
53,0.00555144,0.011228825,0.9832197
54,0.97461176,0.017392704,0.007995476
55,0.009941017,0.90484226,0.085216805
56,0.020409796,0.9152156,0.064374514
57,0.011967268,0.9520792,0.03595348
58,0.013776934,0.014096048,0.972127
59,0.93305725,0.056946907,0.009995804
60,0.9832813,0.011877734,0.0048409533
61,0.0036715146,0.009654411,0.986674
62,0.008090446,0.012758434,0.9791511
63,0.0036245447,0.008503794,0.98787165
