,Prob_0,Prob_1,Prob_2
0,0.0042415336,0.0054896353,0.9902688
1,0.035210993,0.81402886,0.15076017
2,0.0035491146,0.0045934673,0.99185735
3,0.009959802,0.019032033,0.97100824
4,0.0042415336,0.0054896353,0.9902688
5,0.012773369,0.9643418,0.022884836
6,0.012773369,0.9643418,0.022884836
7,0.040996835,0.7834702,0.17553289
8,0.9800047,0.015652867,0.0043424657
9,0.9800047,0.015652867,0.0043424657
10,0.9800047,0.015652867,0.0043424657
11,0.012773369,0.9643418,0.022884836
12,0.014468134,0.9596107,0.025921185
13,0.012773369,0.9643418,0.022884836
14,0.014920849,0.025049588,0.9600296
15,0.9800047,0.015652867,0.0043424657
16,0.010624516,0.9703406,0.019034939
17,0.97858196,0.014421198,0.0069968784
18,0.0035491146,0.0045934673,0.99185735
19,0.9800047,0.015652867,0.0043424657
20,0.0035491146,0.0045934673,0.99185735
21,0.0035491146,0.0045934673,0.99185735
22,0.008733569,0.9786093,0.012657094
23,0.014920849,0.025049588,0.9600296
24,0.9800047,0.015652867,0.0043424657
25,0.0035491146,0.0045934673,0.99185735
26,0.972131,0.014326132,0.013542822
27,0.0042415336,0.0054896353,0.9902688
28,0.9800047,0.015652867,0.0043424657
29,0.972131,0.014326132,0.013542822
30,0.0035491146,0.0045934673,0.99185735
31,0.014920849,0.025049588,0.9600296
32,0.009920203,0.022932129,0.9671476
33,0.97858196,0.014421198,0.0069968784
34,0.014920849,0.025049588,0.9600296
35,0.014468134,0.9596107,0.025921185
36,0.0035519437,0.0038001202,0.992648
37,0.9800047,0.015652867,0.0043424657
38,0.0035519437,0.0038001202,0.992648
39,0.0042415336,0.0054896353,0.9902688
40,0.023105798,0.27746227,0.6994319
41,0.97593075,0.019744767,0.004324414
42,0.9800047,0.015652867,0.0043424657
43,0.0035491146,0.0045934673,0.99185735
44,0.012773369,0.9643418,0.022884836
45,0.9800047,0.015652867,0.0043424657
46,0.0042415336,0.0054896353,0.9902688
47,0.0035519437,0.0038001202,0.992648
48,0.97858196,0.014421198,0.0069968784
49,0.012773369,0.9643418,0.022884836
50,0.014468134,0.9596107,0.025921185
51,0.97858196,0.014421198,0.0069968784
52,0.9800047,0.015652867,0.0043424657
53,0.0035519437,0.0038001202,0.992648
54,0.97858196,0.014421198,0.0069968784
55,0.010509275,0.9598156,0.02967511
56,0.008733569,0.9786093,0.012657094
57,0.010624516,0.9703406,0.019034939
58,0.014920849,0.025049588,0.9600296
59,0.9800047,0.015652867,0.0043424657
60,0.9800047,0.015652867,0.0043424657
61,0.0035491146,0.0045934673,0.99185735
62,0.0042415336,0.0054896353,0.9902688
63,0.0035491146,0.0045934673,0.99185735
