,Prob_0,Prob_1,Prob_2
0,0.090109244,0.08384569,0.82604504
1,0.173776,0.6772184,0.14900564
2,0.090109244,0.08384569,0.82604504
3,0.11324727,0.14087608,0.74587667
4,0.090109244,0.08384569,0.82604504
5,0.31086802,0.52215785,0.16697411
6,0.173776,0.6772184,0.14900564
7,0.173776,0.6772184,0.14900564
8,0.763236,0.12512136,0.11164267
9,0.763236,0.12512136,0.11164267
10,0.763236,0.12512136,0.11164267
11,0.173776,0.6772184,0.14900564
12,0.42445868,0.41753736,0.15800397
13,0.173776,0.6772184,0.14900564
14,0.090109244,0.08384569,0.82604504
15,0.72055346,0.15789683,0.12154981
16,0.173776,0.6772184,0.14900564
17,0.72055346,0.15789683,0.12154981
18,0.090109244,0.08384569,0.82604504
19,0.763236,0.12512136,0.11164267
20,0.090109244,0.08384569,0.82604504
21,0.090109244,0.08384569,0.82604504
22,0.173776,0.6772184,0.14900564
23,0.090109244,0.08384569,0.82604504
24,0.763236,0.12512136,0.11164267
25,0.090109244,0.08384569,0.82604504
26,0.72055346,0.15789683,0.12154981
27,0.090109244,0.08384569,0.82604504
28,0.763236,0.12512136,0.11164267
29,0.72055346,0.15789683,0.12154981
30,0.090109244,0.08384569,0.82604504
31,0.090109244,0.08384569,0.82604504
32,0.11324727,0.14087608,0.74587667
33,0.72055346,0.15789683,0.12154981
34,0.090109244,0.08384569,0.82604504
35,0.2579609,0.58874464,0.15329437
36,0.090109244,0.08384569,0.82604504
37,0.42445868,0.41753736,0.15800397
38,0.090109244,0.08384569,0.82604504
39,0.090109244,0.08384569,0.82604504
40,0.19575313,0.57062334,0.23362358
41,0.36733142,0.46158242,0.17108607
42,0.763236,0.12512136,0.11164267
43,0.11324727,0.14087608,0.74587667
44,0.173776,0.6772184,0.14900564
45,0.763236,0.12512136,0.11164267
46,0.090109244,0.08384569,0.82604504
47,0.090109244,0.08384569,0.82604504
48,0.72055346,0.15789683,0.12154981
49,0.173776,0.6772184,0.14900564
50,0.42445868,0.41753736,0.15800397
51,0.72055346,0.15789683,0.12154981
52,0.763236,0.12512136,0.11164267
53,0.090109244,0.08384569,0.82604504
54,0.72055346,0.15789683,0.12154981
55,0.173776,0.6772184,0.14900564
56,0.173776,0.6772184,0.14900564
57,0.173776,0.6772184,0.14900564
58,0.090109244,0.08384569,0.82604504
59,0.48574385,0.3574643,0.15679179
60,0.763236,0.12512136,0.11164267
61,0.090109244,0.08384569,0.82604504
62,0.090109244,0.08384569,0.82604504
63,0.090109244,0.08384569,0.82604504
