,Pred
0,-38.435726
1,-166.19725
2,13.663263
3,154.66684
4,-112.1549
5,92.65761
6,-3.8661194
7,102.2453
8,-16.251204
9,230.51564
10,230.51564
11,55.824615
12,-12.81152
13,8.01678
14,34.59125
15,-18.709822
16,46.560387
17,-119.56848
18,-128.80832
19,129.499
20,-113.86922
21,-87.63516
22,-183.46385
23,-230.44409
24,87.98125
25,15.435
26,-38.435726
27,195.66188
28,-59.711357
29,20.159351
30,191.90486
31,-38.123478
32,5.462037
33,-74.84384
34,-175.60777
35,-57.908962
36,206.32616
37,86.33154
38,-43.61753
39,-106.49784
40,72.59609
41,153.7387
42,-167.53136
43,-16.302029
44,-94.606125
45,-17.97514
46,178.46893
47,90.61311
48,124.36754
49,100.48153
50,-218.61531
51,59.142437
52,230.51564
53,-147.67513
54,47.666477
55,41.000225
56,101.153435
57,-127.32204
58,-179.36014
59,175.15652
60,10.862469
61,21.156422
62,-3.6339371
63,217.07971
