,Prob_1
0,0.065896764
1,0.028896393
2,0.97014153
3,0.08291853
4,0.96329325
5,0.68604845
6,0.958579
7,0.89663213
8,0.036885757
9,0.051630158
10,0.10798766
11,0.9764889
12,0.03565032
13,0.95943284
14,0.035779856
15,0.985349
16,0.9485651
17,0.968594
18,0.9885775
19,0.9820664
20,0.98496175
21,0.05595514
22,0.98653793
23,0.8210653
24,0.97591215
25,0.05133983
26,0.98140115
27,0.021861982
28,0.951566
29,0.9537049
30,0.97016466
31,0.84691036
32,0.45255685
33,0.9606939
34,0.9807709
35,0.95450133
36,0.97763866
37,0.02334323
38,0.11987973
39,0.06596586
40,0.14655301
41,0.009991095
42,0.79653263
43,0.03199307
44,0.06354237
45,0.7869635
46,0.9834485
47,0.1300436
48,0.9909361
49,0.12082784
50,0.5578766
51,0.03912568
52,0.032716922
53,0.082228035
54,0.056416057
55,0.8276797
56,0.8287512
57,0.2635726
58,0.016855443
59,0.022353275
60,0.10514313
61,0.06498569
62,0.17322317
63,0.04472565
