,Pred
0,15.47138
1,13.16519
2,15.482431
3,13.348949
4,14.947588
5,16.374187
6,15.079584
7,12.186089
8,13.524321
9,15.190804
10,13.163357
11,15.271284
12,13.234216
13,16.424253
14,18.668468
15,12.60922
16,12.648192
17,13.505674
18,17.124092
19,15.694195
20,18.46143
21,13.180791
22,17.70091
23,16.483286
24,16.324724
25,10.717375
26,17.326468
27,17.86635
28,16.56561
29,10.55041
30,11.307296
31,13.227883
32,18.17357
33,20.37211
34,13.821322
35,11.654411
36,12.281618
37,10.901933
38,13.9937525
39,11.9122715
40,12.857652
41,14.528562
42,15.37402
43,14.308193
44,14.754559
45,15.824331
46,16.028608
47,11.258784
48,15.925261
49,13.779578
50,14.940049
51,15.871148
52,17.77375
53,17.98997
54,14.610622
55,11.912906
56,16.43771
57,12.54488
58,12.466896
59,15.349294
60,16.489891
61,10.708354
62,13.522262
63,13.159627
64,16.488428
65,14.695266
66,17.672256
67,15.379919
68,11.370565
69,13.240973
70,11.176401
71,16.990377
72,17.388721
73,14.078762
74,18.55552
75,17.161879
76,16.938
77,14.060095
78,15.533685
79,18.127037
80,12.622579
81,12.656983
82,12.924262
83,16.403072
84,14.717071
85,13.613819
86,11.901084
87,19.216188
88,9.652175
89,14.866046
90,10.589091
91,10.674972
92,13.1151
93,18.500257
94,12.3264885
95,16.551298
96,15.40568
97,15.113251
98,12.779426
99,9.991026
