,Pred
0,352.37660371071223
1,381.73396393584727
2,349.6061023349671
3,349.50115627090463
4,359.05863209637084
5,373.3214383398162
6,381.6458977194898
7,370.1441004859688
8,348.4195256855772
9,345.18535724578436
10,381.55361637150827
11,353.66091859463637
12,352.98893592547387
13,381.51304498014076
14,380.2477906563334
15,345.6887278001924
16,343.3603956361903
17,354.71853917411363
18,372.27684063639754
19,381.19333013830106
20,381.5879362553565
21,372.5320131238845
22,352.52453560291684
23,345.4723645468539
24,370.25181118667444
25,343.96405656980994
26,368.4216395185561
27,374.43568442175587
28,378.5814068006574
29,380.80388168733543
30,376.9944689582711
31,343.44546205821223
32,365.84185766129866
33,363.13246026139666
34,372.873610294401
35,364.779152030198
36,372.5092112310982
37,366.58594192943997
38,363.750315514744
39,381.7586069115473
40,343.3267653356629
41,343.8719490653489
42,356.5338159759508
43,370.3295642623651
44,343.8859691408544
45,381.70992620945026
46,347.1946260298369
47,381.7029676528376
48,367.1637497714484
49,346.7048283245741
50,379.3158508485617
51,350.48888458104756
52,364.01463591841394
53,349.0339224728849
54,359.34543291517866
55,376.6969047144643
56,381.6980454632134
57,370.4738609743497
58,381.35636608064897
59,381.74270856535895
60,381.1977208412263
61,358.14383799877817
62,348.29302126275616
63,347.22745076904715
64,353.3341946807878
65,357.69262926828236
66,343.3954051567085
67,344.7728211260249
68,380.42868873205134
69,347.74800873812933
70,365.1122835424108
71,376.96564931277055
72,348.01354431827446
73,343.4085470516177
74,381.6691519379179
75,344.2574069395316
76,374.9857928178646
77,346.80486320948097
78,374.2288657081975
79,343.983769501152
80,381.6949377041562
81,355.96411746392715
82,349.7631702730256
83,380.91478883259225
84,354.8595451615694
85,343.1221344278016
86,354.45021476212474
87,348.38883947716033
88,365.61684494382393
89,343.13413455570674
90,347.9767588724304
91,362.78408143360355
92,360.59951818176404
93,349.29578215160126
94,355.16509238134415
95,374.25512204644923
96,381.6461044920668
97,381.20111930270366
98,349.8217425893635
99,343.1743163199367
