,Prob_1
0,0.46882516
1,0.32827312
2,0.46801966
3,0.7875934
4,0.21057658
5,0.20981154
6,0.67435575
7,0.4266765
8,0.37146866
9,0.77222776
10,0.30562276
11,0.5349488
12,0.7922837
13,0.24246927
14,0.94238055
15,0.41091636
16,0.44316956
17,0.42298156
18,0.6380052
19,0.86542076
20,0.25499448
21,0.3414035
22,0.6897188
23,0.7504187
24,0.080290854
25,0.88367486
26,0.36746478
27,0.7280104
28,0.96785396
29,0.06517225
30,0.099680156
31,0.88478
32,0.5181432
33,0.10521678
34,0.42267996
35,0.8131413
36,0.2172492
37,0.3922011
38,0.5334481
39,0.3115777
40,0.7082176
41,0.18085617
42,0.21125811
43,0.9127391
44,0.63349825
45,0.30131695
46,0.1383014
47,0.89582896
48,0.8271717
49,0.922588
50,0.43723992
51,0.355707
52,0.4134636
53,0.7480205
54,0.81522065
55,0.572415
56,0.70202947
57,0.3890408
58,0.40979582
59,0.2736846
60,0.25776467
61,0.68381
62,0.42206594
63,0.74514663
64,0.45205715
65,0.14726338
66,0.8784484
67,0.47053263
68,0.7950697
69,0.17187132
70,0.04104343
71,0.8975742
72,0.7702485
73,0.5488823
74,0.438283
75,0.19607942
76,0.31161696
77,0.9374294
78,0.51140815
79,0.20829615
80,0.87623465
81,0.23188546
82,0.2602083
83,0.74014825
84,0.29526553
85,0.20633055
86,0.5469304
87,0.3876363
88,0.36235145
89,0.116399765
90,0.7351899
91,0.82560474
92,0.7509078
93,0.20135482
94,0.25389886
95,0.59706414
96,0.60396683
97,0.9247449
98,0.7195494
99,0.3793603
100,0.9209724
101,0.90430266
102,0.72692937
103,0.9223296
104,0.81291395
105,0.11655661
106,0.30692044
107,0.49221185
108,0.7718357
109,0.60094595
110,0.7526114
111,0.11552671
112,0.46753722
113,0.47100163
114,0.46860003
115,0.8743794
116,0.14214274
117,0.94353986
118,0.46839106
119,0.8724605
120,0.42827767
121,0.60041887
122,0.14193076
123,0.07050655
124,0.4912694
125,0.53034896
126,0.41937235
127,0.9314857
128,0.5706028
129,0.1357546
130,0.6580427
131,0.02548827
132,0.45604035
133,0.9145831
134,0.4389316
135,0.19783486
136,0.07364326
137,0.11708379
138,0.37214735
139,0.9678526
140,0.2362173
141,0.8750112
142,0.2037975
143,0.79756445
144,0.17174457
145,0.5917655
146,0.13443437
147,0.092836544
148,0.29748937
149,0.6246459
150,0.13291956
151,0.79413587
152,0.4837564
153,0.17852044
154,0.48342296
155,0.24771178
156,0.26713204
157,0.22863121
158,0.85298496
159,0.7724223
160,0.74397564
161,0.2728982
162,0.79266584
163,0.2893853
164,0.793812
165,0.2827408
166,0.9260788
167,0.79007226
168,0.3092631
169,0.774027
170,0.7709235
171,0.35396785
172,0.8142118
173,0.92985594
174,0.18895125
175,0.8738513
176,0.8987899
177,0.42966256
178,0.91068065
179,0.49249527
180,0.18801433
181,0.40216726
182,0.3531348
183,0.6888417
184,0.664584
185,0.74130243
186,0.73878276
187,0.11959735
188,0.69900036
189,0.3545973
190,0.10332141
191,0.35783818
192,0.7493351
193,0.46977478
194,0.21938935
195,0.22718246
196,0.37234324
197,0.49681607
198,0.79522073
199,0.23465344
200,0.8174756
201,0.5944941
202,0.09402948
203,0.73620975
204,0.8828903
205,0.9051546
206,0.86638373
207,0.86609465
208,0.20430295
209,0.9193266
210,0.4192238
211,0.6769875
212,0.8189571
213,0.81779075
214,0.33874956
215,0.90348375
216,0.27668822
217,0.078206465
218,0.6508959
219,0.8561786
220,0.7922743
221,0.2074444
222,0.12815574
223,0.061403897
224,0.8214324
225,0.29788893
226,0.78712267
227,0.2108573
228,0.7987751
229,0.47443128
230,0.3008181
231,0.85666496
232,0.88290924
233,0.6372811
234,0.7955181
235,0.1152522
236,0.6503782
237,0.35470533
238,0.16054314
239,0.9020506
240,0.7828521
241,0.031039644
242,0.92070794
243,0.74602365
244,0.5499186
245,0.6151189
246,0.6364642
247,0.18566464
248,0.07712667
249,0.3881922
250,0.48201895
251,0.67455053
252,0.6117969
253,0.8492827
254,0.53571457
255,0.6404377
256,0.2755867
257,0.6424289
258,0.87616014
259,0.15781347
260,0.21898003
261,0.1015358
262,0.4375621
263,0.22271788
264,0.072713025
265,0.59441274
266,0.6171151
267,0.42134008
268,0.20515084
269,0.732829
270,0.9204251
271,0.2378762
272,0.9381356
273,0.2439342
274,0.7708871
275,0.21198557
276,0.30286074
277,0.7240958
278,0.5529022
279,0.76203233
280,0.17065609
281,0.7163801
282,0.5380242
283,0.7550204
284,0.3485848
285,0.33806655
286,0.84641427
287,0.34080425
288,0.11632642
289,0.10757102
290,0.79944986
291,0.33522475
292,0.96799445
293,0.54096544
294,0.25857046
295,0.5564428
296,0.8546874
297,0.9254422
298,0.523847
299,0.46116027
300,0.76239806
301,0.93293643
302,0.474184
303,0.2040954
304,0.093572274
305,0.20408547
306,0.49409643
307,0.6669531
308,0.7616461
309,0.6071195
310,0.2101441
311,0.8556908
312,0.5389972
313,0.15561123
314,0.17435063
315,0.2538508
316,0.23171023
317,0.15195055
318,0.8047061
319,0.24084948
320,0.84180045
321,0.81917536
322,0.6167189
323,0.7532862
324,0.93542427
325,0.83339953
326,0.6671065
327,0.53817254
328,0.19211441
329,0.65912443
330,0.8874256
331,0.4762056
332,0.68729097
333,0.87207246
334,0.4042505
335,0.9033039
336,0.76088417
337,0.09008655
338,0.637409
339,0.51280206
340,0.19724166
341,0.9169487
342,0.08029192
343,0.46202487
344,0.50920033
345,0.964238
346,0.26855186
347,0.90876675
348,0.2185556
349,0.72482795
350,0.8771669
351,0.5270858
352,0.48510385
353,0.46945646
354,0.65503126
355,0.85089034
356,0.18925017
357,0.25348753
358,0.36447564
359,0.13360162
360,0.19661003
361,0.5052186
362,0.36810204
363,0.18161723
364,0.11213985
365,0.3816645
366,0.66044647
367,0.53029764
368,0.10210707
369,0.6462818
370,0.5083653
371,0.6975835
372,0.26427332
373,0.3795997
374,0.837532
375,0.39574003
376,0.47317922
377,0.7685849
378,0.7653807
379,0.36060283
380,0.30765256
381,0.58188915
382,0.5229156
383,0.052041467
384,0.11363198
385,0.913343
386,0.59240997
387,0.19122878
388,0.060716078
389,0.594878
390,0.3093554
391,0.7349024
392,0.23609027
393,0.8172099
394,0.19879113
395,0.6057939
396,0.7378076
397,0.14020577
398,0.54198736
399,0.81021357
400,0.51083046
401,0.6603088
402,0.1744764
403,0.08261039
404,0.80803907
405,0.18131068
406,0.6248681
407,0.75065374
408,0.1642167
409,0.28342128
410,0.3404495
411,0.6548071
412,0.7855383
413,0.088155195
414,0.79568875
415,0.901856
416,0.32368678
417,0.10107965
418,0.2200211
419,0.69588876
420,0.7208017
421,0.092644915
422,0.8981364
423,0.6596162
424,0.7654238
425,0.23325226
426,0.52854514
427,0.7780474
428,0.27745643
429,0.06739198
430,0.1786777
431,0.04376757
432,0.6540619
433,0.19706324
434,0.47252646
435,0.2546877
436,0.702636
437,0.21495032
438,0.55967116
439,0.45289496
440,0.4089777
441,0.15168014
442,0.17955549
443,0.8563119
444,0.23472196
445,0.6338719
446,0.40082756
447,0.7025953
448,0.1873683
449,0.22721161
450,0.027935216
451,0.16872014
452,0.9541095
453,0.82896715
454,0.6358086
455,0.7387459
456,0.74963737
457,0.6105223
458,0.21977536
459,0.084473684
460,0.20121253
461,0.48642552
462,0.6862455
463,0.86193836
464,0.07413532
465,0.73936313
466,0.23454659
467,0.28688523
468,0.86038417
469,0.73322606
470,0.061790206
471,0.39633316
472,0.29191858
473,0.33855715
474,0.93543816
475,0.5463646
476,0.29312646
477,0.6011723
478,0.658302
479,0.7609626
480,0.43727183
481,0.14984375
482,0.67820984
483,0.12048424
484,0.34414017
485,0.037954554
486,0.22689193
487,0.15163253
488,0.8275465
489,0.4312514
490,0.20476483
491,0.6901027
492,0.15484388
493,0.3986244
494,0.6291806
495,0.7360831
496,0.96285903
497,0.7324703
498,0.12950885
499,0.9722783
500,0.6893982
501,0.3652668
502,0.8551619
503,0.36105174
504,0.07968247
505,0.25262985
506,0.36155418
507,0.12211746
508,0.7763676
509,0.22345209
510,0.7024208
511,0.5000111
512,0.577935
513,0.3024952
514,0.9218426
515,0.6007483
516,0.5243784
517,0.6040316
518,0.95125103
519,0.11780004
520,0.6150417
521,0.041240565
522,0.874812
523,0.22517316
524,0.32235482
525,0.3112969
526,0.23173262
527,0.86846304
528,0.6687479
529,0.9861078
530,0.2259048
531,0.916037
532,0.92889345
533,0.7387231
534,0.1340336
535,0.4662763
536,0.11549749
537,0.7079534
538,0.7341987
539,0.23544289
540,0.6928737
541,0.95113647
542,0.41634732
543,0.1656144
544,0.86898035
545,0.7726033
546,0.74207824
547,0.7837273
548,0.30217656
549,0.42048466
550,0.775348
551,0.36307186
552,0.8454986
553,0.07184806
554,0.10507142
555,0.6253946
556,0.58122915
557,0.096354604
558,0.62567973
559,0.24440342
560,0.88831574
561,0.13474184
562,0.579014
563,0.86029595
564,0.5094859
565,0.20137691
566,0.898033
567,0.85620064
568,0.44873327
569,0.30997822
570,0.5789033
571,0.24998283
572,0.5831325
573,0.7473736
574,0.14330727
575,0.7549425
576,0.104416445
577,0.5799747
578,0.2412333
579,0.84270614
580,0.10433977
581,0.6818591
582,0.83007085
583,0.43063584
584,0.8685249
585,0.65797496
586,0.79178923
587,0.91805375
588,0.9220797
589,0.57435316
590,0.7948664
591,0.26889822
592,0.72843474
593,0.454359
594,0.2579807
595,0.73936385
596,0.25814503
597,0.2110559
598,0.8475386
599,0.06997057
600,0.3042551
601,0.30649087
602,0.6054267
603,0.7495203
604,0.5040362
605,0.4876566
606,0.92239106
607,0.43153307
608,0.283482
609,0.24223706
610,0.24289061
611,0.55129194
612,0.6236333
613,0.41907054
614,0.35762918
615,0.03153331
616,0.2656924
617,0.8426338
618,0.5617834
619,0.12043877
620,0.029052358
621,0.13901053
622,0.78657377
623,0.48255947
624,0.60791445
625,0.23420362
626,0.9527297
627,0.7710096
628,0.8949304
629,0.6475609
630,0.7115917
631,0.3400847
632,0.3230433
633,0.07264194
634,0.14452782
635,0.3214372
636,0.83518356
637,0.8420903
638,0.82537395
639,0.7041414
640,0.17576806
641,0.43157235
642,0.03989439
643,0.1297432
644,0.19109958
645,0.31809178
646,0.08725707
647,0.7385898
648,0.19862609
649,0.19935207
650,0.30146477
651,0.96293676
652,0.71269983
653,0.6460079
654,0.16217229
655,0.29964676
656,0.39304903
657,0.106300704
658,0.2779871
659,0.6262459
660,0.1042375
661,0.9371091
662,0.2926177
663,0.37838402
664,0.49004245
665,0.77067345
666,0.55766344
667,0.44276765
668,0.05213546
669,0.1501239
670,0.6062374
671,0.35298666
672,0.5655592
673,0.13823913
674,0.12942095
675,0.82837
676,0.32154435
677,0.92211914
678,0.1688973
679,0.9657208
680,0.14294972
681,0.44852024
682,0.14741004
683,0.50171006
684,0.84822744
685,0.74015194
686,0.89263576
687,0.9526652
688,0.79824847
689,0.86424166
690,0.8773908
691,0.61469525
692,0.2849741
693,0.7802948
694,0.49879298
695,0.27570438
696,0.29795516
697,0.6257753
698,0.19356707
699,0.7931582
700,0.3818383
701,0.19075252
702,0.45489055
703,0.20712535
704,0.56664985
705,0.35489222
706,0.7635543
707,0.1061542
708,0.2585931
709,0.11241856
710,0.07937865
711,0.5125452
712,0.92179275
713,0.76377386
714,0.8524738
715,0.7787068
716,0.7772453
717,0.40461802
718,0.84806526
719,0.338894
720,0.7583941
721,0.9068787
722,0.946546
723,0.74472624
724,0.9568118
725,0.718854
726,0.5722147
727,0.43746945
728,0.27765262
729,0.7769258
730,0.33946684
731,0.81780213
732,0.20041178
733,0.10612235
734,0.40197328
735,0.615225
736,0.586068
737,0.18566868
738,0.056343418
739,0.040425807
740,0.24392189
741,0.28004003
742,0.20942822
743,0.74907637
744,0.76926535
745,0.6661587
746,0.49850595
747,0.6647005
748,0.72925204
749,0.16670316
750,0.9040402
751,0.09889707
752,0.6170398
753,0.33707342
754,0.9681921
755,0.45566347
756,0.17590314
757,0.88491255
758,0.27597335
759,0.22294813
760,0.23461269
761,0.7849999
762,0.33826354
763,0.6107413
764,0.64699566
765,0.29526237
766,0.26293746
767,0.217125
768,0.5827933
769,0.3734833
770,0.5224804
771,0.26134998
772,0.30808198
773,0.7673143
774,0.08659637
775,0.60872704
776,0.29286313
777,0.0855267
778,0.80606633
779,0.10707491
780,0.1205288
781,0.4763031
782,0.4356758
783,0.36819303
784,0.66422594
785,0.20877717
786,0.08014106
787,0.30659625
788,0.7647121
789,0.90184724
790,0.5726942
791,0.7066362
792,0.3491047
793,0.9445635
794,0.6886851
795,0.69975346
796,0.5312116
797,0.37815076
798,0.7779222
799,0.2778512
800,0.16752587
801,0.28843078
802,0.41643074
803,0.976861
804,0.7305125
805,0.44759315
806,0.17608552
807,0.8885733
808,0.50371003
809,0.5924224
810,0.39626014
811,0.80102074
812,0.88890064
813,0.71108943
814,0.41449133
815,0.11996153
816,0.2502751
817,0.48759463
818,0.57554734
819,0.7540107
820,0.1269383
821,0.51099724
822,0.5194036
823,0.16610733
824,0.4452156
825,0.038253337
826,0.74444044
827,0.1251411
828,0.9393391
829,0.79669094
830,0.5690421
831,0.18510525
832,0.10349276
833,0.7694285
834,0.14387934
835,0.46300733
836,0.17984228
837,0.7282008
838,0.37803823
839,0.5581401
840,0.14089742
841,0.10302888
842,0.13958292
843,0.5711541
844,0.5180496
845,0.46191064
846,0.62796134
847,0.33550334
