,Pred
0,89.68084
1,82.23963
2,42.671227
3,-32.697792
4,-168.47643
5,-110.702255
6,-158.45746
7,-81.4729
8,47.535175
9,-5.2794185
10,164.29
11,42.399986
12,-51.984634
13,3.7658763
14,125.730064
15,-37.094067
16,66.60055
17,55.886585
18,-11.560059
19,183.83612
20,51.278965
21,68.532684
22,-69.68027
23,-95.03342
24,140.5753
25,15.90399
26,-94.83164
27,89.68084
28,28.687
29,52.21472
30,67.72004
31,-126.187386
32,42.9274
33,91.376945
34,88.2424
35,-66.46655
36,54.574562
37,12.815299
38,-144.4159
39,22.040249
40,221.60672
41,138.99493
42,-99.433624
43,93.87925
44,-46.198486
45,73.196045
46,191.41347
47,-99.378204
48,-151.04243
49,63.57021
50,18.576263
51,-144.4159
52,113.45669
53,46.83761
54,85.30946
55,20.387627
56,114.44579
57,-73.88936
58,-267.5962
59,150.77696
60,-106.42957
61,-97.16576
62,135.39908
63,157.2561
64,204.7105
65,6.2729864
66,188.51886
67,129.79063
68,-95.02898
69,152.48999
70,67.72004
71,83.120964
72,-154.57877
73,-120.096825
74,46.83761
75,24.243696
76,70.607834
77,113.27615
78,-135.67609
79,-49.534775
80,-10.22713
81,-89.243225
82,96.481514
83,-24.755499
84,142.07089
85,67.92694
86,30.145107
87,162.79362
88,55.55522
89,224.54903
90,-246.90088
91,44.167656
92,-161.58005
93,-195.46341
94,136.9149
95,132.79346
96,42.09232
97,202.54527
98,-111.71466
99,131.89384
100,46.83761
101,48.71526
102,-154.48303
103,8.595216
104,69.00658
105,-12.66729
106,77.026695
107,140.9149
108,-23.339216
109,123.64763
110,-228.57155
111,-15.279432
112,-1.1941662
113,-16.483408
114,-242.03572
115,-23.674047
116,9.22483
117,238.91504
118,-12.180089
119,6.6436377
120,-72.62099
121,-112.46782
122,3.9096184
123,130.14615
124,-35.746685
125,72.12369
126,49.483143
127,65.998924
128,-104.83407
129,-9.297415
130,80.29755
131,36.901417
132,-56.456856
133,-143.75491
134,-248.20938
135,52.40237
136,-63.703056
137,38.574455
138,-127.215645
139,31.242413
140,117.61461
141,244.4868
142,35.919556
143,134.44128
144,144.01634
145,16.308035
146,-63.45063
147,93.069786
148,139.3539
149,-15.075302
150,-38.69281
151,-27.921242
152,4.7284
153,-90.09864
154,114.0448
155,-129.84058
156,207.47519
157,188.57503
158,-53.703045
159,-166.77367
160,119.98994
161,124.600784
162,-56.71741
163,-0.665575
164,-50.13792
165,-23.343382
166,11.49462
167,-124.01477
168,5.491749
169,-73.47926
170,105.19713
171,-298.39197
172,222.23705
173,-66.46655
174,-14.287145
175,-22.88405
176,-5.707035
177,-190.83368
178,155.14302
179,-37.498413
180,-76.640076
181,-41.425213
182,-122.202545
183,66.34286
184,-147.81052
185,6.0517645
186,-43.604317
187,122.66946
188,46.25745
189,143.15144
190,-116.72388
191,90.22871
192,-33.671333
193,-206.1508
194,47.39352
195,-49.62235
196,74.658195
197,46.43499
198,42.105667
199,-22.145437
200,-65.15065
201,-68.492096
202,55.655266
203,60.85213
204,11.216566
205,18.525078
206,111.61004
207,12.234768
208,189.41847
209,-11.560059
210,65.09241
211,-20.872177
212,153.95035
213,179.17142
214,62.785286
215,-32.87559
216,209.73192
217,137.72337
218,163.20345
219,-73.32633
220,128.5185
221,-124.3154
222,35.811287
223,-40.780235
224,7.3910365
225,-72.83493
226,-25.12026
227,-78.31621
228,24.730097
229,181.06223
230,-135.28616
231,145.57024
232,276.9207
233,-46.086815
234,88.39271
235,-80.69007
236,84.9489
237,-37.866783
238,3.5413942
239,-11.899992
240,-106.20245
241,-247.93747
242,-23.479696
243,-3.410656
244,91.376945
245,68.17464
246,24.567516
247,-6.6301312
248,31.736242
249,-86.55047
250,14.7813835
251,276.9207
252,158.88026
253,-63.09069
254,-140.5014
255,-174.8031
256,-112.46782
257,-70.22018
258,138.99493
259,47.535175
260,3.3715477
261,-127.175316
262,11.216566
263,-46.219376
264,44.01641
265,15.90399
266,99.11447
267,-79.07985
268,2.61969
269,-116.85381
270,102.477264
271,117.999054
272,84.13318
273,-59.060295
274,-55.65462
275,113.45669
276,-177.58417
277,86.30526
278,21.50052
279,117.999054
280,-129.67647
281,88.411354
282,-111.510475
283,-128.80038
284,-30.261776
285,49.453842
286,20.952662
287,-129.84058
288,21.42511
289,15.317661
290,115.14862
291,38.189144
292,-24.755499
293,90.11771
294,70.152664
295,32.832687
296,48.71526
297,63.463303
298,37.65388
299,-172.82922
300,165.59229
301,90.36796
302,200.88092
303,70.42608
304,-26.881132
305,-45.260735
306,137.54822
307,-51.31027
308,28.687
309,-1.2630157
310,-60.60075
311,-179.72461
312,129.2893
313,114.25014
314,219.31496
315,77.70952
316,120.3984
317,245.20863
318,10.235396
319,-70.07322
320,-97.73628
321,17.005737
322,15.90399
323,-99.433624
324,-35.70923
325,132.79346
326,-5.045239
327,-186.95638
328,136.9149
329,55.655266
330,-147.84615
331,38.03881
332,66.85214
333,-20.492426
334,131.4914
335,227.35547
336,-92.86364
337,-68.1611
338,-170.95927
339,49.24267
340,221.60672
341,75.68807
342,-97.638115
343,-72.12377
344,-11.990668
345,-52.9899
346,-23.323563
347,24.567516
348,11.300963
349,137.72337
350,115.84519
351,-207.34085
352,201.17166
353,88.411354
354,-39.984215
355,-42.818146
356,-120.63239
357,-55.65462
358,97.36782
359,-41.73909
360,-2.6308117
361,19.893328
362,-81.4729
363,7.607089
364,189.76039
365,107.67471
366,9.99717
367,85.89401
368,136.9149
369,10.275647
370,-7.180285
371,-97.73628
372,63.037785
373,149.16978
374,-18.958427
375,74.658195
376,49.585274
377,44.167656
378,-24.811308
379,131.3331
380,13.224471
381,180.51207
382,-86.56113
383,-133.98503
384,-179.64967
385,-32.035797
386,11.216566
387,-62.98793
388,68.51706
389,42.399986
390,48.467514
391,5.6547713
392,-11.113779
393,-120.016495
394,71.50337
395,-147.58136
396,-17.982864
397,115.69878
398,-164.9553
399,-53.703045
400,-62.98793
401,-184.11957
402,137.30545
403,-24.123278
404,-110.34679
405,-43.33157
406,15.90399
407,-15.449355
408,-257.5421
409,17.39105
410,-199.13586
411,125.730064
412,-138.81589
413,-160.12787
414,190.07283
415,-27.215694
416,97.464165
417,24.625275
418,-116.93724
419,65.61614
420,64.85074
421,-63.45063
422,-87.15531
423,-15.279432
424,7.1754293
425,-87.445984
426,91.309555
427,276.9207
428,-124.70108
429,-40.138294
430,22.040249
431,125.025925
432,-10.544378
433,-214.23683
434,24.730097
435,-25.021008
436,63.037785
437,-62.98793
438,47.8023
439,1.4642963
440,140.5753
441,169.1008
442,130.74242
443,155.14302
444,3.8358688
445,110.40948
446,256.26108
447,-67.10727
448,-83.28118
449,-65.71152
450,-38.201958
451,-43.661613
452,-87.098236
453,180.51207
454,-53.703045
455,21.42511
456,-4.103626
457,-110.34679
458,87.680595
459,119.98994
460,76.11779
461,-12.180089
462,1.5707092
463,249.97849
464,-26.881132
465,-247.93747
466,-11.541064
467,210.83226
468,-22.351057
469,-63.703056
470,-125.11709
471,-85.26671
472,-101.82376
473,55.183
474,201.51424
475,-10.755495
476,-245.3292
477,-242.4134
478,137.54822
479,-56.29187
480,-148.93143
481,-149.96518
482,49.453842
483,-190.16566
484,-15.634972
