,Pred
0,1.4458694
1,1.5123336
2,1.3750943
3,1.4055611
4,1.3089828
5,1.5026422
6,1.5043703
7,0.855039
8,1.5559636
9,1.3827329
10,0.8834697
11,1.5318302
12,1.4157554
13,1.383847
14,1.4818208
15,0.7313401
16,1.2185651
17,1.4689567
18,1.5344886
19,1.2617627
20,1.4281353
21,1.5598017
22,1.3799709
23,1.3665137
24,0.45062083
25,1.4593713
26,1.4994752
27,1.5026811
28,1.0727212
29,1.4618702
30,1.5082879
31,1.2357495
32,1.4611299
33,1.4611404
34,1.4458281
35,1.4692987
36,1.3884709
37,1.5674003
38,1.5273173
39,1.4947006
40,1.3443367
41,1.4526061
42,1.311099
43,1.4612856
44,1.417957
45,1.5623467
46,0.20382796
47,1.5682007
48,1.5306609
49,1.2703736
50,1.5026811
51,1.3096477
52,1.5272855
53,1.0239038
54,1.4733489
55,1.4566245
56,1.3925958
57,1.3931268
58,1.528949
59,1.5294901
60,1.5422294
61,1.484296
62,1.5196288
63,1.4468595
64,1.3548307
65,1.4454116
66,1.1578741
67,1.2613993
68,1.5411923
69,1.397912
70,1.4999341
71,1.2491825
72,1.00536
73,1.0756472
74,1.5488026
75,1.2117393
76,1.4695582
77,1.1933988
78,1.500769
79,1.1955413
80,1.5507107
81,1.0246322
82,1.5236229
83,1.5383967
84,1.2817876
85,0.45603156
86,1.4044888
87,1.3241808
88,1.5111942
89,0.90689975
90,1.3890606
91,0.027473886
92,1.3297343
93,1.2620023
94,1.5593792
95,1.5430869
96,1.5191612
97,1.452105
98,1.0092381
99,1.5642895
