,Pred
0,119.91832
1,119.97819
2,112.53821
3,120.12332
4,114.27498
5,123.26421
6,117.88572
7,113.88625
8,122.05947
9,113.94886
10,115.78871
11,114.31576
12,124.141136
13,114.39204
14,112.95271
15,117.3986
16,117.16567
17,113.09344
18,113.4228
19,120.885445
20,115.96336
21,113.06688
22,114.36579
23,111.586494
24,122.89326
25,124.12333
26,114.74045
27,115.08271
28,121.59467
29,113.72918
30,113.936874
31,122.856094
32,112.72579
33,111.698364
34,120.33444
35,122.37743
36,117.06407
37,113.62436
38,121.107475
39,123.436226
40,124.27756
41,115.143776
42,112.73979
43,116.398026
44,112.308105
45,121.31942
46,113.90672
47,119.20031
48,120.289986
49,116.903656
50,112.67265
51,119.866356
52,114.56121
53,116.39167
54,120.30444
