,Prob_0,Prob_1,Prob_2
0,0.016073577,0.041339103,0.9425873
1,0.01459454,0.9840999,0.0013055864
2,0.012352413,0.009139334,0.9785083
3,0.018108083,0.056649163,0.9252429
4,0.012173312,0.0070472793,0.98077935
5,0.115203865,0.028498843,0.8562973
6,0.09983499,0.021900162,0.8782648
7,0.054075517,0.006919959,0.9390045
8,2.441862e-14,2.9302336e-14,1.0
9,2.441862e-14,2.9302336e-14,1.0
10,2.441862e-14,2.9302336e-14,1.0
11,0.07775895,0.013730677,0.9085106
12,0.53234667,0.27754194,0.1901114
13,0.11473225,0.028281193,0.85698646
14,0.01335209,0.019556088,0.96709186
15,2.441862e-14,2.9302336e-14,1.0
16,0.067061596,0.010391284,0.9225472
17,2.441862e-14,2.9302336e-14,1.0
18,0.013167675,0.008080757,0.9787516
19,2.441862e-14,2.9302336e-14,1.0
20,0.01596061,0.04748225,0.9365572
21,0.01425771,0.0066381427,0.9791043
22,0.014143401,0.9846727,0.001183896
23,0.0182102,0.0071848338,0.97460485
24,2.441862e-14,2.9302336e-14,1.0
25,0.014873768,0.031058867,0.9540673
26,2.441862e-14,2.9302336e-14,1.0
27,0.013099622,0.012006816,0.9748935
28,2.441862e-14,2.9302336e-14,1.0
29,2.441862e-14,2.9302336e-14,1.0
30,0.012430257,0.008284416,0.97928536
31,0.013752786,0.006465394,0.9797818
32,0.019935464,0.26998174,0.7100829
33,2.441862e-14,2.9302336e-14,1.0
34,0.018770417,0.015750121,0.9654793
35,0.1113485,0.0268088,0.8618427
36,0.02173191,0.18800735,0.79026085
37,2.441862e-14,2.9302336e-14,1.0
38,0.020842468,0.04694328,0.9322144
39,0.013263543,0.015959304,0.97077715
40,0.022716608,0.42449507,0.5527884
41,2.441862e-14,2.9302336e-14,1.0
42,2.441862e-14,2.9302336e-14,1.0
43,0.014267227,0.0339269,0.95180595
44,0.092713006,0.0190169,0.88827
45,2.441862e-14,2.9302336e-14,1.0
46,0.015679963,0.053655017,0.930665
47,0.025148757,0.11205721,0.86279404
48,2.441862e-14,2.9302336e-14,1.0
49,0.09981373,0.021859283,0.87832695
50,0.19273433,0.07202067,0.7352449
51,2.441862e-14,2.9302336e-14,1.0
52,2.441862e-14,2.9302336e-14,1.0
53,0.02224479,0.11689126,0.86086416
54,2.441862e-14,2.9302336e-14,1.0
55,0.013493028,0.9853081,0.0011989432
56,0.013213649,0.9858424,0.0009439612
57,0.050923858,0.0061730077,0.94290316
58,0.01660029,0.037717015,0.9456827
59,2.441862e-14,2.9302336e-14,1.0
60,2.441862e-14,2.9302336e-14,1.0
61,0.020255206,0.12981616,0.84992874
62,0.017279804,0.07530271,0.9074175
63,0.0175768,0.08646871,0.89595443
