,Prob_0,Prob_1,Prob_2
0,0.015990244,0.035147432,0.9488623
1,0.021579117,0.69620097,0.2822199
2,0.01226912,0.0074251685,0.98030573
3,0.017997647,0.048773684,0.9332287
4,0.012087024,0.0057042073,0.9822088
5,0.038954746,0.9367489,0.024296317
6,0.035328977,0.9382396,0.026431423
7,0.024517395,0.8415492,0.1339334
8,0.9305381,0.048879955,0.020581918
9,0.9313316,0.04885453,0.019813921
10,0.9197598,0.05825181,0.021988377
11,0.028710041,0.91443324,0.056856696
12,0.2923289,0.65705854,0.05061257
13,0.039122082,0.93296766,0.027910255
14,0.013279534,0.016182661,0.9705378
15,0.9402332,0.04138717,0.018379645
16,0.024697896,0.91716325,0.05813888
17,0.94525236,0.037029814,0.017717816
18,0.013082587,0.0065808073,0.9803366
19,0.9310667,0.04857639,0.020356921
20,0.015860746,0.040589046,0.9435502
21,0.014174472,0.0054537635,0.9803718
22,0.02058168,0.6924457,0.28697264
23,0.018142086,0.0060770824,0.97578084
24,0.9382706,0.042922564,0.018806804
25,0.0147965895,0.026107825,0.9590956
26,0.92039174,0.055440437,0.024167819
27,0.013014974,0.009804919,0.9771801
28,0.93912107,0.041074257,0.01980468
29,0.95155644,0.030604992,0.017838567
30,0.012340791,0.006708274,0.98095095
31,0.013669581,0.0052974876,0.9810329
32,0.02029551,0.25036362,0.7293409
33,0.9287668,0.050969582,0.02026361
34,0.018714536,0.013153501,0.96813196
35,0.039807294,0.9296576,0.030535111
36,0.021991108,0.17078193,0.80722696
37,0.90160984,0.07421572,0.024174446
38,0.020779984,0.040141106,0.9390789
39,0.013191267,0.013141689,0.973667
40,0.023376241,0.40531752,0.5713062
41,0.8983662,0.07517167,0.026462084
42,0.93187857,0.04794309,0.020178342
43,0.014194739,0.028631745,0.9571735
44,0.03252582,0.924982,0.04249218
45,0.9413702,0.04032565,0.018304188
46,0.015553494,0.046078254,0.93836826
47,0.025012352,0.099461086,0.87552655
48,0.9460514,0.03584221,0.0181064
49,0.035109565,0.9322796,0.032610826
50,0.0775418,0.89776874,0.024689477
51,0.93376297,0.046819787,0.019417241
52,0.9386516,0.041410923,0.019937437
53,0.022988874,0.103312425,0.8736987
54,0.9313298,0.048885785,0.019784424
55,0.020613888,0.70753795,0.27184817
56,0.019870024,0.5054908,0.47463918
57,0.021374002,0.8819409,0.096685104
58,0.016527414,0.0319626,0.95151
59,0.90784705,0.06746921,0.02468376
60,0.921584,0.057097897,0.021318108
61,0.020389274,0.115680434,0.8639303
62,0.017093789,0.06561437,0.9172918
63,0.017349185,0.07577654,0.9068743
