,Prob_0,Prob_1,Prob_2,Prob_3
0,0.7479004,0.12988503,0.06227162,0.059942912
1,0.1767763,0.13472627,0.08504367,0.60345376
2,0.15646963,0.25489333,0.48077554,0.10786148
3,0.11271337,0.6809074,0.12935716,0.07702205
4,0.6432554,0.06643261,0.14426303,0.1460489
5,0.7423083,0.084464766,0.065071315,0.1081556
6,0.56137407,0.16931422,0.15096475,0.11834698
7,0.077792495,0.13382603,0.72572845,0.06265299
8,0.4182023,0.18507014,0.24174726,0.15498026
9,0.124024086,0.17893367,0.3511545,0.34588778
10,0.17253096,0.23499532,0.15220688,0.44026682
11,0.07363373,0.52333903,0.3282033,0.07482397
12,0.13615946,0.4442735,0.107432194,0.31213486
13,0.15408012,0.5138942,0.17382851,0.15819713
14,0.65729743,0.10575946,0.13064285,0.10630028
15,0.65388036,0.1921528,0.07285562,0.081111215
16,0.102304034,0.16054328,0.6026167,0.13453598
17,0.37342557,0.26121354,0.28019145,0.085169494
18,0.058036517,0.1224253,0.6345383,0.18499988
19,0.46447074,0.2426656,0.12523773,0.16762596
20,0.17986646,0.11718361,0.5338195,0.16913041
21,0.08303114,0.7407187,0.092951454,0.08329864
22,0.059162278,0.14878687,0.44500804,0.34704283
23,0.33094078,0.20326123,0.10052549,0.36527246
24,0.123397306,0.62926346,0.10593837,0.1414009
25,0.22847274,0.25040802,0.074678265,0.44644096
26,0.09498171,0.15386525,0.6514423,0.09971072
27,0.15215658,0.4899695,0.23728271,0.12059121
28,0.16005446,0.23288739,0.20007288,0.40698528
29,0.68794936,0.105970494,0.062068414,0.14401174
30,0.4815655,0.25573355,0.1713588,0.09134213
31,0.5853866,0.2098625,0.09638508,0.10836584
32,0.08972604,0.16107924,0.094816275,0.6543784
33,0.2722442,0.30645126,0.09864849,0.32265607
34,0.14979555,0.14073074,0.17446816,0.5350055
35,0.34820354,0.31159356,0.12604758,0.2141553
36,0.08532917,0.09651108,0.63865477,0.17950493
37,0.7377978,0.10772791,0.074178286,0.08029601
38,0.15154438,0.14530262,0.46739134,0.23576161
39,0.39852098,0.17746654,0.2923414,0.13167104
40,0.23609322,0.37744996,0.13946201,0.24699484
41,0.12737946,0.37421498,0.28507867,0.21332692
42,0.55479443,0.1839282,0.13827775,0.12299965
43,0.1468328,0.08818271,0.12331381,0.6416707
44,0.22153614,0.457449,0.17192289,0.14909197
45,0.117783256,0.11669699,0.6896276,0.07589213
46,0.06960073,0.08790598,0.7063815,0.13611178
47,0.08908732,0.14598861,0.57420236,0.19072166
48,0.49379864,0.10429522,0.3228799,0.07902621
49,0.40969715,0.08103979,0.11779305,0.39147
50,0.4856921,0.13505591,0.27743757,0.10181441
51,0.6727487,0.18914042,0.06535274,0.072758146
52,0.075609036,0.092056185,0.08136134,0.7509734
53,0.5873803,0.09957669,0.20287758,0.11016539
54,0.37711287,0.12975316,0.14604124,0.34709275
55,0.08025462,0.7332803,0.09161825,0.094846785
56,0.11808477,0.2063757,0.6218542,0.053685404
57,0.7090002,0.11517692,0.090045065,0.0857778
