,Pred
0,-88.698235
1,-189.48941
2,64.81079
3,203.05289
4,-135.10468
5,137.4208
6,-1.1184667
7,69.812805
8,-13.069716
9,396.09555
10,309.97552
11,69.812805
12,-88.698235
13,-14.250177
14,64.722984
15,-88.698235
16,61.31794
17,-232.17892
18,-135.10468
19,191.58699
20,-88.698235
21,-189.48941
22,-257.77902
23,-472.36804
24,112.371254
25,-88.698235
26,-88.698235
27,266.40125
28,-88.698235
29,36.72898
30,268.40918
31,-13.069716
32,69.812805
33,-22.69461
34,-189.48941
35,-45.60698
36,266.40125
37,112.371254
38,-22.69461
39,-22.69461
40,-22.69461
41,203.91235
42,-88.698235
43,-13.069716
44,-88.698235
45,-1.1184667
46,224.73442
47,-13.069716
48,69.812805
49,-13.069716
50,-232.17892
51,64.81079
52,268.40918
53,-232.17892
54,-22.69461
55,120.09152
56,69.812805
57,-232.17892
58,-232.17892
59,211.12968
60,-13.069716
61,69.812805
62,2.6797214
63,268.40918
64,-257.77902
65,-88.698235
66,69.812805
67,-13.069716
68,224.73442
69,-88.698235
70,-13.069716
71,203.05289
72,152.63626
73,224.73442
74,-13.069716
75,-13.069716
76,-13.069716
77,36.72898
78,137.4208
79,-189.48941
80,-13.069716
81,-13.069716
82,-1.1184667
83,-88.698235
84,-45.60825
85,-88.698235
86,-13.069716
87,-13.069716
88,6.162992
89,-88.698235
90,-88.698235
91,-22.69461
92,61.31794
93,-14.250177
94,-13.069716
95,69.812805
96,69.812805
97,-22.69461
98,61.31794
99,-232.17892
100,69.812805
101,120.09152
102,-189.48941
103,191.58699
104,-13.069716
105,-13.069716
106,-22.69461
107,2.6797214
108,61.31794
109,120.09152
110,-13.069716
111,266.40125
112,69.812805
113,191.58699
114,112.371254
115,-232.17892
116,396.09555
117,-22.69461
118,-232.17892
119,-135.10468
120,-13.069716
121,-257.77902
122,-13.069716
123,-22.69461
124,-13.069716
125,64.81079
126,61.31794
127,64.81079
