,Prob_1
0,0.9422492
1,1.0
2,1.0
3,0.8276534
4,1.0
5,1.0
6,0.9673936
7,1.0
8,1.0
9,0.84173965
10,1.192093e-07
11,0.7820988
12,0.8308414
13,1.0
14,0.95684355
15,1.0
16,1.0
17,0.92586964
18,0.9743996
19,0.948923
20,1.0
21,1.0
22,0.89808965
23,0.9580786
24,1.0
25,0.9435917
26,1.0
27,0.87177634
28,0.9507254
29,1.0
30,1.0
31,0.9245558
32,0.96200234
33,1.0
34,1.0
35,0.8198688
36,1.0
37,1.0
38,1.0
39,1.192093e-07
40,0.9727955
41,1.0
42,1.0
43,0.89732164
44,0.95826054
45,1.0
46,1.0
47,0.90877324
48,0.9940212
49,0.97430855
50,0.933659
51,1.0
52,1.0
53,0.90584517
54,1.0
55,1.0
56,1.0
57,0.9572871
58,0.8169864
59,1.0
60,1.0
61,1.0
62,1.0
63,0.97423816
64,1.0
65,1.0
66,0.9505446
67,1.0
68,0.8827907
69,0.7287284
70,1.0
71,0.97764194
72,0.8188
73,0.9667899
74,1.0
75,1.0
76,1.0
77,0.94498086
78,1.0
79,1.0
80,0.8961549
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,0.97052234
87,1.0
88,1.0
89,1.0
90,0.98410517
91,0.7620072
92,0.84012324
93,1.0
94,1.0
95,0.9773309
96,0.7430536
97,0.9269133
98,0.89034426
99,0.92240155
100,0.9511228
101,0.840555
102,0.8925451
103,0.9304345
104,0.8441465
105,1.0
106,1.0
107,1.0
108,0.99560314
109,0.81879056
110,0.8657
111,0.887785
112,1.0
113,1.0
114,1.0
115,0.9199423
116,1.0
117,0.98352796
118,1.0
119,0.879083
120,0.95435184
121,1.0
122,1.0
123,1.0
124,1.0
125,0.9249177
126,1.0
127,0.9664267
128,0.9657923
129,1.0
130,0.96647346
131,1.0
132,0.9439416
133,0.98249185
134,0.97287315
135,1.0
136,1.0
137,1.0
138,0.84467965
139,0.96119666
140,1.0
141,0.9042689
142,1.0
143,0.96655935
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,0.8555002
152,0.83207417
153,1.0
154,1.0
155,1.0
156,1.0
157,1.0
158,0.8897549
159,0.9115621
160,1.0
161,1.0
162,1.0
163,1.0
164,0.9175468
165,1.0
166,0.8541779
167,0.8880481
168,1.0
169,0.78409004
170,1.0
171,0.8847479
172,0.88189346
173,0.97465813
