,Prob_1
0,0.31660366
1,0.27606475
2,0.28610995
3,0.28610995
4,0.28610995
5,0.3274567
6,0.17365058
7,0.14746608
8,0.16663216
9,0.14132497
10,0.3274567
11,0.14132497
12,0.3274567
13,0.14746608
14,0.17365058
15,0.17365058
16,0.16663216
17,0.16663216
18,0.3274567
19,0.14132497
20,0.27606475
21,0.16663216
22,0.31660366
23,0.3274567
24,0.14132497
25,0.27606475
26,0.14132497
27,0.17365058
28,0.17365058
29,0.14132497
30,0.31660366
31,0.14132497
32,0.17365058
33,0.3274567
34,0.14132497
35,0.14132497
36,0.28610995
37,0.14132497
38,0.14132497
39,0.31660366
40,0.14132497
41,0.3274567
42,0.28610995
43,0.3274567
44,0.27606475
45,0.14132497
46,0.14132497
47,0.31660366
48,0.14132497
49,0.3274567
50,0.3274567
51,0.28610995
52,0.16663216
53,0.3274567
54,0.14132497
55,0.31660366
56,0.17365058
57,0.14746608
58,0.17365058
59,0.14746608
60,0.14746608
61,0.3274567
62,0.31660366
63,0.3274567
