,Prob_1
0,0.52615386
1,0.27793193
2,0.5910619
3,0.33378902
4,0.42569846
5,0.29147273
6,0.114170775
7,0.09608394
8,0.114170775
9,0.3800429
10,0.5910619
11,0.24397065
12,0.33378902
13,0.09608394
14,0.114170775
15,0.09608394
16,0.114170775
17,0.2812344
18,0.33378902
19,0.09608394
20,0.24014443
21,0.114170775
22,0.52615386
23,0.52615386
24,0.09608394
25,0.24014443
26,0.24397065
27,0.114170775
28,0.09608394
29,0.09608394
30,0.24014443
31,0.09608394
32,0.114170775
33,0.24014443
34,0.09608394
35,0.09608394
36,0.37834752
37,0.09608394
38,0.24397065
39,0.52615386
40,0.24397065
41,0.49105653
42,0.4420313
43,0.29147273
44,0.37834752
45,0.13341616
46,0.09608394
47,0.27793193
48,0.09608394
49,0.5910619
50,0.27793193
51,0.33378902
52,0.09608394
53,0.27793193
54,0.09608394
55,0.24014443
56,0.13341616
57,0.3800429
58,0.114170775
59,0.13341616
60,0.09608394
61,0.5910619
62,0.27793193
63,0.29147273
