,Pred
0,34819.953
1,73765.805
2,72826.91
3,104689.695
4,85624.695
5,130533.85
6,80300.4
7,88993.6
8,67017.04
9,49299.164
10,149032.3
11,46592.418
12,90524.914
13,116000.72
14,174557.36
15,72682.04
16,95806.58
17,38936.355
18,181996.62
19,250408.2
20,126723.484
21,67579.45
22,42535.863
23,55845.97
24,97754.83
25,79290.88
26,70293.22
27,92780.66
28,73156.64
29,157033.44
30,48809.586
31,120016.375
32,56413.12
33,77503.65
34,576914.5
35,61232.57
36,45344.516
37,128572.555
38,205788.75
39,37440.05
40,151836.05
41,44439.547
42,59613.96
43,62745.668
44,81406.51
45,189828.61
46,152370.66
47,154598.17
48,98487.69
49,228799.7
50,126888.164
51,52943.68
52,152424.0
53,52897.027
54,145710.58
55,52704.367
56,62209.78
57,58324.223
58,56919.285
59,86702.09
60,58880.84
61,88648.95
62,46295.58
63,129233.92
64,118107.02
65,86830.91
66,104104.37
67,47570.656
68,185084.1
69,118368.34
70,96170.086
71,156935.12
72,37116.254
73,77088.79
74,127954.17
75,79841.24
76,94835.88
77,163599.94
78,14548.701
79,44649.05
80,64763.89
81,40774.535
82,140538.06
83,76089.56
84,68859.82
85,93002.336
86,182919.23
87,98053.28
88,61080.883
89,19848.174
90,59352.953
91,11632.014
92,76429.234
93,36750.848
94,95683.6
95,77418.47
96,26571.959
97,67275.305
98,61997.76
99,81759.36
100,69594.25
101,103744.42
102,83097.85
103,165911.67
104,46631.86
105,85447.516
106,56616.08
107,201715.48
108,185203.19
109,147643.62
110,61330.746
111,68583.07
112,208451.12
113,69213.65
114,360202.78
115,146445.14
116,104309.53
117,102167.29
118,89988.414
119,228865.94
120,145792.02
121,155968.98
122,108973.9
123,155317.11
124,89156.78
125,19994.262
126,102071.46
127,119602.83
128,92189.54
129,93484.33
130,80588.32
131,98646.48
132,83461.836
133,107050.55
134,90870.16
135,83538.484
136,109330.1
137,90845.15
138,66542.82
139,68487.44
140,206415.52
141,131393.08
142,81365.58
143,91544.64
144,140614.97
145,127625.61
146,204493.08
147,188132.66
148,86215.08
149,79872.87
150,65162.863
151,126761.59
152,125760.94
153,142965.19
154,210279.47
155,18780.637
156,95454.88
157,123242.695
158,96940.99
159,112649.02
160,70066.16
161,98155.625
162,7617.125
163,122844.43
164,630253.25
165,75076.01
166,79820.586
167,225222.52
168,76669.21
169,96366.53
170,21274.9
171,59715.09
172,162340.69
173,22155.564
174,81425.95
175,95691.484
176,89557.27
177,52293.305
178,57974.36
179,86961.15
180,156875.5
181,83258.61
182,71039.53
183,112044.414
184,83110.93
185,50719.508
186,60445.574
187,102595.305
188,9528.311
189,55041.797
190,285654.5
191,55420.92
192,147236.05
193,115077.88
194,53741.938
195,117831.57
196,355988.7
197,87683.81
198,78810.9
199,42758.777
200,110872.73
201,63393.09
202,101055.02
203,93132.11
204,112938.32
205,86881.1
206,91664.96
207,58565.258
208,118627.234
209,107455.805
210,125215.23
211,58101.938
212,87943.484
213,154471.97
214,49784.02
215,127568.46
216,105600.75
217,72774.055
218,51920.24
219,83047.33
220,81158.19
221,41130.42
222,73223.12
223,83470.53
224,57941.293
225,38840.363
226,64256.656
227,96765.05
228,37059.48
229,335563.12
230,123980.53
231,58173.4
232,58511.78
233,129265.74
234,106076.4
235,127560.58
236,58048.29
237,129091.67
238,198674.11
239,90506.56
240,67910.516
241,353872.25
242,155937.89
243,64806.66
244,90309.76
245,74598.96
246,143198.03
247,214538.78
248,48586.586
249,36863.684
250,151706.53
251,66124.17
252,104944.47
253,67444.945
254,186205.53
255,71543.7
256,257232.28
257,237109.44
258,77114.5
259,72935.734
260,138529.19
261,131045.42
262,10271.415
263,160934.39
264,55504.777
265,42572.938
266,81362.46
267,193535.56
268,220425.58
269,76796.77
270,131952.84
271,125055.57
272,65945.92
273,29826.137
274,59596.816
275,70674.59
276,66379.555
277,35664.18
278,49538.62
279,86585.83
280,111144.93
281,38058.844
282,108390.555
283,99427.07
284,89121.125
285,51666.406
286,61561.996
287,81440.336
288,323118.44
289,164694.77
290,116852.87
291,126915.54
292,85438.47
293,135655.47
294,40338.066
295,88203.06
296,73027.28
297,275561.78
298,68944.195
299,108233.55
300,142902.14
301,54065.66
302,131971.58
303,104254.734
304,141698.33
305,91793.05
306,67993.375
307,48700.582
308,155686.88
309,136827.98
310,158901.12
311,43189.83
312,79963.67
313,84083.98
314,102552.97
315,66928.234
316,242054.72
317,84827.805
318,58189.254
319,80428.9
320,129197.15
321,15695.82
322,161682.45
323,39714.55
324,96257.25
325,221429.28
326,180789.02
327,98436.836
328,18134.287
329,45231.535
330,101323.97
331,33508.36
332,49849.734
333,141260.56
334,71688.65
335,136690.11
336,157774.53
337,46885.52
338,72781.1
339,51998.496
340,173209.53
341,156845.66
342,110362.195
343,40436.5
344,74005.836
345,70736.42
346,101513.664
347,98353.164
348,63729.242
349,116963.695
350,100063.53
351,106730.914
352,81470.07
353,66192.28
354,42766.363
355,35517.99
356,83721.6
357,173627.84
358,72404.336
359,70801.66
360,203286.89
361,78655.1
362,294428.6
363,100794.555
364,113867.92
365,96623.17
366,168044.22
367,35999.68
368,126387.65
369,64313.26
370,55750.766
371,112468.96
372,130761.25
373,52195.367
374,61839.516
375,51975.23
376,11499.457
377,93141.76
378,43109.047
379,90847.09
380,144605.75
381,78595.59
382,25327.047
383,65225.24
384,118795.71
385,65164.055
386,63257.227
387,34926.65
388,171196.62
389,65290.637
390,64712.125
391,185254.47
392,49919.695
393,133716.08
394,76676.07
395,64443.535
396,80599.47
397,76779.414
398,141726.53
399,55015.066
400,67269.375
401,54750.344
402,142021.14
403,520380.3
404,36841.184
405,7840.776
406,90979.43
407,75215.41
408,52883.777
409,139250.97
410,6130.5977
411,40186.82
412,194077.47
413,129713.9
414,56984.02
415,61230.83
416,97421.65
417,112853.914
418,401872.28
419,90664.39
420,189040.92
421,72438.53
422,133351.05
423,18514.365
424,111616.05
425,98384.02
426,103639.94
427,122789.79
428,10311.076
429,69963.375
430,59952.902
431,107531.68
432,87807.03
433,84375.734
434,144267.88
435,33407.81
436,83924.98
437,84751.2
438,123437.43
439,326118.3
440,68091.68
441,107701.5
442,76545.65
443,216597.08
444,13128.71
445,218094.47
446,76833.53
447,103453.6
448,34555.277
449,34090.16
450,195928.03
451,85542.59
452,76552.63
453,149463.92
454,63941.938
455,60352.6
456,85021.14
457,69168.78
458,72085.02
459,76014.37
460,51432.355
461,227476.22
462,93085.664
463,98946.11
464,93352.164
465,17943.191
466,174239.44
467,89407.6
468,17805.27
469,182779.98
470,70342.53
471,38113.29
472,102702.766
473,90038.49
474,155338.19
475,48634.996
476,42909.28
477,31764.4
478,100553.984
479,204623.73
480,102419.66
481,202280.66
482,149213.89
483,97739.4
484,99686.266
485,53297.05
486,76918.64
487,112350.3
488,99787.59
489,100823.95
490,64789.402
491,171405.39
492,82755.67
493,95242.61
494,22521.348
495,95314.805
496,108954.62
497,189652.89
498,46757.508
499,89389.68
500,60003.29
501,80488.82
502,30657.404
503,77150.77
504,42169.48
505,81861.1
506,127657.32
507,54378.836
508,314306.06
509,138055.64
510,25432.266
511,126826.8
512,80106.13
513,103803.62
514,54091.004
515,48756.08
516,84634.33
517,54711.504
518,138811.58
519,55072.273
520,139914.03
521,36479.668
522,68640.9
523,99701.19
524,83270.15
525,69323.54
526,148287.02
527,23362.451
528,307246.7
529,104935.414
530,367303.72
531,118170.21
532,93191.6
533,366967.66
534,4853.423
535,24736.91
536,119384.85
537,38753.586
538,102333.33
539,89422.71
540,126585.836
541,41276.457
542,148846.81
543,281464.25
544,96134.96
545,82600.5
546,77371.86
547,154043.3
548,55800.645
549,96967.9
550,43095.664
551,50855.258
552,94141.87
553,81531.52
554,23903.73
555,62559.312
556,70903.39
557,178530.28
558,201355.44
559,240520.97
560,55200.375
561,185112.53
562,336449.88
563,227902.44
564,149096.55
565,143226.48
566,68117.88
567,115917.28
568,99925.38
569,108464.97
570,123796.48
571,120105.586
572,146952.12
573,76794.91
574,162676.53
575,254408.2
576,93197.37
577,107288.9
578,44240.242
579,65130.36
580,47833.65
581,72222.13
582,114687.1
583,191042.47
584,32087.95
585,321037.66
586,53029.496
587,30763.217
588,219317.16
589,67376.81
590,30297.416
591,58587.625
592,133382.2
593,79802.9
594,202287.4
595,99114.04
596,55510.324
597,46925.17
598,168423.45
599,20502.861
600,123670.82
601,96972.73
602,195588.58
603,104334.39
604,50472.94
605,151029.05
606,515819.8
607,130226.72
608,147133.98
609,69583.94
610,90748.3
611,365395.62
612,126721.04
613,116311.11
614,69895.54
615,102184.67
616,109637.27
617,148575.45
618,41301.234
619,203249.47
620,95199.79
621,168430.0
622,70908.33
623,74882.51
624,97476.21
625,138522.05
626,120528.82
627,151549.28
628,67171.195
629,247139.36
630,319825.75
631,52831.703
632,190598.36
633,115386.73
634,123289.58
635,25317.932
636,89628.086
637,54875.06
638,60134.113
639,102764.805
640,22898.951
641,58776.395
642,82645.74
643,71039.52
644,83370.805
645,39628.613
646,64188.332
647,58278.164
648,58659.016
649,32804.34
650,165594.66
651,59251.47
652,63051.758
653,136508.02
654,42507.605
655,56299.65
656,333970.22
657,104036.17
658,109966.984
659,51241.613
660,87628.375
661,70043.61
662,71086.555
663,43686.824
664,61377.633
665,145730.22
666,60044.004
667,4842.454
668,166103.64
669,158494.81
670,231542.77
671,140312.48
672,58679.12
673,52249.52
674,47275.24
675,75550.63
676,70207.82
677,34995.016
678,44954.805
679,114661.11
680,30953.477
681,70993.74
682,110480.56
683,53387.387
684,95623.72
685,67398.48
686,238860.17
687,131543.42
688,174373.11
689,98316.42
690,120006.04
691,168358.22
692,90460.805
693,46228.543
694,91295.914
695,62700.1
696,50711.766
697,68993.01
698,113468.945
699,17542.092
700,154059.2
701,47441.305
702,122748.336
703,115542.59
704,153689.11
705,94592.64
706,43114.246
707,53924.01
708,63867.07
709,76949.65
710,122188.67
711,57665.242
712,114886.27
713,98343.195
714,67183.77
715,117778.484
716,140903.89
717,156857.78
718,55927.19
719,126937.97
720,58375.82
721,34250.336
722,44681.63
723,76087.75
724,265851.62
725,32736.1
726,65558.8
727,208914.44
728,77322.805
729,53368.406
730,130861.56
731,169928.88
732,34630.285
733,91508.71
734,46277.21
735,52779.797
736,198969.42
737,47338.652
738,139883.92
739,105751.69
740,179471.06
741,160536.22
742,159943.3
743,73780.71
744,58670.465
745,93774.484
746,252950.61
747,224779.94
748,178964.05
749,336691.72
750,91797.17
751,125590.984
752,74114.45
753,70287.41
754,79883.59
755,71095.72
756,66107.9
757,86826.14
758,39356.785
759,76510.17
760,56139.97
761,136265.7
762,129756.33
763,649698.3
764,62446.152
765,94063.19
766,11471.449
767,29159.861
768,115270.53
769,191608.77
770,63085.047
771,6838.3467
772,103812.484
773,79772.984
774,74866.53
775,87234.97
776,52618.38
777,66521.87
778,140655.39
779,70420.28
780,52533.29
781,58127.367
782,95260.61
783,54904.652
784,70941.75
785,59826.67
786,66944.375
787,59767.066
788,84890.36
789,86372.81
790,82225.27
791,100153.97
792,48102.54
793,145309.16
794,64120.605
795,121401.81
796,144857.31
797,81170.62
798,39891.254
799,122885.64
800,405313.38
801,72365.06
802,95537.07
803,20219.31
804,71244.445
805,66146.266
806,92391.35
807,42143.15
808,73665.02
809,28189.182
810,189495.5
811,60847.957
812,118779.984
813,64116.723
814,102956.05
815,130078.1
816,54880.656
817,67799.09
818,62773.11
819,130247.31
820,105295.6
821,181644.98
822,160286.47
823,78179.15
824,60423.37
825,50645.562
826,62844.6
827,58670.125
828,51096.83
829,65287.027
830,88549.69
831,128292.12
832,70446.72
833,54879.18
834,64582.207
835,35281.02
836,82617.375
837,32045.871
838,76279.69
839,201099.19
840,139610.67
841,166556.3
842,71001.586
843,77919.91
844,151770.3
845,54848.965
846,72873.73
847,75644.96
848,35411.773
849,168354.0
850,125539.59
851,39566.523
852,39918.12
853,108192.04
854,79043.32
855,56785.62
856,43017.996
857,64266.414
858,65670.234
859,57873.73
860,186936.16
861,74391.7
862,54866.785
863,99458.805
864,120249.51
865,58768.613
866,44433.68
