,Prob_0,Prob_1,Prob_2,Prob_3
0,0.05231555,0.05619519,0.053899825,0.83758944
1,0.0026600156,0.013812955,0.9719905,0.011536622
2,0.9763265,0.0017957392,0.0007619771,0.02111576
3,0.015073277,0.9380335,0.037254926,0.009638243
4,0.03645457,0.019861473,0.8790029,0.0646811
5,0.025975527,0.02896753,0.8610039,0.084053166
6,0.92370313,0.014396978,0.010627543,0.051272288
7,0.037838638,0.027812853,0.004882887,0.9294655
8,0.93449587,0.006063256,0.0066061835,0.052834768
9,0.9215753,0.0066198437,0.019636942,0.05216784
10,0.046085183,0.0037243655,0.007528826,0.9426616
11,0.8029019,0.022546427,0.029985383,0.14456625
12,0.007958284,0.96356845,0.019839589,0.008633727
13,0.021914193,0.024805974,0.008832028,0.94444776
14,0.0071859984,0.9414559,0.038340423,0.013017561
15,0.027372928,0.035112232,0.8709771,0.066537835
16,0.038179096,0.038950864,0.07906467,0.8438054
17,0.86336946,0.065167904,0.047311235,0.024151284
18,0.025677446,0.86967033,0.04756348,0.057088736
19,0.97099197,0.0024129457,0.00024018418,0.026354656
20,0.066121936,0.006952028,0.0058940584,0.9210319
21,0.019787457,0.90426123,0.060074773,0.01587647
22,0.027795637,0.8187422,0.038917996,0.1145443
23,0.94787955,0.028290117,0.008921619,0.01490879
24,0.027083065,0.01703801,0.008343495,0.94753546
25,0.05281881,0.02312327,0.88814944,0.035908446
26,0.04245255,0.016483549,0.064203046,0.8768608
27,0.0344561,0.023636049,0.066187896,0.87571996
28,0.93021834,0.00994061,0.008835048,0.051006123
29,0.0023220414,0.0075432644,0.9352497,0.05488486
30,0.022237156,0.04395219,0.81455034,0.11926019
31,0.06731592,0.012954933,0.0060268934,0.9137023
32,0.0010194144,0.008332367,0.98491645,0.0057317214
33,0.898415,0.019969305,0.018960683,0.062655136
34,0.015269279,0.084839314,0.7441492,0.15574227
35,0.05486446,0.027518114,0.8524227,0.065194726
36,0.031054381,0.023693915,0.057318557,0.88793314
37,0.9395531,0.00752823,0.014665358,0.038253363
38,0.007838807,0.018410556,0.9462407,0.027509784
39,0.002039637,0.034104664,0.9486546,0.015201019
40,0.0017780615,0.016962525,0.9753826,0.005876768
41,0.030891228,0.05440714,0.05450129,0.86020035
42,0.055116937,0.008785204,0.013595174,0.9225026
43,0.07424459,0.015073291,0.03705537,0.87362677
44,0.04849845,0.005236505,0.09137659,0.85488844
45,0.96063054,0.033241555,0.0048362347,0.0012917619
46,0.089748845,0.84864813,0.03328353,0.02831954
47,0.064130895,0.086522624,0.04398739,0.80535907
48,0.86722803,0.034181587,0.014804574,0.08378584
49,0.046578307,0.007485444,0.89525646,0.05067984
50,0.04678909,0.8936724,0.021870276,0.037668273
51,0.06937268,0.024176875,0.034128953,0.87232155
52,0.94600976,0.012545489,0.014165895,0.02727902
53,0.023204742,0.95040613,0.014490369,0.011898697
54,0.9271778,0.015133015,0.0075263996,0.050162755
55,0.89814174,0.018054713,0.0032000896,0.08060346
56,0.009280387,0.001027592,0.96365273,0.026039425
57,0.0020217013,0.0126877315,0.97627646,0.00901422
58,0.011486035,0.04231031,0.90316415,0.04303952
59,0.88979745,0.023723608,0.05369568,0.032783333
60,0.024061969,0.8774332,0.06720626,0.031298727
61,0.0027534245,0.0051156967,0.97716856,0.014962195
62,0.021357493,0.92089665,0.024668314,0.03307762
63,0.02368105,0.042960893,0.031677984,0.90168
