,Prob_0,Prob_1,Prob_2,Prob_3
0,0.19405769,0.2001275,0.387993,0.21782176
1,0.33332062,0.16363871,0.24026014,0.26278055
2,0.17995666,0.33444527,0.12934965,0.35624853
3,0.2588176,0.17167863,0.21178566,0.35771805
4,0.22711411,0.14382067,0.32321122,0.30585405
5,0.21008842,0.4095047,0.16828145,0.21212545
6,0.2936711,0.17644228,0.15075491,0.3791317
7,0.29988772,0.24230605,0.118783854,0.33902243
8,0.24063586,0.20487699,0.30896875,0.24551839
9,0.30069754,0.09101253,0.2922592,0.3160307
10,0.13612157,0.4889392,0.21247458,0.16246462
11,0.22042687,0.34625712,0.18313782,0.25017822
12,0.19087659,0.5160157,0.19060521,0.10250238
13,0.25501415,0.31320015,0.14878817,0.28299758
14,0.1621122,0.4707584,0.16786784,0.19926155
15,0.28262544,0.25684345,0.21401666,0.24651441
16,0.17955182,0.34441176,0.32038084,0.15565558
17,0.15253034,0.5683635,0.15664916,0.12245708
18,0.24534489,0.17896098,0.20062634,0.3750678
19,0.18781208,0.57566315,0.16536756,0.0711572
20,0.41290003,0.21387616,0.15022862,0.22299518
21,0.28957888,0.28397185,0.18137142,0.2450778
22,0.20173821,0.16722183,0.43767497,0.19336502
23,0.23833339,0.0829758,0.3038884,0.37480235
24,0.26257506,0.20879783,0.13231395,0.39631313
25,0.33071962,0.21671921,0.24315728,0.20940387
26,0.26285443,0.26356032,0.19673307,0.27685213
27,0.23674874,0.21477063,0.2969451,0.2515355
28,0.30982193,0.27892488,0.14205165,0.26920155
29,0.2194534,0.13279466,0.47507036,0.17268154
30,0.22832832,0.23765062,0.2691597,0.2648614
31,0.24490926,0.08603833,0.47901744,0.19003509
32,0.27281356,0.42851463,0.1057489,0.19292279
33,0.14831145,0.3542174,0.33336675,0.16410442
34,0.1839711,0.25108072,0.33572182,0.22922629
35,0.27276486,0.4180555,0.109858155,0.19932155
36,0.18740514,0.23286611,0.42273948,0.15698932
37,0.16729844,0.24996877,0.4095145,0.17321827
38,0.22929142,0.17928101,0.41199154,0.17943612
39,0.21804617,0.5169239,0.18943775,0.075592265
40,0.19038025,0.29889205,0.34898004,0.16174768
41,0.24375416,0.31287307,0.15089367,0.2924792
42,0.24834418,0.18776663,0.29839748,0.26549175
