,Prob_1
0,1.0
1,0.14285715
2,0.0
3,0.993007
4,0.03125
5,0.14285715
6,1.0
7,0.03125
8,0.0
9,1.0
10,0.14285715
11,1.0
12,1.0
13,0.03125
14,0.993007
15,0.14285715
16,0.0
17,1.0
18,0.83870965
19,0.993007
20,0.03125
21,0.0
22,1.0
23,0.993007
24,0.03125
25,0.993007
26,0.03125
27,1.0
28,0.993007
29,0.03125
30,0.03125
31,0.993007
32,0.83870965
33,0.03125
34,0.03125
35,0.993007
36,0.03125
37,0.03125
38,0.14285715
39,0.0
40,0.993007
41,0.03125
42,0.03125
43,0.993007
44,1.0
45,0.03125
46,0.03125
47,0.993007
48,0.993007
49,0.993007
50,0.6666667
51,0.0
52,0.14285715
53,0.993007
54,0.0
55,0.03125
56,0.83870965
57,1.0
58,1.0
59,0.03125
60,0.03125
61,0.0
62,0.6666667
63,0.993007
64,0.6666667
65,0.03125
66,0.993007
67,0.03125
68,0.993007
69,1.0
70,0.03125
71,0.993007
72,0.993007
73,1.0
74,0.0
75,0.03125
76,0.03125
77,0.993007
78,0.14285715
79,0.03125
80,0.993007
81,0.03125
82,0.0
83,0.0
84,0.03125
85,0.03125
86,1.0
87,0.0
88,0.03125
89,0.03125
90,1.0
91,0.993007
92,1.0
93,0.03125
94,0.03125
95,1.0
96,0.993007
97,0.993007
98,0.993007
99,0.6666667
100,0.993007
101,0.993007
102,1.0
103,0.993007
104,0.993007
105,0.03125
106,0.14285715
107,0.83870965
108,0.993007
109,0.993007
110,0.993007
111,0.03125
112,0.03125
113,0.14285715
114,0.0
115,0.993007
116,0.03125
117,0.993007
118,0.03125
119,0.993007
120,0.6666667
121,0.83870965
122,0.03125
123,0.03125
124,0.0
125,1.0
126,0.0
127,0.993007
128,0.6666667
129,0.03125
130,0.993007
131,0.0
132,0.6666667
133,0.993007
134,1.0
135,0.03125
136,0.03125
137,0.03125
138,1.0
139,0.993007
140,0.03125
141,0.993007
142,0.03125
143,0.83870965
144,0.14285715
145,0.0
146,0.03125
147,0.03125
148,0.03125
149,0.0
150,0.0
151,0.993007
152,0.83870965
153,0.03125
154,0.0
155,0.03125
