,Prob_1
0,0.010541368
1,0.016691487
2,0.007055796
3,0.9926347
4,0.9935023
5,0.9935023
6,0.94428587
7,0.9945913
8,0.007055796
9,0.9225083
10,0.007055796
11,0.0058047636
12,0.016691487
13,0.017647637
14,0.9927483
15,0.9912915
16,0.025547147
17,0.031353984
18,0.96361804
19,0.9945913
20,0.042159107
21,0.016691487
22,0.912243
23,0.98608273
24,0.04335047
25,0.99256855
26,0.9078251
27,0.0058047636
28,0.016691487
29,0.97640914
30,0.9945913
31,0.015147179
32,0.9935023
33,0.007055796
34,0.9763189
35,0.028112056
36,0.9728213
37,0.8985611
38,0.056120966
39,0.9945913
40,0.19032808
41,0.008806292
42,0.1707717
43,0.8478918
44,0.016189264
45,0.99347126
46,0.013202138
47,0.9921584
48,0.96064085
49,0.90572935
50,0.9921584
51,0.9709482
52,0.06003393
53,0.87383366
54,0.9935023
55,0.008578661
56,0.007055796
57,0.9945913
58,0.22939922
59,0.0058047636
60,0.9935023
61,0.0058047636
62,0.012779205
63,0.99049544
