,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7
0,0.0004190907,2.5799749e-05,0.99427503,0.00012934972,0.003452951,0.0012482662,0.00041478805,3.4673052e-05
1,3.6649137e-06,0.99868363,0.0001345068,2.6972415e-05,0.00011684136,6.940605e-06,0.0007776858,0.00024980176
2,2.9159037e-05,0.99319637,0.0034069812,0.0017534534,2.3189818e-05,0.0002892005,0.0010178736,0.00028391375
3,0.0046559973,7.2435037e-06,1.1961907e-05,3.074547e-05,2.8166154e-05,0.001017968,6.02667e-06,0.9942419
4,0.0035891791,0.000108463944,0.0014917201,0.026459875,0.00039746854,0.0002700135,0.96100163,0.006681716
5,0.00075853494,0.00483065,0.0008291871,0.013339519,0.0008760914,0.0010383672,0.97800475,0.00032288826
6,5.3142463e-05,9.626225e-05,0.0024565363,0.006976191,1.353475e-05,0.9867286,0.0010888253,0.0025868984
7,0.9793042,3.321381e-05,0.0014504507,0.00012902771,8.707378e-05,2.4266883e-05,0.0010784732,0.017893195
8,0.020121302,2.3443315e-06,6.513309e-05,0.0019038592,5.4445183e-05,2.8503264e-05,0.000109229586,0.97771513
9,0.00011869676,1.0960285e-05,0.0052504665,0.014257943,9.04183e-05,0.9664936,0.011487119,0.0022907858
10,0.0058712466,4.1658033e-05,0.0016068892,3.6945887e-05,0.99164975,7.4422674e-06,0.00078549737,6.245285e-07
11,0.000332484,0.00011461791,0.0015081486,0.9782422,0.00069759064,0.005774029,0.009083425,0.0042474465
12,0.00060801936,2.4730534e-06,1.9549168e-05,0.00053753424,5.9305585e-05,9.765457e-06,0.0002785168,0.9984849
13,1.22999045e-05,0.0005143162,0.001243047,0.00093880005,6.5828294e-06,0.9972492,1.2618485e-06,3.4475313e-05
14,0.963107,0.00016611328,0.0015706522,0.004513961,0.02090682,0.0004454181,0.002130986,0.007159033
15,0.99956447,5.1460665e-07,1.8327235e-05,1.769093e-06,8.265204e-05,1.1999056e-07,1.273407e-05,0.00031934274
