,Prob_0,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7
0,0.004194797,2.5220716e-05,0.97682476,0.015478195,6.858588e-06,5.0631923e-05,0.0017095375,0.00170991
1,0.00085177296,0.9982544,1.4609916e-05,0.0004886991,0.00027770808,1.5077538e-07,9.4976516e-05,1.7744736e-05
2,6.961179e-07,0.94279844,0.00025923853,0.00018581744,7.482549e-07,1.2032295e-07,0.056737445,1.7658185e-05
3,0.013304017,1.723353e-05,1.3370977e-06,0.00083124376,0.00048682868,1.2925129e-05,0.0002404881,0.985106
4,0.0009992578,5.895882e-05,0.0009009342,0.028833676,0.00023784551,7.0596435e-09,0.9494049,0.019564088
5,0.0027456523,0.0023869502,0.014463392,0.000491938,3.0648473e-06,0.00095181307,0.96943337,0.009523765
6,0.0007235141,1.5812324e-05,7.486383e-05,0.00018733072,7.378025e-05,0.995373,0.0023762616,0.0011753597
7,0.98012346,2.0962896e-05,4.3090336e-07,0.0007182953,0.0009549563,8.054094e-06,0.00025625984,0.017917166
8,0.07547583,8.6778147e-07,0.0016639499,8.163739e-05,1.1142561e-07,2.4633953e-06,0.0021696722,0.92060554
9,0.0014708926,0.00067151,0.0050458633,0.0031040597,0.0069966177,0.9749885,0.0017536097,0.005969012
10,0.020666506,0.00011045832,3.262235e-05,0.00047785236,0.97839576,4.6514913e-05,0.00014671429,0.0001232649
11,0.0026836472,7.8023026e-05,0.025771774,0.90256184,0.007308178,0.00044722462,0.04539277,0.015756704
12,5.2441563e-05,6.2565473e-06,4.1112676e-06,0.0007446632,6.957794e-07,3.083874e-07,0.0006026712,0.9985886
13,0.0006624514,1.27497835e-08,1.9640134e-05,1.3879142e-05,1.679421e-05,0.99927735,3.8114679e-06,5.8896526e-06
14,0.96757823,3.456009e-07,0.0015527479,0.0002818568,0.0006863077,3.375745e-05,0.0008595217,0.029007172
15,0.9979612,7.1149016e-06,5.0108043e-05,0.00020223626,0.00022250785,8.637098e-06,0.00012961018,0.0014182825
