,Pred
0,431781.8
1,382945.4
2,381961.84
3,349000.78
4,302163.56
5,275332.16
6,259249.56
7,243876.94
8,179124.55
9,256044.69
10,258781.5
11,260939.28
12,230916.48
13,170637.66
14,162302.33
15,133355.83
16,151374.23
17,133010.0
18,134788.9
19,138152.02
20,132331.39
21,134028.11
22,127484.5
23,126905.11
24,134218.81
25,125528.52
26,121346.82
27,125376.555
28,122826.836
29,123127.016
30,123499.64
31,122826.836
32,128157.305
33,123991.93
34,144595.38
35,123991.93
36,125244.125
37,120586.46
38,221097.22
39,185999.2
40,130168.234
41,131348.95
42,131348.95
43,226981.08
44,190624.78
45,166478.44
46,129826.55
47,125920.55
48,135376.9
49,126262.234
50,141561.81
51,126262.234
52,158973.16
53,125244.125
54,118069.484
55,118979.99
56,118069.484
57,118069.484
58,119334.266
59,111235.586
60,110559.836
61,162101.36
62,105664.51
63,104045.46
64,97228.35
65,104045.46
66,107628.21
67,101403.02
68,105708.27
69,135272.98
70,107147.32
71,106779.414
72,105664.51
73,104843.11
74,109292.34
75,138544.06
76,121859.414
77,120350.33
78,115106.59
79,124999.26
80,124217.53
81,143745.67
82,120642.805
83,120642.805
84,119998.1
85,119406.555
86,126262.234
87,130139.98
88,152533.39
89,279563.53
90,131168.62
91,138255.33
92,132350.31
93,134695.77
94,140825.3
95,163115.94
96,210627.52
97,131234.72
98,179081.67
99,186953.14
100,224146.53
101,241249.88
102,235474.78
103,260334.05
104,295024.4
105,317081.62
106,248510.45
107,240636.19
108,253567.0
109,247015.53
110,285349.44
111,203887.55
112,230607.8
113,242391.7
114,239277.11
115,237498.08
116,212749.56
117,239984.6
118,339668.6
119,337574.97
120,354637.66
121,355248.22
122,364037.28
123,346377.1
124,370969.16
125,339920.56
126,344820.1
127,324264.28
128,383547.38
129,330161.94
130,332915.6
131,395126.2
132,336682.8
133,341638.53
134,368053.88
135,369827.5
136,349994.8
137,365220.12
138,350754.5
139,346955.78
140,429293.47
141,326855.03
142,324723.2
143,206404.06
144,224082.4
145,304256.8
146,310416.88
147,235270.3
148,213304.02
149,240173.8
150,247089.78
151,307301.84
152,242694.34
153,286002.75
154,392151.38
155,423533.56
156,343904.16
157,316979.72
158,348604.9
159,202933.78
160,138941.12
161,216999.47
162,252475.66
163,242070.02
164,223210.89
165,200148.52
166,133599.67
167,181651.11
168,118570.1
169,118570.1
170,124891.57
171,118570.1
172,134045.88
173,148157.11
174,132564.2
175,130855.195
