,Pred
0,1.3869736
1,1.4813513
2,1.3855703
3,1.4211981
4,1.3330415
5,1.4943831
6,1.4813513
7,0.9527875
8,1.5554755
9,1.4264832
10,0.9527875
11,1.5389626
12,1.3855703
13,1.3616979
14,1.4792883
15,0.8528713
16,1.2498951
17,1.4200879
18,1.5265307
19,1.1776752
20,1.400739
21,1.5522742
22,1.3708984
23,1.3819096
24,0.44093275
25,1.4588054
26,1.4621799
27,1.5143464
28,1.0589244
29,1.4040571
30,1.487309
31,1.2498951
32,1.4702835
33,1.4702835
34,1.4746444
35,1.4702835
36,1.3950312
37,1.5536563
38,1.5265307
39,1.4859953
40,1.369347
41,1.4588054
42,1.1120162
43,1.4471602
44,1.3902617
45,1.5474614
46,0.304578
47,1.5627046
48,1.5265307
49,1.2045175
50,1.5143464
51,1.3561773
52,1.5119488
53,1.0118043
54,1.4738977
55,1.400739
56,1.3616979
57,1.4495152
58,1.5288999
59,1.4989151
60,1.5255281
61,1.4380114
62,1.4398177
63,1.4598472
64,1.4486295
65,1.4541357
66,1.2043839
67,1.2801783
68,1.5288999
69,1.3569539
70,1.4621799
71,1.2092102
72,1.0485474
73,1.1650271
74,1.542177
75,1.2171266
76,1.487309
77,1.2960901
78,1.487309
79,1.2099317
80,1.5308127
81,1.1210623
82,1.5270802
83,1.487309
84,1.3089554
85,0.78106344
86,1.3708984
87,1.3075356
88,1.5139987
89,0.96639097
90,1.3265874
91,0.116352856
92,1.3810543
93,1.2399868
94,1.5361283
95,1.5265307
96,1.4940159
97,1.4451199
98,1.1017681
99,1.3475791
