,Pred
0,1.4115517
1,1.4996406
2,1.3653202
3,1.4197141
4,1.2743561
5,1.4300183
6,1.5002836
7,0.93903315
8,1.5507276
9,1.3885249
10,0.93725353
11,1.5261123
12,1.3914559
13,1.3902127
14,1.4812496
15,0.8566418
16,1.2228991
17,1.4136939
18,1.5344974
19,1.1488891
20,1.4122442
21,1.5594798
22,1.3728381
23,1.344453
24,0.47760153
25,1.4466262
26,1.4937965
27,1.5031091
28,1.0170429
29,1.4479747
30,1.5073614
31,1.2263745
32,1.463502
33,1.4625293
34,1.4554056
35,1.4697514
36,1.4017268
37,1.563104
38,1.5279453
39,1.4926126
40,1.3735139
41,1.4574811
42,1.2413534
43,1.4625599
44,1.3807192
45,1.5583774
46,0.31411982
47,1.5535856
48,1.5277282
49,1.2580187
50,1.4966863
51,1.319976
52,1.5235789
53,1.083608
54,1.4770668
55,1.4471122
56,1.3901772
57,1.4241691
58,1.5190605
59,1.5210015
60,1.526617
61,1.4632503
62,1.5015156
63,1.4318932
64,1.3933249
65,1.4373506
66,1.1779351
67,1.26954
68,1.5291438
69,1.3853275
70,1.4940612
71,1.1914192
72,1.0490603
73,1.1165254
74,1.5482656
75,1.211188
76,1.4809934
77,1.2308885
78,1.4963869
79,1.183795
80,1.5407332
81,1.0397443
82,1.5146447
83,1.5271194
84,1.2675724
85,0.7531878
86,1.4012882
87,1.3296306
88,1.5129516
89,1.0870209
90,1.36928
91,0.10288759
92,1.3357528
93,1.2507894
94,1.5551913
95,1.5376016
96,1.5119617
97,1.4461864
98,1.087582
99,1.406816
