,Prob_0,Prob_1,Prob_2
0,0.7716727,0.13978554,0.08854162
1,0.6674854,0.24914533,0.08336934
2,0.71883714,0.19289438,0.088268496
3,0.6609008,0.247429,0.09167016
4,0.7830956,0.12575299,0.0911514
5,0.7931188,0.08627155,0.12060968
6,0.7386868,0.15337761,0.107935645
7,0.7380006,0.17062408,0.091375455
8,0.6220077,0.29040706,0.08758518
9,0.66542614,0.2581693,0.07640456
10,0.7978945,0.11391956,0.088185914
11,0.71575594,0.1872309,0.09701316
12,0.6546765,0.2712968,0.074026756
13,0.68679893,0.2374822,0.07571896
14,0.8669167,0.05851775,0.07456557
15,0.85609615,0.037174866,0.10672906
16,0.8313707,0.06333462,0.10529474
17,0.7718395,0.12812334,0.10003717
18,0.79601026,0.102977686,0.101012066
19,0.7984057,0.09584764,0.10574668
20,0.7236251,0.18660454,0.08977033
21,0.7830446,0.09886015,0.11809535
22,0.81532437,0.09823532,0.08644038
23,0.6980467,0.16739862,0.13455482
24,0.6679351,0.22822274,0.10384218
25,0.63603693,0.27884036,0.08512275
26,0.7258993,0.15405478,0.12004595
27,0.7621455,0.14834009,0.089514375
28,0.75904477,0.1551037,0.08585141
29,0.6705297,0.23502778,0.09444246
30,0.6517922,0.25771284,0.09049492
31,0.75432926,0.13670126,0.10896935
32,0.8388863,0.07798718,0.08312644
33,0.8593451,0.05541755,0.08523745
34,0.6732963,0.23937741,0.08732644
35,0.74470687,0.17360666,0.081686534
36,0.79686975,0.123262025,0.07986823
37,0.77902234,0.13888659,0.08209105
38,0.66418374,0.24718617,0.088630244
39,0.7416606,0.16854262,0.08979677
40,0.7805726,0.12059326,0.09883416
41,0.49143493,0.4319448,0.076620355
42,0.7072691,0.19985318,0.09287783
43,0.73280656,0.11379621,0.15339723
44,0.7481033,0.117509864,0.13438682
45,0.6701222,0.23319344,0.09668435
46,0.789925,0.113120705,0.09695424
47,0.69936204,0.20870888,0.09192904
48,0.794736,0.11543963,0.08982435
49,0.7342358,0.17821869,0.08754543
50,0.2627092,0.3434113,0.39387947
51,0.25778222,0.28654853,0.45566925
52,0.21813692,0.3645577,0.4173054
53,0.170392,0.58270836,0.24689962
54,0.20241944,0.41938016,0.37820044
55,0.18998775,0.49215192,0.3178604
56,0.23263447,0.2510192,0.51634634
57,0.24210297,0.5573915,0.20050547
58,0.22057547,0.46610585,0.31331867
59,0.22937429,0.39917797,0.3714478
60,0.1513527,0.7099566,0.13869072
61,0.25169978,0.3074828,0.44081742
62,0.15184622,0.7105561,0.13759764
63,0.19284463,0.44491103,0.3622444
64,0.31694937,0.3265889,0.3564618
65,0.27635574,0.33422437,0.38941985
66,0.20709768,0.34798685,0.4449154
67,0.21680316,0.5765875,0.2066093
68,0.13222669,0.6029343,0.26483896
69,0.20728332,0.57631844,0.21639824
70,0.18228045,0.22197782,0.5957418
71,0.26550862,0.4113222,0.3231691
72,0.13280806,0.56229556,0.30489647
73,0.17739852,0.5593402,0.26326135
74,0.25191987,0.42182866,0.3262514
75,0.258754,0.36537644,0.37586954
76,0.1901006,0.48772055,0.32217884
77,0.18129313,0.33036688,0.48834008
78,0.20919433,0.37655273,0.414253
79,0.28037643,0.510271,0.20935258
80,0.20008871,0.5942018,0.20570953
81,0.20686439,0.61327356,0.17986204
82,0.2513397,0.4697467,0.2789135
83,0.12991747,0.48155877,0.3885238
84,0.2005679,0.34882465,0.45060748
85,0.25141543,0.20831294,0.5402716
86,0.234007,0.33875254,0.42724046
87,0.14904906,0.634134,0.21681689
88,0.26290482,0.3684332,0.36866203
89,0.19910498,0.51698095,0.28391415
90,0.16586706,0.5847343,0.24939863
91,0.216489,0.39813122,0.38537976
92,0.22145301,0.5192299,0.25931713
93,0.22657944,0.58844584,0.1849747
94,0.20750682,0.48048237,0.31201077
95,0.25550088,0.41982856,0.32467055
96,0.23952088,0.41390428,0.34657478
97,0.2446505,0.42401183,0.3313377
98,0.31914085,0.43395025,0.24690892
99,0.23766331,0.4311743,0.3311623
100,0.06846179,0.107114986,0.82442313
101,0.11820513,0.34897378,0.53282106
102,0.102829844,0.27487996,0.6222902
103,0.11215512,0.3928727,0.49497223
104,0.09129527,0.22685501,0.6818497
105,0.07676585,0.3511487,0.5720854
106,0.13322516,0.42217818,0.44459662
107,0.088034414,0.48416016,0.42780545
108,0.081013225,0.54907626,0.3699105
109,0.08312311,0.08055047,0.83632636
110,0.15656693,0.18860415,0.6548289
111,0.117644645,0.37427905,0.5080763
112,0.11959604,0.23577358,0.6446304
113,0.106713414,0.3538879,0.5393987
114,0.09186173,0.15270296,0.7554353
115,0.112589195,0.12687765,0.7605332
116,0.12991992,0.35048926,0.51959085
117,0.09453419,0.14149389,0.763972
118,0.048618253,0.41592863,0.5354531
119,0.090916194,0.66973627,0.23934746
120,0.10279131,0.15175115,0.74545753
121,0.12718557,0.25970402,0.6131105
122,0.066995054,0.47325432,0.45975065
123,0.14858878,0.3675643,0.4838469
124,0.117898874,0.18693656,0.69516456
125,0.124016866,0.35145515,0.52452797
126,0.16228992,0.32556874,0.51214135
127,0.16616073,0.28146198,0.5523773
128,0.09698377,0.29489958,0.6081166
129,0.12830871,0.47727552,0.3944157
130,0.09349469,0.44481534,0.46169
131,0.13160613,0.17350434,0.69488955
132,0.092002496,0.25635797,0.6516396
133,0.14699616,0.49200937,0.36099452
134,0.08564944,0.6656424,0.2487082
135,0.092445485,0.22362508,0.6839294
136,0.09216821,0.09603365,0.8117981
137,0.13425238,0.32106683,0.54468083
138,0.1716988,0.2706868,0.55761445
139,0.13263257,0.20486793,0.6624995
140,0.093284145,0.13713484,0.769581
141,0.13245876,0.13153367,0.7360076
142,0.11820513,0.34897378,0.53282106
143,0.091565445,0.16433412,0.7441004
144,0.085340284,0.09541739,0.8192424
145,0.11874993,0.15311687,0.72813326
146,0.122305766,0.3991597,0.47853455
147,0.13921328,0.24144156,0.6193452
148,0.10816657,0.10471308,0.7871204
149,0.14483416,0.30343246,0.5517334
