,Prob_0,Prob_1,Prob_2
0,0.015685486,0.03692276,0.94739175
1,0.021575205,0.729488,0.24893676
2,0.01394593,0.008942832,0.9771112
3,0.017083816,0.06999685,0.91291934
4,0.01324341,0.0063795703,0.980377
5,0.033913366,0.9490566,0.017030012
6,0.033529527,0.9465806,0.019889873
7,0.024984121,0.8575569,0.11745902
8,0.939412,0.041248556,0.01933942
9,0.9320359,0.047785565,0.020178486
10,0.92749095,0.05164049,0.02086859
11,0.026936602,0.9286283,0.04443506
12,0.23386784,0.72220725,0.04392491
13,0.033238865,0.9473182,0.019442938
14,0.014085489,0.017880585,0.9680339
15,0.94169146,0.040062424,0.018246131
16,0.02480752,0.9321592,0.043033306
17,0.9467455,0.03539317,0.017861327
18,0.015654907,0.008688793,0.9756563
19,0.93684864,0.043208778,0.019942557
20,0.016113514,0.044384673,0.9395018
21,0.017813511,0.006865476,0.975321
22,0.021446602,0.73705375,0.24149965
23,0.024279062,0.007973993,0.967747
24,0.9419108,0.03986326,0.018225938
25,0.014399418,0.03275228,0.9528483
26,0.9174835,0.05784366,0.02467281
27,0.01366749,0.010591171,0.9757413
28,0.9468601,0.03456534,0.018574592
29,0.95203733,0.029584162,0.018378496
30,0.012707502,0.007719984,0.97957253
31,0.016397385,0.005875815,0.9777268
32,0.018985005,0.31412533,0.66688967
33,0.9274847,0.051641606,0.020873709
34,0.025006587,0.015771557,0.95922184
35,0.034441203,0.9425276,0.023031184
36,0.019581594,0.20149173,0.7789267
37,0.9029966,0.07278563,0.02421776
38,0.018221641,0.04408545,0.9376929
39,0.015372233,0.016135054,0.9684927
40,0.021011319,0.45422468,0.524764
41,0.91390145,0.061627615,0.024470964
42,0.93727857,0.042976428,0.01974501
43,0.016139567,0.03692496,0.9469355
44,0.028462436,0.9403521,0.031185498
45,0.944516,0.03755468,0.017929291
46,0.015416513,0.05502713,0.92955637
47,0.0207671,0.12603821,0.8531947
48,0.94570684,0.03549326,0.018799888
49,0.03129483,0.9444806,0.024224544
50,0.06012774,0.9221222,0.017750064
51,0.9351252,0.04547257,0.019402232
52,0.94505733,0.03570292,0.019239757
53,0.019368172,0.12889585,0.851736
54,0.93237466,0.047807734,0.019817598
55,0.019559398,0.764754,0.2156866
56,0.022096312,0.5611128,0.41679084
57,0.024075175,0.90060633,0.07531848
58,0.01594429,0.032378796,0.9516769
59,0.91857386,0.05777944,0.023646701
60,0.92374796,0.05490267,0.02134935
61,0.018836085,0.1488787,0.8322852
62,0.017896825,0.07019768,0.9119055
63,0.017238546,0.08735386,0.8954076
