,Prob_0,Prob_1,Prob_2,Prob_3
0,0.09375,0.1875,0.03125,0.6875
1,0.0625,0.03125,0.84375,0.0625
2,0.625,0.15625,0.09375,0.125
3,0.15625,0.6875,0.15625,0.0
4,0.0,0.03125,0.90625,0.0625
5,0.0625,0.03125,0.84375,0.0625
6,0.78125,0.0,0.09375,0.125
7,0.03125,0.03125,0.03125,0.90625
8,0.78125,0.03125,0.125,0.0625
9,0.75,0.0625,0.09375,0.09375
10,0.0625,0.03125,0.125,0.78125
11,0.6875,0.0625,0.09375,0.15625
12,0.09375,0.625,0.15625,0.125
13,0.09375,0.0625,0.0,0.84375
14,0.0625,0.84375,0.0,0.09375
15,0.09375,0.03125,0.8125,0.0625
16,0.1875,0.03125,0.0625,0.71875
17,0.875,0.03125,0.03125,0.0625
18,0.21875,0.5,0.09375,0.1875
19,0.84375,0.09375,0.03125,0.03125
20,0.09375,0.0,0.03125,0.875
21,0.0625,0.71875,0.125,0.09375
22,0.125,0.75,0.03125,0.09375
23,0.78125,0.03125,0.0625,0.125
24,0.125,0.03125,0.03125,0.8125
25,0.125,0.125,0.65625,0.09375
26,0.09375,0.0625,0.15625,0.6875
27,0.15625,0.0,0.125,0.71875
28,0.6875,0.03125,0.1875,0.09375
29,0.125,0.03125,0.75,0.09375
30,0.125,0.09375,0.65625,0.125
31,0.15625,0.0625,0.09375,0.6875
32,0.09375,0.125,0.65625,0.125
33,0.78125,0.0,0.0,0.21875
34,0.09375,0.125,0.65625,0.125
35,0.25,0.03125,0.625,0.09375
36,0.25,0.03125,0.125,0.59375
37,0.71875,0.0625,0.0625,0.15625
38,0.09375,0.0625,0.71875,0.125
39,0.09375,0.0,0.78125,0.125
40,0.09375,0.0625,0.84375,0.0
41,0.09375,0.03125,0.125,0.75
42,0.1875,0.0625,0.0625,0.6875
43,0.0625,0.0625,0.125,0.75
44,0.09375,0.0,0.0625,0.84375
45,0.6875,0.125,0.09375,0.09375
46,0.09375,0.6875,0.09375,0.125
47,0.125,0.03125,0.09375,0.75
48,0.71875,0.15625,0.0625,0.0625
49,0.1875,0.03125,0.65625,0.125
50,0.03125,0.625,0.21875,0.125
51,0.09375,0.03125,0.0625,0.8125
52,0.65625,0.1875,0.09375,0.0625
53,0.09375,0.625,0.0625,0.21875
54,0.78125,0.0,0.0625,0.15625
55,0.78125,0.0625,0.09375,0.0625
56,0.09375,0.09375,0.78125,0.03125
57,0.0625,0.03125,0.875,0.03125
58,0.03125,0.09375,0.8125,0.0625
59,0.78125,0.0625,0.125,0.03125
60,0.15625,0.6875,0.09375,0.0625
61,0.03125,0.0625,0.875,0.03125
62,0.25,0.53125,0.09375,0.125
63,0.03125,0.0625,0.09375,0.8125
