,Prob_0,Prob_1,Prob_2,Prob_3
0,0.0,0.0,0.4,0.6
1,0.0,0.0,0.6,0.4
2,0.775,0.0125,0.0,0.2125
3,0.375,0.4125,0.04,0.1725
4,0.0,0.0,0.8,0.2
5,0.0,0.21111111,0.7888889,0.0
6,0.6,0.2,0.2,0.0
7,0.0,0.2,0.2,0.6
8,0.575,0.2125,0.2,0.0125
9,1.0,0.0,0.0,0.0
10,0.0,0.0,0.0,1.0
11,0.775,0.0125,0.0,0.2125
12,0.0,0.8111111,0.18888888,0.0
13,0.2,0.0,0.0,0.8
14,0.0,1.0,0.0,0.0
15,0.0,0.21111111,0.7888889,0.0
16,0.0,0.0,0.2,0.8
17,0.975,0.0125,0.0,0.0125
18,0.2,0.8,0.0,0.0
19,0.4,0.4,0.0,0.2
20,0.0,0.0,0.0,1.0
21,0.0,1.0,0.0,0.0
22,0.0,0.8,0.0,0.2
23,0.575,0.0125,0.4,0.0125
24,0.0,0.0,0.2,0.8
25,0.0,0.0,1.0,0.0
26,0.175,0.2125,0.0,0.6125
27,0.175,0.2125,0.0,0.6125
28,0.975,0.0125,0.0,0.0125
29,0.0,0.011111111,0.7888889,0.2
30,0.2,0.011111111,0.5888889,0.2
31,0.4,0.0,0.0,0.6
32,0.2,0.2,0.6,0.0
33,0.975,0.0125,0.0,0.0125
34,0.2,0.011111111,0.7888889,0.0
35,0.0,0.011111111,0.9888889,0.0
36,0.0,0.2,0.2,0.6
37,0.8,0.2,0.0,0.0
38,0.2,0.2,0.44,0.16
39,0.175,0.02361111,0.7888889,0.0125
40,0.0,0.21111111,0.7888889,0.0
41,0.0,0.2,0.0,0.8
42,0.4,0.0,0.04,0.56
43,0.2,0.0,0.0,0.8
44,0.0,0.0,0.0,1.0
45,0.775,0.0125,0.2,0.0125
46,0.0,0.8,0.2,0.0
47,0.0,0.0,0.24000001,0.76
48,0.575,0.02361111,0.18888888,0.2125
49,0.2,0.0,0.6,0.2
50,0.0,0.8,0.0,0.2
51,0.0,0.2,0.4,0.4
52,0.4,0.0,0.4,0.2
53,0.4,0.6,0.0,0.0
54,0.8,0.2,0.0,0.0
55,0.8,0.2,0.0,0.0
56,0.0,0.011111111,0.9888889,0.0
57,0.0,0.2,0.6,0.2
58,0.0,0.011111111,0.9888889,0.0
59,0.8,0.0,0.0,0.2
60,0.2,0.6,0.0,0.2
61,0.0,0.0,0.6,0.4
62,0.0,0.6111111,0.3888889,0.0
63,0.175,0.0125,0.0,0.8125
