,Prob_0,Prob_1,Prob_2,Prob_3
0,0.3024831,0.26733682,0.25374943,0.17643061
1,0.28595734,0.09319427,0.3050349,0.31581348
2,0.15191442,0.5601781,0.13453563,0.15337186
3,0.2876959,0.382408,0.1348426,0.19505346
4,0.2418742,0.1949383,0.2096997,0.35348776
5,0.2988213,0.11342133,0.39843896,0.18931843
6,0.12737538,0.5503957,0.13634633,0.18588257
7,0.12297035,0.6190273,0.11788188,0.14012045
8,0.33287084,0.16421929,0.26858804,0.2343218
9,0.36952937,0.12186599,0.26934123,0.23926343
10,0.16333133,0.41033083,0.14464645,0.28169143
11,0.14417924,0.5337572,0.12768534,0.19437821
12,0.2800535,0.12333511,0.2987372,0.29787418
13,0.31748372,0.24600154,0.2809608,0.15555395
14,0.23568703,0.16837512,0.4261624,0.1697754
15,0.18556958,0.35436678,0.25554553,0.20451811
16,0.22611827,0.199845,0.38630238,0.18773438
17,0.13565408,0.59868866,0.11400877,0.1516485
18,0.30333135,0.12305223,0.35924858,0.21436785
19,0.17089531,0.37223536,0.2230855,0.23378384
20,0.2538899,0.15608437,0.4057595,0.18426621
21,0.3132502,0.1201749,0.26911566,0.2974592
22,0.5250821,0.1559838,0.14490691,0.17402722
23,0.4277993,0.10794014,0.20088461,0.2633759
24,0.20989488,0.15519328,0.22037649,0.41453537
25,0.24555312,0.20660272,0.37530178,0.17254233
26,0.3962284,0.32167232,0.10934716,0.17275211
27,0.12676091,0.645254,0.10653462,0.121450454
28,0.29775566,0.1312294,0.32077098,0.25024393
29,0.45978877,0.18203796,0.21378548,0.14438775
30,0.30932033,0.11740636,0.34276557,0.23050773
31,0.1128976,0.6554979,0.10822594,0.123378575
32,0.2571518,0.102052994,0.29110947,0.3496857
33,0.1364748,0.59631807,0.12807642,0.13913073
34,0.23389159,0.18850473,0.18159823,0.39600542
35,0.22664589,0.19723545,0.38125807,0.19486062
36,0.22611827,0.199845,0.38630238,0.18773438
37,0.29249263,0.2044193,0.23910828,0.26397982
38,0.19463922,0.09006246,0.35795388,0.35734442
39,0.4152613,0.12335983,0.10262946,0.35874936
40,0.23508485,0.23334742,0.25082693,0.28074083
41,0.116771765,0.5878239,0.1249959,0.1704084
42,0.1383253,0.60440373,0.11625377,0.14101723
43,0.19869894,0.3984725,0.104126446,0.29870215
44,0.25943798,0.4055233,0.13647935,0.19855933
45,0.23389159,0.18850473,0.18159823,0.39600542
46,0.25714153,0.238815,0.2691935,0.23485
47,0.44780985,0.1857878,0.21808565,0.1483167
48,0.40930745,0.3356297,0.101158,0.15390487
49,0.13848042,0.51577246,0.1369424,0.2088047
50,0.45009297,0.150818,0.12547335,0.2736157
51,0.16923499,0.5962136,0.09843781,0.13611358
52,0.3552124,0.11576467,0.33490393,0.19411904
53,0.22123407,0.1783034,0.17177068,0.42869186
54,0.10674752,0.6197898,0.162539,0.11092369
55,0.2364281,0.1925073,0.3902232,0.18084134
56,0.22277199,0.15370731,0.3290644,0.2944563
57,0.23753388,0.19144022,0.20593674,0.36508918
58,0.30182913,0.13292506,0.28457272,0.2806731
59,0.24199997,0.5360674,0.111183286,0.11074935
60,0.2663939,0.24740796,0.27887952,0.20731866
61,0.24600749,0.20052956,0.21555078,0.3379122
62,0.26849735,0.16241743,0.39340076,0.17568451
63,0.18811923,0.44956213,0.15507579,0.20724285
