,Pred
0,258600.48
1,258600.06
2,258600.28
3,258601.75
4,258600.36
5,258600.45
6,258600.55
7,258600.06
8,258600.16
9,258600.28
10,258600.27
11,258600.42
12,258599.36
13,258600.02
14,258600.16
15,258600.1
16,258599.5
17,258599.92
18,258599.66
19,258600.45
20,258599.95
21,258600.3
22,258600.62
23,258600.47
24,258600.39
25,258600.34
26,258600.08
27,258599.98
28,258600.08
29,258600.69
30,258600.44
31,258599.9
32,258600.19
33,258599.77
34,258600.61
35,258600.48
36,258600.62
37,258600.02
38,258599.45
39,258600.3
40,258600.3
41,258600.39
42,258600.55
43,258600.62
44,258600.22
45,258600.25
46,258600.02
47,258598.94
48,258600.61
49,258600.31
50,258599.73
51,258600.39
52,258599.36
53,258600.48
54,258600.16
55,258600.39
56,258600.62
57,258600.5
58,258600.2
59,258599.88
60,258599.81
61,258600.4
62,258600.56
63,258599.06
64,258599.6
65,258600.02
66,258599.6
67,258600.36
68,258600.83
69,258600.11
70,258599.73
71,258599.33
72,258600.52
73,258600.5
74,258600.28
75,258600.25
76,258600.36
77,258600.17
78,258600.58
79,258600.36
80,258600.28
81,258600.52
82,258600.44
83,258600.05
84,258600.16
85,258600.22
86,258599.47
87,258600.42
88,258600.42
89,258600.53
90,258599.48
91,258600.61
92,258600.44
93,258600.5
94,258600.22
95,258599.78
96,258600.8
97,258600.28
98,258600.11
99,258600.62
100,258599.78
101,258600.52
102,258600.5
103,258600.53
104,258600.77
105,258600.14
106,258600.4
107,258600.27
108,258600.23
109,258600.56
110,258600.42
111,258600.1
112,258600.45
113,258599.67
114,258600.81
115,258598.92
116,258600.02
117,258600.23
118,258599.75
119,258600.3
120,258600.02
121,258600.3
122,258599.34
123,258600.03
124,258600.22
125,258600.55
126,258600.56
127,258598.84
128,258599.98
129,258600.05
130,258600.53
131,258599.73
132,258600.16
133,258600.3
134,258600.52
135,258599.78
136,258600.36
137,258600.28
138,258600.5
139,258600.08
140,258600.83
141,258599.69
142,258599.98
143,258599.7
144,258600.23
145,258599.42
146,258599.77
147,258600.34
148,258600.23
149,258600.17
150,258600.6
151,258600.67
152,258599.67
153,258600.19
154,258600.38
155,258600.58
156,258599.1
157,258599.52
158,258600.42
159,258599.97
160,258600.19
161,258598.98
162,258600.62
163,258600.02
164,258600.62
165,258600.39
166,258600.36
167,258600.55
168,258600.45
169,258599.02
170,258600.6
171,258600.11
172,258600.11
173,258600.53
174,258600.4
175,258600.53
176,258600.6
177,258600.48
178,258600.22
179,258600.02
180,258600.0
181,258599.9
182,258600.19
183,258599.14
184,258600.47
185,258600.27
186,258600.0
187,258599.98
188,258600.55
189,258600.45
190,258600.84
191,258600.39
192,258600.08
193,258599.17
194,258600.33
195,258600.78
196,258600.7
197,258599.44
198,258600.23
199,258600.53
200,258600.55
201,258600.28
202,258600.0
203,258599.56
204,258599.84
205,258599.16
206,258599.77
207,258599.77
208,258599.5
209,258598.98
210,258600.61
211,258600.56
212,258599.14
213,258600.86
214,258600.33
215,258599.97
216,258599.67
217,258599.94
218,258599.69
219,258599.53
220,258599.61
221,258600.27
222,258600.16
223,258599.36
224,258600.39
225,258600.64
226,258600.36
227,258600.31
228,258600.42
229,258600.78
230,258601.1
231,258600.44
232,258600.36
233,258600.52
234,258600.39
235,258600.05
236,258600.23
237,258599.5
238,258599.97
239,258600.39
240,258600.5
241,258600.83
242,258600.02
243,258600.42
244,258599.88
245,258599.81
246,258599.58
247,258600.94
248,258600.56
249,258600.53
250,258599.52
251,258600.38
252,258600.52
253,258600.17
254,258599.8
255,258600.47
256,258600.47
257,258600.81
258,258600.06
259,258600.2
260,258600.4
261,258599.9
262,258600.56
263,258600.5
264,258600.53
265,258600.53
266,258600.48
267,258599.48
268,258600.88
269,258599.84
270,258599.89
271,258600.22
272,258600.45
273,258600.52
274,258599.83
275,258600.19
276,258600.34
277,258600.42
278,258600.52
279,258600.17
280,258598.78
281,258600.36
282,258600.1
283,258600.38
284,258599.72
285,258600.14
286,258600.08
287,258600.23
288,258600.75
289,258598.77
290,258600.31
291,258599.69
292,258600.06
293,258600.36
294,258600.47
295,258599.5
296,258600.16
297,258600.66
298,258600.31
299,258600.61
300,258599.47
301,258599.84
302,258600.14
303,258599.19
304,258600.33
305,258600.19
306,258599.64
307,258600.55
308,258600.84
309,258599.38
310,258600.05
311,258600.34
312,258600.27
313,258600.42
314,258600.52
315,258600.44
316,258600.47
317,258601.27
318,258599.95
319,258599.94
320,258599.88
321,258600.45
322,258600.19
323,258600.14
324,258600.75
325,258600.22
326,258599.77
327,258600.2
328,258600.6
329,258600.28
330,258599.73
331,258600.3
332,258600.02
333,258599.72
334,258599.75
335,258600.12
336,258599.3
337,258600.27
338,258600.14
339,258600.28
340,258600.39
341,258599.62
342,258599.55
343,258600.36
344,258599.92
345,258600.62
346,258600.05
347,258599.39
348,258599.84
349,258600.5
350,258600.58
351,258600.3
352,258600.1
353,258599.88
354,258600.3
355,258600.23
356,258600.45
357,258600.12
358,258600.02
359,258600.55
360,258600.4
361,258600.27
362,258600.56
363,258600.58
364,258600.16
365,258600.55
366,258600.28
367,258600.1
368,258600.22
369,258600.06
370,258600.28
371,258600.16
372,258600.33
373,258600.1
374,258600.27
375,258600.31
376,258600.6
377,258600.11
378,258600.23
379,258600.56
380,258600.1
381,258600.61
382,258600.47
383,258600.2
384,258600.36
385,258600.39
386,258599.83
387,258600.52
388,258599.08
389,258600.08
390,258600.3
391,258599.22
392,258600.38
393,258599.92
394,258600.34
395,258600.39
396,258600.31
397,258600.39
398,258600.39
399,258600.06
400,258600.44
401,258600.11
402,258599.67
403,258600.52
404,258600.5
405,258600.61
406,258599.44
407,258600.36
408,258599.86
409,258600.31
410,258600.6
411,258600.45
412,258600.36
413,258598.89
414,258600.08
415,258600.36
416,258600.08
417,258600.45
418,258600.45
419,258600.38
420,258600.61
421,258600.36
422,258600.42
423,258600.53
424,258600.53
425,258599.31
426,258600.4
427,258600.5
428,258600.53
429,258600.66
430,258600.14
431,258599.69
432,258600.1
433,258600.27
434,258599.7
435,258600.17
436,258600.64
437,258599.89
438,258599.23
439,258600.73
440,258600.66
441,258600.31
442,258599.94
443,258599.77
444,258600.64
445,258600.22
446,258600.05
447,258600.02
448,258600.45
449,258600.75
450,258600.05
451,258599.77
452,258600.39
453,258599.34
454,258600.02
455,258600.19
456,258600.1
457,258600.4
458,258599.77
459,258600.6
460,258599.94
461,258600.45
462,258600.19
463,258600.12
464,258600.0
465,258600.4
466,258600.27
467,258599.66
468,258600.6
469,258598.97
470,258600.38
471,258600.64
472,258600.03
473,258599.33
474,258599.61
475,258600.39
476,258600.5
477,258600.5
478,258599.73
479,258599.66
480,258599.94
481,258600.03
482,258599.83
483,258600.31
484,258599.17
485,258599.89
486,258600.47
487,258599.73
488,258600.03
489,258600.19
490,258600.0
491,258600.38
492,258599.9
493,258600.53
494,258600.39
495,258599.45
496,258600.52
497,258600.62
498,258599.86
499,258600.53
500,258599.9
501,258599.25
502,258599.84
503,258599.33
504,258600.64
505,258600.1
506,258599.4
507,258600.16
508,258600.92
509,258600.12
510,258600.27
511,258600.08
512,258600.14
513,258599.1
514,258600.0
515,258600.3
516,258600.0
517,258599.98
518,258600.2
519,258600.12
520,258600.33
521,258600.53
522,258600.25
523,258600.2
524,258599.25
525,258599.88
526,258600.2
527,258600.52
528,258600.89
529,258600.1
530,258600.78
531,258600.25
532,258600.22
533,258600.81
534,258600.61
535,258600.52
536,258600.23
537,258600.33
538,258599.78
539,258600.16
540,258599.77
541,258600.25
542,258600.08
543,258600.98
544,258600.12
545,258599.19
546,258600.19
547,258600.11
548,258600.36
549,258600.7
550,258600.5
551,258600.25
552,258600.28
553,258600.31
554,258600.42
555,258600.34
556,258600.55
557,258599.84
558,258600.25
559,258600.52
560,258600.1
561,258599.05
562,258600.88
563,258600.72
564,258600.12
565,258599.9
566,258600.06
567,258600.28
568,258599.6
569,258600.11
570,258600.36
571,258599.27
572,258600.8
573,258599.62
574,258599.75
575,258600.67
576,258599.86
577,258599.5
578,258600.48
579,258600.28
580,258600.42
581,258599.58
582,258600.19
583,258600.61
584,258600.17
585,258600.95
586,258600.06
587,258600.55
588,258600.08
589,258599.86
590,258600.58
591,258600.56
592,258600.14
593,258600.16
594,258600.2
595,258600.6
596,258599.94
597,258600.47
598,258599.86
599,258600.16
600,258599.92
601,258599.03
602,258600.44
603,258600.36
604,258600.33
605,258599.22
606,258600.5
607,258599.67
608,258600.27
609,258600.3
610,258600.33
611,258600.8
612,258599.94
613,258599.98
614,258600.3
615,258600.22
616,258600.14
617,258601.2
618,258600.66
619,258600.42
620,258599.36
621,258598.88
622,258600.6
623,258599.23
624,258600.19
625,258599.56
626,258600.1
627,258599.8
628,258599.72
629,258599.89
630,258600.86
631,258600.33
632,258600.61
633,258600.66
634,258600.47
635,258600.42
636,258599.88
637,258599.78
638,258600.34
639,258600.38
640,258600.47
641,258600.36
642,258599.16
643,258600.36
644,258599.1
645,258600.33
646,258600.17
647,258600.06
648,258600.67
649,258600.53
650,258600.25
651,258600.27
652,258600.42
653,258601.03
654,258600.23
655,258599.97
656,258600.88
657,258600.5
658,258600.14
659,258600.25
660,258599.25
661,258600.3
662,258600.12
663,258600.45
664,258600.25
665,258600.05
666,258600.66
667,258600.62
668,258600.12
669,258600.56
670,258600.45
671,258599.56
672,258600.19
673,258600.62
674,258600.28
675,258600.22
676,258599.6
677,258600.47
678,258600.22
679,258600.3
680,258600.45
681,258599.72
682,258599.9
683,258600.31
684,258599.53
685,258600.0
686,258600.84
687,258600.27
688,258599.83
689,258600.25
690,258599.84
691,258599.66
692,258600.62
693,258600.36
694,258599.12
695,258599.95
696,258600.62
697,258600.0
698,258600.25
699,258600.6
700,258600.47
701,258600.45
702,258600.28
703,258600.14
704,258600.34
705,258599.22
706,258600.38
707,258600.45
708,258600.66
709,258599.83
710,258598.83
711,258600.6
712,258600.0
713,258600.23
714,258600.36
715,258598.88
716,258599.97
717,258600.17
718,258600.14
719,258600.34
720,258600.36
721,258600.47
722,258600.4
723,258599.66
724,258600.8
725,258600.53
726,258600.31
727,258600.75
728,258600.36
729,258600.45
730,258598.95
731,258599.39
732,258600.44
733,258599.98
734,258600.44
735,258600.58
736,258600.28
737,258600.5
738,258601.39
739,258600.0
740,258600.67
741,258599.62
742,258599.02
743,258600.47
744,258600.44
745,258600.0
746,258600.47
747,258600.36
748,258599.83
749,258600.75
750,258600.75
751,258600.1
752,258600.12
753,258600.27
754,258599.83
755,258600.23
756,258599.8
757,258600.23
758,258600.44
759,258600.25
760,258600.55
761,258600.11
762,258600.58
763,258600.66
764,258600.0
765,258600.36
766,258600.53
767,258600.4
768,258600.12
769,258599.27
770,258600.05
771,258600.61
772,258600.2
773,258599.9
774,258600.44
775,258600.38
776,258600.4
777,258600.42
778,258600.33
779,258600.52
780,258600.66
781,258600.38
782,258600.36
783,258600.06
784,258600.27
785,258600.33
786,258600.33
787,258600.39
788,258600.58
789,258599.66
790,258599.33
791,258599.88
792,258600.47
793,258599.83
794,258599.72
795,258600.34
796,258600.47
797,258600.4
798,258600.44
799,258599.06
800,258600.64
801,258600.27
802,258599.69
803,258600.44
804,258600.42
805,258600.42
806,258600.12
807,258600.38
808,258600.11
809,258600.25
810,258599.17
811,258600.38
812,258600.19
813,258600.27
