,Prob_1
0,0.36049962
1,0.1766096
2,0.3294521
3,0.20905137
4,0.24016348
5,0.37397012
6,0.06763698
7,0.25167432
8,0.7259667
9,0.5811802
10,0.2801173
11,0.21897237
12,0.113763765
13,0.40994304
14,0.23431629
15,0.12516697
16,0.008938547
17,0.15677011
18,0.180235
19,0.37397012
20,0.46786648
21,0.069229886
22,0.11978096
23,0.47229436
24,0.23236436
25,0.43967512
26,0.036716327
27,0.38507852
28,0.19738919
29,0.25167432
30,0.11631885
31,0.027777778
32,0.3535527
33,0.13941383
34,0.016666668
35,0.13488919
36,0.07040073
37,0.008938547
38,0.13941383
39,0.25812843
40,0.12516697
41,0.25811866
42,0.19224478
43,0.18247937
44,0.055605214
45,0.5384618
46,0.10866985
47,0.2620718
48,0.3131451
49,0.20079984
50,0.043162394
51,0.051561497
52,0.42003945
53,0.49677148
54,0.180235
55,0.21991831
56,0.20905137
57,0.23812786
58,0.180235
59,0.59229136
60,0.28548235
61,0.15516697
62,0.10866985
63,0.47335675
64,0.26296312
65,0.10866985
66,0.17640299
67,0.10866985
68,0.4188716
69,0.07040073
70,0.0
71,0.24016348
72,0.2911946
73,0.07040073
74,0.087269865
75,0.19056322
76,0.27266893
77,0.11188816
78,0.025605215
79,0.11978096
80,0.008938547
81,0.4308254
82,0.14200318
83,0.23011999
84,0.6434538
85,0.039229885
86,0.21249557
87,0.4146197
88,0.11978096
89,0.43991616
90,0.31815842
91,0.20212846
92,0.12425901
93,0.20678014
94,0.27092764
95,0.26296312
96,0.42003945
97,0.4188716
98,0.13695464
99,0.16778992
100,0.3709758
101,0.7911182
102,0.300334
103,0.07040073
104,0.11978096
105,0.58612514
106,0.36853832
107,0.14794026
108,0.15677011
109,0.18247937
110,0.17637037
111,0.43288055
112,0.2801439
113,0.47537524
114,0.18247937
115,0.180235
116,0.25859833
117,0.41050243
118,0.39609832
119,0.036716327
120,0.07040073
121,0.2696756
122,0.28548235
123,0.36343813
124,0.016666668
125,0.4308254
126,0.0
127,0.23812786
128,0.11978096
129,0.20212846
130,0.35192633
131,0.05210094
132,0.593085
133,0.41949874
134,0.13695464
135,0.39452794
136,0.180235
137,0.1194739
138,0.015384615
139,0.20211226
140,0.19188817
141,0.2101961
142,0.016666668
143,0.5499403
144,0.20211226
145,0.104626134
146,0.0
147,0.09620841
148,0.41616163
149,0.12830272
150,0.2375141
151,0.19056322
152,0.21897237
153,0.055605214
154,0.17751214
155,0.3023504
156,0.1597037
157,0.17141078
158,0.3023504
159,0.3942023
160,0.117521964
161,0.07933927
162,0.47335675
163,0.11978096
164,0.43023396
165,0.34908497
166,0.23329537
167,0.3709758
168,0.024323164
169,0.12925512
170,0.40959597
171,0.11978096
172,0.47229436
173,0.36343813
174,0.21897237
175,0.08185284
176,0.053382993
177,0.12516697
178,0.051561497
179,0.35770458
